cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,blank_col_14,format,stat_type,source,source_url
1211825,1211825,W O'Rourke,NZ,W O'Rourke (NZ),2023-2026,20,6,2,13,6,3.25,31,41.93,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
25955,25955,B Regmi,NEP,B Regmi (NEP),2018-2019,4,4,0,13,12,3.25,47,27.65,0,0,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
23900,23900,S Seeraj,CAN,S Seeraj (CAN),2006-2006,1,1,1,13,13*,-,12,108.33,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
513005,513005,AA Shafique,OMA,AA Shafique (OMA),2023-2023,2,1,0,13,13,13,33,39.39,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
260519,260519,Usman Salahuddin,PAK,Usman Salahuddin (PAK),2011-2011,2,2,0,13,8,6.5,28,46.42,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
43776,43776,Zaheer Maqsood,UAE,Zaheer Maqsood (UAE),2015-2015,2,2,2,13,8*,-,46,28.26,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
25556,25556,Asim Saeed,UAE,Asim Saeed (UAE),2004-2004,2,2,0,12,12,6,19,63.15,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
278496,278496,DM Basden,BER,DM Basden (BER),2007-2007,2,2,0,12,7,6,39,30.76,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
55276,55276,GK Bruk-Jackson,ZIM,GK Bruk-Jackson (ZIM),1993-1993,1,1,0,12,12,12,33,36.36,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
1194744,1194744,S Daniel,SL,S Daniel (SL),2024-2024,1,1,0,12,12,12,28,42.85,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
793411,793411,Danish Aziz,PAK,Danish Aziz (PAK),2021-2021,2,2,0,12,9,6,20,60,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
40043,40043,Danish Kaneria,PAK,Danish Kaneria (PAK),2001-2007,18,10,8,12,6*,6,22,54.54,0,0,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
4916,4916,IC Davis,AUS,IC Davis (AUS),1974-1977,3,3,1,12,11*,6,35,34.28,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
36826,36826,RP de Groen,NZ,RP de Groen (NZ),1993-1994,12,8,3,12,7*,2.4,36,33.33,0,0,4,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
48450,48450,AM de Silva,SL,AM de Silva (SL),1986-1993,4,2,0,12,8,6,24,50,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
701211,701211,S Dhamala,NEP,S Dhamala (NEP),2022-2022,1,1,0,12,12,12,38,31.57,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
290727,290727,R Dhawan,IND,R Dhawan (IND),2016-2016,3,2,1,12,9,12,13,92.3,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
547766,547766,JA Duffy,NZ,JA Duffy (NZ),2022-2025,19,7,6,12,4*,12,20,60,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
55882,55882,Enamul Haque jnr,BAN,Enamul Haque jnr (BAN),2005-2009,10,5,1,12,5,3,19,63.15,0,0,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
1150772,1150772,TW Hartley,ENG,TW Hartley (ENG),2023-2023,2,1,1,12,12*,-,9,133.33,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
45419,45419,M Hayward,SA,M Hayward (SA),1998-2002,21,5,1,12,4,3,28,42.85,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
25535,25535,Imtiaz Abbasi,UAE,Imtiaz Abbasi (UAE),1994-1996,7,6,4,12,6*,6,38,31.57,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
40880,40880,Javed Qadeer,PAK,Javed Qadeer (PAK),1995-1995,1,1,0,12,12,12,23,52.17,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
6022,6022,TJ Jenner,AUS,TJ Jenner (AUS),1975-1975,1,1,0,12,12,12,25,48,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
1123718,1123718,SH Johnson,AUS,SH Johnson (AUS),2023-2025,5,3,2,12,12*,12,14,85.71,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
1125536,1125536,BG Lister,NZ,BG Lister (NZ),2023-2026,4,4,3,12,5*,12,21,57.14,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
38005,38005,AJ McKay,NZ,AJ McKay (NZ),2010-2012,19,10,7,12,4*,4,47,25.53,0,0,3,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
23962,23962,PS Mehta,EAf,PS Mehta (EAf),1975-1975,1,1,0,12,12,12,41,29.26,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
24261,24261,PJK Mooney,IRE,PJK Mooney (IRE),2006-2007,4,3,2,12,11*,12,9,133.33,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
232444,232444,T Muzarabani,ZIM,T Muzarabani (ZIM),2015-2016,8,7,3,12,5,3,40,30,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
25604,25604,Naeemuddin Aslam,UAE,Naeemuddin Aslam (UAE),2004-2004,2,2,0,12,12,6,31,38.7,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
377639,377639,TS Nethula,NZ,TS Nethula (NZ),2012-2012,5,3,1,12,9*,6,11,109.09,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
307652,307652,Noor-ul-Haq,AFG,Noor-ul-Haq (AFG),2010-2010,2,2,0,12,12,6,58,20.68,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
914171,914171,Qais Ahmad,AFG,Qais Ahmad (AFG),2022-2024,3,2,0,12,11,6,8,150,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
364302,364302,EJ Richardson,IRE,EJ Richardson (IRE),2013-2013,2,1,0,12,12,12,18,66.66,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
1328438,1328438,Sabir Ali,UAE,Sabir Ali (UAE),2022-2023,4,3,1,12,7,6,13,92.3,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
373439,373439,Abul Hasan,BAN,Abul Hasan (BAN),2012-2018,7,3,0,11,7,3.66,16,68.75,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
56238,56238,Ahmed Kamal,BAN,Ahmed Kamal (BAN),1999-1999,1,1,0,11,11,11,19,57.89,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
25132,25132,MJD Allingham,SCOT,MJD Allingham (SCOT),1999-1999,3,3,0,11,6,3.66,96,11.45,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
39006,39006,Arshad Pervez,PAK,Arshad Pervez (PAK),1978-1978,2,2,0,11,8,5.5,47,23.4,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
24837,24837,LJ Burger,NAM,LJ Burger (NAM),2003-2003,6,6,1,11,5,2.2,62,17.74,0,0,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
24844,24844,SF Burger,NAM,SF Burger (NAM),2003-2003,2,2,0,11,6,5.5,20,55,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
4534,4534,PH Carlson,AUS,PH Carlson (AUS),1979-1979,4,2,0,11,11,5.5,30,36.66,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
27591,27591,BS Chandrasekhar,IND,BS Chandrasekhar (IND),1976-1976,1,1,1,11,11*,-,13,84.61,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
906749,906749,DC Drakes,WI,DC Drakes (WI),2023-2023,3,2,0,11,8,5.5,17,64.7,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
5139,5139,PA Emery,AUS,PA Emery (AUS),1994-1994,1,1,1,11,11*,-,13,84.61,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
40369,40369,Haafiz Shahid,PAK,Haafiz Shahid (PAK),1988-1988,3,3,2,11,7*,11,23,47.82,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
14302,14302,GW Humpage,ENG,GW Humpage (ENG),1981-1981,3,2,0,11,6,5.5,24,45.83,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
422871,422871,NGRP Jayasuriya,SL,NGRP Jayasuriya (SL),2018-2018,2,2,1,11,11*,11,13,84.61,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
49359,49359,SMS Kaluperuma,SL,SMS Kaluperuma (SL),1988-1988,2,2,0,11,7,5.5,41,26.82,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
539548,539548,SC Kuggeleijn,NZ,SC Kuggeleijn (NZ),2017-2017,2,1,1,11,11*,-,6,183.33,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
30149,30149,NM Kulkarni,IND,NM Kulkarni (IND),1997-1998,10,5,3,11,5*,5.5,20,55,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
6452,6452,JA Maclean,AUS,JA Maclean (AUS),1979-1979,2,1,0,11,11,11,33,33.33,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
376169,376169,MG Neser,AUS,MG Neser (AUS),2018-2023,4,4,0,11,6,2.75,29,37.93,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
1194795,1194795,M Pathirana,SL,M Pathirana (SL),2023-2023,12,7,2,11,5,2.2,35,31.42,0,0,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
1179855,1179855,Pratis GC,NEP,Pratis GC (NEP),2023-2023,3,1,1,11,11*,-,6,183.33,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
50205,50205,PM Pushpakumara,SL,PM Pushpakumara (SL),2017-2017,2,2,0,11,8,5.5,26,42.3,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
33152,33152,B Reddy,IND,B Reddy (IND),1978-1981,3,2,2,11,8*,-,20,55,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
547085,547085,Saad Ali,PAK,Saad Ali (PAK),2019-2019,2,2,0,11,7,5.5,23,47.82,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
959769,959769,BV Sears,NZ,BV Sears (NZ),2025-2025,4,2,1,11,6,11,17,64.7,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
33952,33952,G Sharma,IND,G Sharma (IND),1985-1987,11,2,0,11,7,5.5,24,45.83,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
24129,24129,R Sharma,HKG,R Sharma (HKG),2004-2004,2,2,0,11,10,5.5,24,45.83,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
21548,21548,FJ Titmus,ENG,FJ Titmus (ENG),1975-1975,2,1,0,11,11,11,32,34.37,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
8176,8176,GD Watson,AUS,GD Watson (AUS),1972-1972,2,2,1,11,11*,11,16,68.75,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
25121,25121,JG Williamson,SCOT,JG Williamson (SCOT),1999-1999,2,2,0,11,10,5.5,35,31.42,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
43735,43735,Zahid Shah,UAE,Zahid Shah (UAE),2008-2008,2,2,2,11,6*,-,20,55,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
819507,819507,Abdul Rahman,AFG,Abdul Rahman (AFG),2023-2023,3,3,1,10,4*,5,37,27.02,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
1203669,1203669,Akif Javed,PAK,Akif Javed (PAK),2025-2025,3,3,1,10,8,5,14,71.42,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
8845,8845,TR Ambrose,ENG,TR Ambrose (ENG),2008-2008,5,5,1,10,6,2.5,34,29.41,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
1058990,1058990,Ansh Tandon,UAE,Ansh Tandon (UAE),2023-2023,1,1,0,10,10,10,18,55.55,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
429748,429748,MA Aponso,SL,MA Aponso (SL),2016-2018,9,7,4,10,4,3.33,45,22.22,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
1193546,1193546,A Ashok,NZ,A Ashok (NZ),2023-2026,3,1,0,10,10,10,12,83.33,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
39012,39012,Asif Masood,PAK,Asif Masood (PAK),1973-1976,7,3,1,10,6,5,17,58.82,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
226493,226493,HK Bennett,NZ,HK Bennett (NZ),2010-2020,19,7,5,10,4*,5,35,28.57,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
51251,51251,D Brown,WI,D Brown (WI),2001-2002,3,2,1,10,9,10,20,50,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
556749,556749,ML Cummins,WI,ML Cummins (WI),2014-2017,11,3,1,10,5,5,27,37.03,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
1104697,1104697,SW Currie,SCOT,SW Currie (SCOT),2024-2024,3,2,0,10,5,5,18,55.55,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
48453,48453,DLS de Silva,SL,DLS de Silva (SL),1979-1979,2,1,0,10,10,10,35,28.57,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
659087,659087,JSE Dunford,JER,JSE Dunford (JER),2023-2023,5,4,0,10,4,2.5,27,37.03,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
24891,24891,JJ Esmeijer,NED,JJ Esmeijer (NED),2002-2003,6,5,1,10,7,2.5,43,23.25,0,0,3,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
698315,698315,D Ferreira,SA,D Ferreira (SA),2025-2025,3,2,0,10,7,5,22,45.45,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
5472,5472,B Geeves,AUS,B Geeves (AUS),2008-2009,2,2,2,10,10*,-,11,90.9,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
29646,29646,W Jaffer,IND,W Jaffer (IND),2006-2006,2,2,0,10,10,5,23,43.47,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
41026,41026,Kabir Khan,PAK,Kabir Khan (PAK),1994-2000,10,5,4,10,5,10,25,40,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
29998,29998,AV Kale,IND,AV Kale (IND),2003-2003,1,1,0,10,10,10,22,45.45,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
25129,25129,NJ MacRae,SCOT,NJ MacRae (SCOT),2006-2006,2,2,0,10,8,5,36,27.77,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
23779,23779,CA Marshall,CAN,CA Marshall (CAN),1979-1979,2,2,0,10,8,5,41,24.39,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
245373,245373,A Martin,WI,A Martin (WI),2011-2011,9,6,5,10,4*,10,29,34.48,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
1174749,1174749,Mohammad Saleem,AFG,Mohammad Saleem (AFG),2023-2026,4,2,1,10,9,10,20,50,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
1167806,1167806,Muzahir Raza,OMA,Muzahir Raza (OMA),2024-2024,4,1,0,10,10,10,7,142.85,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
926851,926851,Mukesh Kumar,IND,Mukesh Kumar (IND),2023-2023,6,2,1,10,6,10,16,62.5,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
1276921,1276921,Naveed Zadran,AFG,Naveed Zadran (AFG),2024-2024,4,2,1,10,9*,10,11,90.9,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
25105,25105,BMW Patterson,SCOT,BMW Patterson (SCOT),1999-1999,3,3,0,10,10,3.33,43,23.25,0,0,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
42632,42632,Shabbir Ahmed,PAK,Shabbir Ahmed (PAK),1999-2005,32,11,5,10,2,1.66,29,34.48,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
1339105,1339105,Shamyl Hussain,PAK,Shamyl Hussain (PAK),2026-2026,2,2,0,10,6,5,29,34.48,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
56098,56098,Shariful Haque,BAN,Shariful Haque (BAN),1998-1998,1,1,0,10,10,10,6,166.66,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
458897,458897,RAJ Smith,SCOT,RAJ Smith (SCOT),2016-2016,2,1,0,10,10,10,6,166.66,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=13;size=200;template=results;type=batting
