cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,blank_col_12,format,stat_type,source,source_url
43906,43906,HM Amla,SA,HM Amla (SA),2008-2019,181,176,87,87,0,0,87,4 (4ct 0st),0.494,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
321777,321777,DA Miller,SA,DA Miller (SA),2010-2025,178,173,87,87,0,0,87,3 (3ct 0st),0.502,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
24598,24598,EJG Morgan,ENG/IRE,EJG Morgan (ENG/IRE),2006-2022,248,242,87,87,0,3,84,3 (3ct 0st),0.359,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
55429,55429,GW Flower,ZIM,GW Flower (ZIM),1992-2010,221,220,86,86,0,0,86,2 (2ct 0st),0.39,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
38396,38396,IDS Smith,NZ,IDS Smith (NZ),1980-1992,98,97,86,81,5,80,1,3 (3ct 0st),0.886,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
30176,30176,A Kumble,Asia/IND,A Kumble (Asia/IND),1990-2007,271,268,85,85,0,0,85,2 (2ct 0st),0.317,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
41434,41434,Mohammad Hafeez,PAK,Mohammad Hafeez (PAK),2003-2019,218,216,85,85,0,0,85,2 (2ct 0st),0.393,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
25913,25913,Mohammad Nabi,AFG,Mohammad Nabi (AFG),2009-2026,178,175,85,85,0,0,85,3 (3ct 0st),0.485,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
36185,36185,NJ Astle,NZ,NJ Astle (NZ),1995-2007,223,219,83,83,0,0,83,3 (3ct 0st),0.378,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
28235,28235,S Dhawan,IND,S Dhawan (IND),2010-2022,167,164,83,83,0,0,83,4 (4ct 0st),0.506,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
24609,24609,GC Wilson,IRE,GC Wilson (IRE),2007-2019,105,101,83,73,10,49,24,4 (4ct 0st),0.821,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
44932,44932,JP Duminy,SA,JP Duminy (SA),2004-2019,199,195,82,82,0,0,82,3 (3ct 0st),0.42,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
56025,56025,Mahmudullah,BAN,Mahmudullah (BAN),2007-2025,239,238,82,82,0,0,82,3 (3ct 0st),0.344,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
7702,7702,A Symonds,AUS,A Symonds (AUS),1998-2009,198,196,82,82,0,0,82,4 (4ct 0st),0.418,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
44828,44828,F du Plessis,SA,F du Plessis (SA),2011-2019,143,141,81,81,0,0,81,3 (3ct 0st),0.574,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
1127317,1127317,SA Edwards,NED,SA Edwards (NED),2018-2026,72,70,81,69,12,69,0,5 (4ct 1st),1.157,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
536936,536936,Litton Das,BAN,Litton Das (BAN),2015-2026,104,103,81,76,5,31,45,4 (4ct 0st),0.786,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
42623,42623,Saleem Malik,PAK,Saleem Malik (PAK),1982-1999,283,277,81,81,0,1,80,4 (4ct 0st),0.292,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
8166,8166,SK Warne,AUS/ICC,SK Warne (AUS/ICC),1993-2005,194,193,80,80,0,0,80,3 (3ct 0st),0.414,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
48369,48369,UDU Chandana,SL,UDU Chandana (SL),1994-2007,147,146,79,79,0,0,79,3 (3ct 0st),0.541,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
234675,234675,RA Jadeja,IND,RA Jadeja (IND),2009-2026,210,208,79,79,0,0,79,3 (3ct 0st),0.379,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
18675,18675,MJ Prior,ENG,MJ Prior (ENG),2004-2011,68,68,79,71,8,69,2,6 (6ct 0st),1.161,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
55301,55301,ADR Campbell,ZIM,ADR Campbell (ZIM),1992-2003,188,187,76,76,0,2,74,3 (3ct 0st),0.406,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
277906,277906,KS Williamson,NZ,KS Williamson (NZ),2010-2025,175,174,76,76,0,0,76,3 (3ct 0st),0.436,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
52810,52810,RB Richardson,WI,RB Richardson (WI),1983-1996,224,222,75,75,0,0,75,4 (4ct 0st),0.337,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
928057,928057,LJ Tucker,IRE,LJ Tucker (IRE),2019-2025,58,56,75,72,3,71,1,4 (4ct 0st),1.339,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
51100,51100,JC Adams,WI,JC Adams (WI),1992-2001,127,127,73,68,5,26,42,5 (4ct 1st),0.574,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
51439,51439,DJ Bravo,WI,DJ Bravo (WI),2004-2014,164,161,73,73,0,0,73,3 (3ct 0st),0.453,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
51469,51469,S Chanderpaul,WI,S Chanderpaul (WI),1994-2011,268,264,73,73,0,0,73,2 (2ct 0st),0.276,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
44485,44485,WJ Cronje,SA,WJ Cronje (SA),1992-2000,188,186,73,73,0,0,73,2 (2ct 0st),0.392,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
40879,40879,Javed Miandad,PAK,Javed Miandad (PAK),1975-1996,233,229,73,71,2,1,70,3 (3ct 0st),0.318,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
38407,38407,SB Styris,NZ,SB Styris (NZ),1999-2011,188,185,73,73,0,0,73,3 (3ct 0st),0.394,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
55343,55343,E Chigumbura,Afr/ZIM,E Chigumbura (Afr/ZIM),2004-2018,213,212,72,72,0,0,72,4 (4ct 0st),0.339,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
15501,15501,GO Jones,ENG/PNG,GO Jones (ENG/PNG),2004-2014,51,51,72,68,4,68,0,5 (5ct 0st),1.411,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
5334,5334,AJ Finch,AUS,AJ Finch (AUS),2013-2022,146,146,71,71,0,0,71,3 (3ct 0st),0.486,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
29264,29264,Harbhajan Singh,Asia/IND,Harbhajan Singh (Asia/IND),1998-2015,236,231,71,71,0,0,71,3 (3ct 0st),0.307,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
30028,30028,N Kapil Dev,IND,N Kapil Dev (IND),1978-1994,225,222,71,71,0,0,71,3 (3ct 0st),0.319,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
30045,30045,KD Karthik,IND,KD Karthik (IND),2004-2019,94,94,71,64,7,35,29,4 (4ct 0st),0.755,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
55608,55608,H Masakadza,ZIM,H Masakadza (ZIM),2001-2019,209,209,71,71,0,0,71,2 (2ct 0st),0.339,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
219889,219889,DA Warner,AUS,DA Warner (AUS),2009-2023,161,161,71,71,0,0,71,2 (2ct 0st),0.44,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
48124,48124,MS Atapattu,SL,MS Atapattu (SL),1990-2007,268,266,70,70,0,0,70,3 (3ct 0st),0.263,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
300628,300628,LD Chandimal,SL,LD Chandimal (SL),2010-2022,157,154,70,62,8,33,29,4 (3ct 1st),0.454,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
4144,4144,MG Bevan,AUS,MG Bevan (AUS),1994-2004,232,230,69,69,0,0,69,3 (3ct 0st),0.3,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
6513,6513,DR Martyn,AUS,DR Martyn (AUS),1992-2006,208,205,69,69,0,0,69,3 (3ct 0st),0.336,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
23797,23797,A Bagai,CAN,A Bagai (CAN),2003-2013,62,62,68,59,9,58,1,4 (4ct 0st),1.096,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
51232,51232,CO Browne,WI,CO Browne (WI),1995-2005,46,46,68,59,9,59,0,5 (5ct 0st),1.478,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
5616,5616,ML Hayden,AUS/ICC,ML Hayden (AUS/ICC),1993-2008,161,158,68,68,0,0,68,2 (2ct 0st),0.43,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
24611,24611,WTS Porterfield,IRE,WTS Porterfield (IRE),2006-2022,148,141,68,68,0,0,68,3 (3ct 0st),0.482,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
56194,56194,Tamim Iqbal,BAN,Tamim Iqbal (BAN),2007-2023,243,241,68,68,0,0,68,3 (3ct 0st),0.282,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
24605,24605,KJ O'Brien,IRE,KJ O'Brien (IRE),2006-2021,153,149,67,67,0,0,67,3 (3ct 0st),0.449,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
53115,53115,DJG Sammy,WI,DJG Sammy (WI),2004-2015,126,124,67,67,0,0,67,3 (3ct 0st),0.54,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
303427,303427,PR Stirling,IRE,PR Stirling (IRE),2008-2025,170,164,67,67,0,0,67,3 (3ct 0st),0.408,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
24728,24728,SO Tikolo,Afr/KENYA,SO Tikolo (Afr/KENYA),1996-2014,135,135,67,67,0,0,67,3 (3ct 0st),0.496,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
36597,36597,CL Cairns,ICC/NZ,CL Cairns (ICC/NZ),1991-2006,215,214,66,66,0,0,66,3 (3ct 0st),0.308,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
36622,36622,MD Crowe,NZ,MD Crowe (NZ),1982-1995,143,141,66,66,0,0,66,3 (3ct 0st),0.468,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
41378,41378,Misbah-ul-Haq,PAK,Misbah-ul-Haq (PAK),2002-2015,162,160,66,66,0,0,66,4 (4ct 0st),0.412,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
391485,391485,JO Holder,WI,JO Holder (WI),2013-2023,138,135,65,65,0,0,65,2 (2ct 0st),0.481,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
230855,230855,C Kieswetter,ENG,C Kieswetter (ENG),2010-2013,46,45,65,53,12,52,1,5 (2ct 3st),1.444,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
348144,348144,Babar Azam,PAK,Babar Azam (PAK),2015-2026,143,142,64,64,0,0,64,2 (2ct 0st),0.45,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
14187,14187,GA Hick,ENG,GA Hick (ENG),1991-2001,120,119,64,64,0,0,64,3 (3ct 0st),0.537,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
230559,230559,KA Pollard,WI,KA Pollard (WI),2007-2022,123,121,64,64,0,0,64,4 (4ct 0st),0.528,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
8180,8180,SR Watson,AUS,SR Watson (AUS),2002-2015,190,189,64,64,0,0,64,2 (2ct 0st),0.338,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
50244,50244,A Ranatunga,SL,A Ranatunga (SL),1982-1999,269,268,63,63,0,0,63,3 (3ct 0st),0.235,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
44489,44489,DJ Cullinan,SA,DJ Cullinan (SA),1993-2000,138,135,62,62,0,0,62,3 (3ct 0st),0.459,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
596664,596664,ZE Green,NAM,ZE Green (NAM),2019-2026,55,54,62,55,7,55,0,5 (5ct 0st),1.148,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
45813,45813,G Kirsten,SA,G Kirsten (SA),1993-2003,185,183,62,61,1,1,60,3 (3ct 0st),0.338,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
56007,56007,Mashrafe Mortaza,Asia/BAN,Mashrafe Mortaza (Asia/BAN),2001-2020,220,220,62,62,0,0,62,2 (2ct 0st),0.281,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
233514,233514,NLTC Perera,SL,NLTC Perera (SL),2009-2021,166,162,62,62,0,0,62,2 (2ct 0st),0.382,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
43549,43549,Wasim Bari,PAK,Wasim Bari (PAK),1973-1984,51,50,62,52,10,52,0,4 (3ct 1st),1.24,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
52347,52347,AL Logie,WI,AL Logie (WI),1981-1993,158,158,61,61,0,0,61,3 (3ct 0st),0.386,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
299572,299572,Sikandar Raza,ZIM,Sikandar Raza (ZIM),2013-2025,153,149,61,61,0,0,61,3 (3ct 0st),0.409,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=1;size=200;template=results;type=fielding
