cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
1028655,1028655,P Nissanka,SL,P Nissanka (SL),2021-2026,94,93,5,2699,107,30.67,2099,128.58,2,19,8,276,78
629074,629074,BKG Mendis,SL,BKG Mendis (SL),2016-2026,109,109,6,2694,86,26.15,2069,130.2,0,20,8,241,102
539304,539304,Babar Hayat,HKG,Babar Hayat (HKG),2014-2026,112,108,17,2642,122,29.03,2007,131.63,2,15,10,159,166
671805,671805,HG Munsey,SCOT,HG Munsey (SCOT),2015-2026,88,86,5,2598,132,32.07,1805,143.93,3,14,6,278,118
277906,277906,KS Williamson,NZ,KS Williamson (NZ),2011-2024,93,90,13,2575,95,33.44,2092,123.08,0,18,4,245,58
56143,56143,Shakib Al Hasan,BAN,Shakib Al Hasan (BAN),2006-2024,129,127,17,2551,84,23.19,2105,121.18,0,13,9,258,53
350629,350629,Nizakat Khan,HKG,Nizakat Khan (HKG),2014-2026,128,125,9,2545,81,21.93,2091,121.71,0,13,9,211,84
1435271,1435271,Karanbir Singh,AUT,Karanbir Singh (AUT),2024-2026,60,59,7,2533,164,48.71,1444,175.41,4,20,5,211,207
41434,41434,Mohammad Hafeez,PAK,Mohammad Hafeez (PAK),2006-2021,119,108,13,2514,99*,26.46,2060,122.03,0,14,7,251,76
25490,25490,RD Berrington,SCOT,RD Berrington (SCOT),2008-2026,108,99,18,2504,100,30.91,1891,132.41,1,10,10,206,91
269280,269280,RR Hendricks,SA,RR Hendricks (SA),2014-2025,90,89,2,2504,117,28.78,1938,129.2,1,18,7,268,70
512191,512191,Fakhar Zaman,PAK,Fakhar Zaman (PAK),2017-2026,120,110,6,2494,91,23.98,1882,132.51,0,14,6,233,99
24598,24598,EJG Morgan,ENG,EJG Morgan (ENG),2009-2022,115,107,21,2458,91,28.58,1805,136.17,0,14,3,186,120
25913,25913,Mohammad Nabi,AFG,Mohammad Nabi (AFG),2010-2026,152,140,30,2448,89,22.25,1795,136.37,0,7,9,167,124
56025,56025,Mahmudullah,BAN,Mahmudullah (BAN),2007-2024,141,130,26,2444,64*,23.5,2082,117.38,0,8,5,184,77
42657,42657,Shoaib Malik,ICC/PAK,Shoaib Malik (ICC/PAK),2006-2021,124,111,33,2435,75,31.21,1938,125.64,0,9,2,196,69
452472,452472,Anshuman Rath,HKG,Anshuman Rath (HKG),2015-2026,85,84,10,2394,140*,32.35,1886,126.93,2,12,3,241,57
303423,303423,A Balbirnie,IRE,A Balbirnie (IRE),2015-2024,110,106,4,2392,83,23.45,1941,123.23,0,12,6,254,68
643197,643197,MP O'Dowd,NED,MP O'Dowd (NED),2015-2026,91,88,7,2354,133*,29.06,1932,121.84,1,16,2,244,55
820351,820351,R Powell,WI,R Powell (WI),2017-2026,120,106,17,2347,107,26.37,1653,141.98,1,10,2,142,156
300631,300631,MDKJ Perera,SL,MDKJ Perera (SL),2013-2026,95,93,4,2335,101,26.23,1757,132.89,1,16,6,227,72
794713,794713,K Bhurtel,NEP,K Bhurtel (NEP),2021-2026,80,78,7,2325,129,32.74,1695,137.16,3,15,5,220,111
272450,272450,MR Marsh,AUS,MR Marsh (AUS),2011-2026,88,83,14,2313,103*,33.52,1628,142.07,1,14,3,206,117
625371,625371,HH Pandya,IND,HH Pandya (IND),2016-2026,138,109,28,2288,71*,28.24,1568,145.91,0,9,4,168,126
823509,823509,GD Phillips,NZ,GD Phillips (NZ),2017-2026,97,85,13,2286,108,31.75,1602,142.69,2,12,3,171,108
974087,974087,Rahmanullah Gurbaz,AFG,Rahmanullah Gurbaz (AFG),2019-2026,87,87,0,2280,100,26.2,1682,135.55,1,13,10,180,122
625964,625964,TL Seifert,NZ,TL Seifert (NZ),2018-2026,90,84,11,2279,97*,31.21,1557,146.37,0,17,5,213,110
604302,604302,N Pooran,WI,N Pooran (WI),2016-2024,106,97,10,2275,98,26.14,1668,136.39,0,13,3,152,149
422108,422108,KL Rahul,IND,KL Rahul (IND),2016-2022,72,68,8,2265,110*,37.75,1628,139.12,2,22,5,191,99
794707,794707,DS Airee,NEP,DS Airee (NEP),2018-2026,100,86,21,2220,110*,34.15,1590,139.62,1,12,1,159,93
531312,531312,S Ssesazi,UGA,S Ssesazi (UGA),2021-2024,88,86,10,2204,100*,29,1789,123.19,1,17,8,237,73
519070,519070,MG Erasmus,NAM,MG Erasmus (NAM),2019-2026,88,84,16,2178,100*,32.02,1692,128.72,1,15,3,164,86
37737,37737,BB McCullum,NZ,BB McCullum (NZ),2005-2015,71,70,10,2140,123,35.66,1571,136.21,2,13,3,199,91
1163154,1163154,Sami Sohail,MWI,Sami Sohail (MWI),2019-2026,70,66,20,2105,96*,45.76,1667,126.27,0,14,4,180,66
429809,429809,R Sandaruwan,KUW,R Sandaruwan (KUW),2019-2026,80,80,3,2094,103,27.19,1436,145.82,2,12,8,181,122
438563,438563,MS Chapman,HKG/NZ,MS Chapman (HKG/NZ),2014-2026,113,95,15,2074,104*,25.92,1528,135.73,1,10,6,176,83
249866,249866,AD Hales,ENG,AD Hales (ENG),2011-2022,75,75,8,2074,116*,30.95,1499,138.35,1,12,5,225,70
419873,419873,Mohammad Shahzad,AFG,Mohammad Shahzad (AFG),2010-2023,73,73,3,2048,118*,29.25,1550,132.12,1,12,4,229,76
670035,670035,BA King,WI,BA King (WI),2019-2026,87,85,5,2028,85*,25.35,1525,132.98,0,14,6,213,92
437316,437316,MD Shanaka,SL,MD Shanaka (SL),2015-2026,134,121,25,2008,76*,20.91,1549,129.63,0,9,16,136,112
267455,267455,RR Patel,KENYA,RR Patel (KENYA),2008-2026,98,84,17,1987,120,29.65,1460,136.09,1,11,4,158,105
1093669,1093669,Muhammad Tanveer,QAT,Muhammad Tanveer (QAT),2019-2025,72,66,16,1980,88*,39.6,1484,133.42,0,15,3,143,111
24605,24605,KJ O'Brien,IRE,KJ O'Brien (IRE),2008-2021,110,103,10,1973,124,21.21,1507,130.92,1,5,12,165,82
600498,600498,AK Markram,SA,AK Markram (SA),2019-2026,77,73,11,1966,86*,31.7,1332,147.59,0,14,2,183,83
964521,964521,Sohail Ahmed,BHR,Sohail Ahmed (BHR),2022-2026,79,74,28,1957,80*,42.54,1644,119.03,0,16,6,129,81
38699,38699,LRPL Taylor,NZ/Samoa,LRPL Taylor (NZ/Samoa),2006-2025,106,97,22,1954,63,26.05,1611,121.29,0,7,6,123,72
307639,307639,Ahmed Faiz,MAS,Ahmed Faiz (MAS),2019-2026,106,89,9,1952,105*,24.4,1603,121.77,1,8,6,148,74
495964,495964,RP Burl,ZIM,RP Burl (ZIM),2018-2026,118,109,32,1948,67*,25.29,1559,124.95,0,4,5,139,80
44932,44932,JP Duminy,SA,JP Duminy (SA),2007-2019,81,75,25,1934,96*,38.68,1532,126.24,0,11,6,138,71
302845,302845,TP Ura,PNG,TP Ura (PNG),2015-2026,66,65,9,1900,107*,33.92,1211,156.89,2,16,4,139,112
51880,51880,CH Gayle,WI,CH Gayle (WI),2006-2021,79,75,7,1899,117,27.92,1381,137.5,2,14,4,158,124
961407,961407,HT Tector,IRE,HT Tector (IRE),2019-2026,100,92,16,1898,96*,24.97,1561,121.58,0,9,7,158,44
236489,236489,DJ Malan,ENG,DJ Malan (ENG),2017-2023,62,60,8,1892,103*,36.38,1428,132.49,1,16,2,194,62
48472,48472,TM Dilshan,SL,TM Dilshan (SL),2006-2016,80,79,12,1889,104*,28.19,1567,120.54,1,13,10,223,33
1071484,1071484,BJ Bennett,ZIM,BJ Bennett (ZIM),2023-2026,58,58,6,1888,111,36.3,1314,143.68,1,12,3,215,58
381743,381743,DJ Mitchell,NZ,DJ Mitchell (NZ),2019-2026,104,90,20,1879,72*,26.84,1337,140.53,0,8,2,129,73
429800,429800,K Kadowaki-Fleming,JPN,K Kadowaki-Fleming (JPN),2022-2026,55,54,5,1871,114,38.18,1342,139.41,2,12,1,142,94
921509,921509,Ibrahim Zadran,AFG,Ibrahim Zadran (AFG),2019-2026,65,65,9,1865,95*,33.3,1624,114.83,0,16,1,172,45
1101794,1101794,Bilal Zalmai,AUT,Bilal Zalmai (AUT),2019-2026,69,67,8,1864,111*,31.59,1149,162.22,1,13,3,187,112
1167770,1167770,Meet Bhavsar,KUW,Meet Bhavsar (KUW),2019-2026,76,74,7,1855,89,27.68,1431,129.62,0,13,4,157,65
1072488,1072488,RK Paudel,NEP,RK Paudel (NEP),2019-2026,84,80,16,1845,69*,28.82,1507,122.42,0,9,2,144,60
379140,379140,DP Conway,NZ,DP Conway (NZ),2020-2026,69,63,11,1839,99*,35.36,1430,128.6,0,13,3,178,52
1161038,1161038,A Sharafu,UAE,A Sharafu (UAE),2020-2026,71,67,9,1835,90*,31.63,1397,131.35,0,14,1,173,78
524049,524049,Najibullah Zadran,AFG,Najibullah Zadran (AFG),2012-2024,107,95,33,1830,73,29.51,1328,137.8,0,8,6,126,97
55870,55870,SC Williams,ZIM,SC Williams (ZIM),2006-2025,85,84,8,1805,77,23.75,1407,128.28,0,12,7,178,44
431901,431901,E Lewis,WI,E Lewis (WI),2016-2026,67,66,4,1799,125*,29.01,1183,152.07,2,13,6,137,136
928057,928057,LJ Tucker,IRE,LJ Tucker (IRE),2016-2026,93,87,9,1795,94*,23.01,1450,123.79,0,12,8,168,46
1058514,1058514,Aasif Sheikh,NEP,Aasif Sheikh (NEP),2021-2026,76,75,3,1790,69,24.86,1463,122.35,0,11,4,163,74
28235,28235,S Dhawan,IND,S Dhawan (IND),2011-2021,68,66,3,1759,92,27.92,1392,126.36,0,11,2,191,50
56194,56194,Tamim Iqbal,BAN/ICC/World,Tamim Iqbal (BAN/ICC/World),2007-2020,78,78,5,1758,103*,24.08,1503,116.96,1,7,6,188,45
794749,794749,Faisal Khan,KSA,Faisal Khan (KSA),2019-2025,61,61,5,1743,101,31.12,1005,173.43,1,10,7,180,106
581379,581379,SD Hope,WI,SD Hope (WI),2017-2026,70,68,10,1743,102*,30.05,1276,136.59,1,12,5,136,92
24752,24752,CO Obuya,KENYA,CO Obuya (KENYA),2007-2024,75,70,12,1742,96*,30.03,1460,119.31,0,9,6,127,84
232359,232359,C Munro,NZ,C Munro (NZ),2012-2020,65,62,7,1724,109*,31.34,1102,156.44,3,11,5,132,107
669365,669365,PD Salt,ENG,PD Salt (ENG),2022-2026,61,56,6,1717,141*,34.34,1035,165.89,4,8,6,170,83
1155597,1155597,D Ndikubwimana,RWN,D Ndikubwimana (RWN),2021-2026,104,98,8,1699,82*,18.87,1971,86.19,0,9,8,159,31
317273,317273,Umar Akmal,PAK,Umar Akmal (PAK),2009-2019,84,79,14,1690,94,26,1377,122.73,0,8,10,122,55
892749,892749,TH David,AUS/SGP,TH David (AUS/SGP),2019-2026,74,63,15,1679,102*,34.97,997,168.4,1,9,5,129,109
670025,670025,SO Hetmyer,WI,SO Hetmyer (WI),2018-2026,85,75,7,1678,85,24.67,1195,140.41,0,9,4,112,104
1143528,1143528,Fiaz Ahmed,BHR,Fiaz Ahmed (BHR),2019-2026,72,68,16,1677,105*,32.25,1370,122.4,1,8,7,106,90
44936,44936,AB de Villiers,SA,AB de Villiers (SA),2006-2017,78,75,11,1672,79*,26.12,1237,135.16,0,10,5,140,60
297433,297433,JM Bairstow,ENG,JM Bairstow (ENG),2011-2024,80,72,16,1671,90,29.83,1215,137.53,0,10,6,148,76
959759,959759,FH Allen,NZ,FH Allen (NZ),2021-2026,62,61,3,1663,137,28.67,974,170.73,3,7,5,146,115
55608,55608,H Masakadza,ZIM,H Masakadza (ZIM),2006-2019,66,66,2,1662,93*,25.96,1418,117.2,0,11,1,151,65
402106,402106,Abdul Waheed,KSA,Abdul Waheed (KSA),2020-2025,60,57,7,1644,110,32.88,1268,129.65,1,8,1,163,52
1286455,1286455,II Selemani,TAN,II Selemani (TAN),2021-2026,68,67,4,1640,110,26.03,1081,151.71,1,8,6,179,87
307756,307756,Jatinder Singh,OMA,Jatinder Singh (OMA),2015-2026,76,76,7,1635,73*,23.69,1358,120.39,0,9,4,179,35
308710,308710,K Motlhanka,BOT,K Motlhanka (BOT),2019-2026,64,61,7,1629,112*,30.16,1482,109.91,1,9,2,173,31
1198946,1198946,R Satheesan,ROM,R Satheesan (ROM),2019-2026,60,56,7,1623,99*,33.12,1079,150.41,0,12,8,161,83
28081,28081,MS Dhoni,IND,MS Dhoni (IND),2006-2019,98,85,42,1617,56,37.6,1282,126.13,0,2,1,116,52
52983,52983,MN Samuels,WI,MN Samuels (WI),2007-2018,67,65,10,1611,89*,29.29,1386,116.23,0,10,0,144,69
1129565,1129565,Riazat Ali Shah,UGA,Riazat Ali Shah (UGA),2019-2025,77,67,19,1606,98*,33.45,1298,123.72,0,5,4,119,69
33335,33335,SK Raina,IND,SK Raina (IND),2006-2018,78,66,11,1605,101,29.18,1190,134.87,1,5,3,145,58
1338585,1338585,GA Priandana,INA,GA Priandana (INA),2022-2026,90,87,10,1598,78*,20.75,1532,104.3,0,8,10,159,51
1143530,1143530,P Kurup,BHR,P Kurup (BHR),2021-2026,68,66,6,1579,74,26.31,1439,109.72,0,7,2,163,39
230559,230559,KA Pollard,WI,KA Pollard (WI),2008-2022,101,83,21,1569,75*,25.3,1161,135.14,0,6,3,94,99
1070183,1070183,Abhishek Sharma,IND,Abhishek Sharma (IND),2024-2026,49,48,2,1546,135,33.6,800,193.25,2,11,7,152,102
526462,526462,JW Jenner,JER,JW Jenner (JER),2019-2026,61,60,12,1541,96*,32.1,1090,141.37,0,8,5,124,63
44828,44828,F du Plessis,SA/World,F du Plessis (SA/World),2012-2020,50,50,7,1528,119,35.53,1137,134.38,1,10,0,140,50
53116,53116,LMP Simmons,WI,LMP Simmons (WI),2007-2021,68,67,10,1527,91*,26.78,1264,120.8,0,9,6,140,68
333066,333066,J Charles,WI,J Charles (WI),2011-2026,69,68,0,1525,118,22.42,1182,129.01,1,5,9,162,73
298438,298438,JJ Roy,ENG,JJ Roy (ENG),2014-2022,64,64,1,1522,78,24.15,1106,137.61,0,8,7,153,69
56029,56029,Mushfiqur Rahim,BAN,Mushfiqur Rahim (BAN),2006-2022,102,93,16,1500,72*,19.48,1304,115.03,0,6,8,126,37
823339,823339,Ahmer Bin,BHR,Ahmer Bin (BHR),2022-2026,96,75,22,1499,68*,28.28,1170,128.11,0,7,1,122,50
25446,25446,KJ Coetzer,SCOT,KJ Coetzer (SCOT),2008-2021,70,68,2,1495,89,22.65,1254,119.21,0,6,4,158,48
436677,436677,Soumya Sarkar,BAN,Soumya Sarkar (BAN),2015-2026,89,88,4,1494,68,17.78,1224,122.05,0,5,13,149,55
49289,49289,DPMD Jayawardene,SL,DPMD Jayawardene (SL),2006-2014,55,55,8,1493,100,31.76,1121,133.18,1,9,4,173,33
1170265,1170265,NT Tilak Varma,IND,NT Tilak Varma (IND),2023-2026,52,49,15,1477,120*,43.44,1035,142.7,2,7,4,116,73
386302,386302,Zeeshan Ali,HKG,Zeeshan Ali (HKG),2022-2026,72,63,12,1472,101,28.86,1072,137.31,1,8,2,162,51
259410,259410,Ahmed Shehzad,PAK,Ahmed Shehzad (PAK),2009-2019,59,59,2,1471,111*,25.8,1282,114.74,1,7,2,157,33
8180,8180,SR Watson,AUS,SR Watson (AUS),2006-2016,58,56,6,1462,124*,29.24,1006,145.32,1,10,3,115,83
784367,784367,KIC Asalanka,SL,KIC Asalanka (SL),2021-2026,76,74,9,1456,80*,22.4,1156,125.95,0,6,7,99,68
55412,55412,CR Ervine,ZIM,CR Ervine (ZIM),2010-2024,71,70,4,1449,70,21.95,1370,105.76,0,9,5,143,30
25056,25056,A Vala,PNG,A Vala (PNG),2015-2026,72,68,10,1447,93*,24.94,1257,115.11,0,8,1,124,42
1233044,1233044,VP Thamotharam,MLT,VP Thamotharam (MLT),2020-2025,66,63,8,1445,104*,26.27,995,145.22,1,9,3,100,90
417268,417268,MH Cross,SCOT,MH Cross (SCOT),2013-2026,89,76,14,1439,66*,23.2,1237,116.32,0,5,5,130,36
348016,348016,IA Karim,KENYA,IA Karim (KENYA),2013-2026,69,58,19,1434,71*,36.76,1410,101.7,0,9,2,127,16
348034,348034,GH Dockrell,IRE,GH Dockrell (IRE),2010-2026,159,109,39,1426,58*,20.37,1066,133.77,0,2,9,105,56
1089932,1089932,SI Runsewe,NGA,SI Runsewe (NGA),2019-2026,79,78,10,1424,80,20.94,1312,108.53,0,8,4,150,17
49764,49764,AD Mathews,SL,AD Mathews (SL),2009-2024,90,73,22,1416,81*,27.76,1175,120.51,0,6,1,92,50
42639,42639,Shahid Afridi,ICC/PAK,Shahid Afridi (ICC/PAK),2006-2018,99,91,12,1416,54*,17.92,944,150,0,4,8,103,73
325012,325012,MP Stoinis,AUS,MP Stoinis (AUS),2015-2026,87,70,24,1416,78,30.78,968,146.28,0,6,2,116,66
1284532,1284532,Haider Butt,BHR,Haider Butt (BHR),2021-2024,63,59,14,1408,79*,31.28,1161,121.27,0,8,2,92,62
337790,337790,HE van der Dussen,SA,HE van der Dussen (SA),2018-2025,57,53,11,1406,94*,33.47,1092,128.75,0,10,2,89,62
425943,425943,SV Samson,IND,SV Samson (IND),2015-2026,65,57,5,1405,111,27.01,904,155.42,3,6,8,116,84
1236495,1236495,Taranjeet Singh,ROM,Taranjeet Singh (ROM),2021-2026,46,45,4,1395,110,34.02,875,159.42,1,7,1,175,62
296167,296167,AR Patwa,TAN,AR Patwa (TAN),2021-2025,57,57,5,1387,79,26.67,1128,122.96,0,6,3,169,42
1156688,1156688,Manpreet Singh,SGP,Manpreet Singh (SGP),2019-2026,60,57,5,1383,112*,26.59,1020,135.58,1,5,6,83,62
320652,320652,Asghar Afghan,AFG,Asghar Afghan (AFG),2010-2021,75,68,5,1382,62,21.93,1247,110.82,0,4,5,87,69
50710,50710,KC Sangakkara,SL,KC Sangakkara (SL),2006-2014,56,53,9,1382,78,31.4,1156,119.55,0,8,2,139,20
585083,585083,Zeeshan Maqsood,OMA,Zeeshan Maqsood (OMA),2015-2024,73,62,10,1369,102*,26.32,1149,119.14,1,5,4,137,49
470767,470767,MWR Stokes,GUE,MWR Stokes (GUE),2019-2026,55,50,16,1368,100,40.23,1100,124.36,1,7,1,122,28
990031,990031,Towhid Hridoy,BAN,Towhid Hridoy (BAN),2023-2026,62,56,10,1365,83*,29.67,1082,126.15,0,7,3,87,54
630174,630174,DMW Rawlins,BER,DMW Rawlins (BER),2019-2026,45,42,9,1359,121,41.18,899,151.16,1,10,2,91,92
482478,482478,JN Frylinck,NAM,JN Frylinck (NAM),2019-2026,84,65,13,1356,134,26.07,1067,127.08,2,3,3,111,45
1347279,1347279,Adil Butt,SWZ,Adil Butt (SWZ),2022-2026,36,36,3,1355,116,41.06,815,166.25,3,10,2,140,78
1151256,1151256,O Tuyisenge,RWN,O Tuyisenge (RWN),2021-2025,92,87,6,1354,100*,16.71,1311,103.27,1,3,11,132,32
429668,429668,I Liyanage,QAT,I Liyanage (QAT),2020-2026,57,54,4,1345,86,26.9,1111,121.06,0,9,6,139,41
720471,720471,Ishan Kishan,IND,Ishan Kishan (IND),2021-2026,48,48,1,1341,103,28.53,915,146.55,1,10,3,135,70
530011,530011,TM Head,AUS,TM Head (AUS),2016-2026,53,51,4,1335,91,28.4,852,156.69,0,6,2,149,60
1457570,1457570,Asif Ali,BHR,Asif Ali (BHR),2024-2026,57,55,5,1334,100*,26.68,981,135.98,1,8,7,114,82
940593,940593,Aqib Ilyas,OMA,Aqib Ilyas (OMA),2015-2024,56,55,7,1330,90,27.7,1092,121.79,0,10,4,125,44
1203898,1203898,H Lakov,BUL,H Lakov (BUL),2019-2026,50,49,12,1328,80,35.89,1172,113.31,0,9,0,113,18
1198883,1198883,S Davizi,CZK-R,S Davizi (CZK-R),2019-2026,42,41,5,1326,115*,36.83,949,139.72,3,6,2,147,45
364327,364327,HAM Shah,DEN,HAM Shah (DEN),2019-2026,39,38,2,1322,100,36.72,1034,127.85,1,10,2,122,41
1236048,1236048,V Saini,ROM,V Saini (ROM),2020-2026,61,53,12,1317,91*,32.12,1006,130.91,0,6,4,117,32
1127317,1127317,SA Edwards,NED,SA Edwards (NED),2018-2026,86,77,20,1316,99,23.08,1040,126.53,0,2,3,105,31
1143140,1143140,I Danladi,NGA,I Danladi (NGA),2019-2026,63,58,6,1307,80,25.13,1120,116.69,0,5,1,119,37
553821,553821,JJ Smit,NAM,JJ Smit (NAM),2019-2026,74,64,25,1307,111*,33.51,901,145.06,1,4,3,77,78
817069,817069,NS Dhaliwal,CAN,NS Dhaliwal (CAN),2019-2026,49,47,6,1305,70*,31.82,1015,128.57,0,10,3,107,56
647785,647785,Sahibzada Farhan,PAK,Sahibzada Farhan (PAK),2018-2026,46,45,2,1305,100*,30.34,955,136.64,2,10,4,109,69
911707,911707,HC Brook,ENG,HC Brook (ENG),2022-2026,64,55,12,1303,100,30.3,847,153.83,1,6,1,107,59
315232,315232,Asif Khan,UAE,Asif Khan (UAE),2023-2025,56,56,10,1302,79,28.3,944,137.92,0,6,4,81,84
1156634,1156634,Razmal Shigiwal,AUT,Razmal Shigiwal (AUT),2019-2025,55,49,8,1301,95*,31.73,926,140.49,0,8,4,107,55
1161031,1161031,Saim Ayub,PAK,Saim Ayub (PAK),2023-2026,67,64,3,1298,98*,21.27,955,135.91,0,6,10,136,59
1099379,1099379,GJ Delany,IRE,GJ Delany (IRE),2019-2026,93,79,16,1294,89*,20.53,963,134.37,0,4,5,100,61
1280665,1280665,O Manishimwe,RWN,O Manishimwe (RWN),2022-2026,95,85,10,1279,89*,17.05,1379,92.74,0,6,11,123,28
43906,43906,HM Amla,SA/World,HM Amla (SA/World),2009-2018,44,44,6,1277,97*,33.6,967,132.05,0,8,2,146,26
946507,946507,T Marumani,ZIM,T Marumani (ZIM),2021-2026,67,67,3,1276,86,19.93,987,129.28,0,7,5,139,44
913847,913847,Zubaidi Zulkifle,MAS,Zubaidi Zulkifle (MAS),2019-2026,71,70,3,1269,96,18.94,894,141.94,0,4,12,130,60
24609,24609,GC Wilson,IRE,GC Wilson (IRE),2008-2020,81,68,8,1268,65*,21.13,1212,104.62,0,3,4,108,20
938959,938959,W Madhevere,ZIM,W Madhevere (ZIM),2020-2025,79,74,8,1256,73*,19.03,1096,114.59,0,7,7,139,16
51439,51439,DJ Bravo,WI,DJ Bravo (WI),2006-2021,91,74,17,1255,66*,22.01,1091,115.03,0,4,5,73,55
470699,470699,BN Cooper,NED,BN Cooper (NED),2013-2021,58,55,11,1239,91*,28.15,993,124.77,0,9,7,118,38
685831,685831,Luqman Butt,CAM,Luqman Butt (CAM),2023-2025,45,41,6,1239,80*,35.4,838,147.85,0,6,1,105,71
232435,232435,CS MacLeod,SCOT,CS MacLeod (SCOT),2009-2022,64,61,9,1238,74,23.8,1115,111.03,0,7,8,107,23
1167525,1167525,DK Kesuma,INA,DK Kesuma (INA),2023-2026,85,78,9,1236,117*,17.91,1110,111.35,3,1,9,130,47
8917,8917,MM Ali,ENG,MM Ali (ENG),2014-2024,92,75,17,1229,72*,21.18,863,142.41,0,7,9,88,68
1274033,1274033,L Bruce,GIBR,L Bruce (GIBR),2021-2026,51,50,4,1223,99*,26.58,1042,117.37,0,12,5,123,24
55814,55814,BRM Taylor,ZIM,BRM Taylor (ZIM),2006-2026,59,57,7,1216,123,24.32,994,122.33,1,6,6,125,30
931581,931581,RR Pant,IND,RR Pant (IND),2017-2024,76,66,14,1209,65*,23.25,950,127.26,0,3,4,111,44
233514,233514,NLTC Perera,ICC/SL/World,NLTC Perera (ICC/SL/World),2010-2021,84,74,22,1204,61,23.15,794,151.63,0,3,8,88,64
230193,230193,MS Wade,AUS,MS Wade (AUS),2011-2024,92,68,22,1202,80,26.13,896,134.15,0,3,1,95,46
420427,420427,S Bau,PNG,S Bau (PNG),2016-2026,65,57,7,1200,85,24,1072,111.94,0,6,6,100,36
1101783,1101783,Aqib Iqbal,AUT,Aqib Iqbal (AUT),2019-2026,89,67,17,1198,66*,23.96,973,123.12,0,4,4,91,47
990023,990023,Tanzid Hasan,BAN,Tanzid Hasan (BAN),2024-2026,50,50,5,1191,89,26.46,936,127.24,0,11,6,108,53
1143529,1143529,Imran Anwar,BHR,Imran Anwar (BHR),2019-2026,104,70,6,1190,87,18.59,955,124.6,0,7,10,71,80
633638,633638,S Muniandy,MAS,S Muniandy (MAS),2019-2026,122,96,26,1188,60*,16.97,1027,115.67,0,1,7,80,45
233528,233528,RG Mukasa,UGA,RG Mukasa (UGA),2019-2024,58,56,5,1186,89,23.25,982,120.77,0,5,8,133,36
642519,642519,SS Iyer,IND,SS Iyer (IND),2017-2026,54,50,11,1185,74*,30.38,872,135.89,0,9,4,98,45
36084,36084,Yuvraj Singh,IND,Yuvraj Singh (IND),2007-2017,58,51,9,1177,77*,28.02,863,136.38,0,8,1,77,74
19296,19296,KP Pietersen,ENG,KP Pietersen (ENG),2005-2013,37,36,5,1176,79,37.93,831,141.51,0,7,1,119,32
1203879,1203879,LA Dunbar,SRB,LA Dunbar (SRB),2019-2026,45,43,8,1170,117,33.42,942,124.2,2,5,3,101,63
1156426,1156426,Saber Zakhil,BEL,Saber Zakhil (BEL),2019-2025,56,51,10,1163,100*,28.36,688,169.04,1,3,4,62,98
793457,793457,Hazratullah Zazai,AFG,Hazratullah Zazai (AFG),2016-2024,45,45,3,1160,162*,27.61,874,132.72,1,3,3,110,66
520127,520127,Shaheryar Butt,BEL,Shaheryar Butt (BEL),2019-2025,51,48,10,1153,125*,30.34,841,137.09,1,3,2,88,69
731523,731523,DM Nakrani,UGA,DM Nakrani (UGA),2019-2025,82,70,25,1144,77*,25.42,915,125.02,0,3,3,70,68
1217288,1217288,Usman Patel,KUW,Usman Patel (KUW),2020-2026,64,61,13,1136,111*,23.66,895,126.92,1,7,7,111,39
1141934,1141934,Kushal Malla,NEP,Kushal Malla (NEP),2019-2026,65,57,12,1133,137*,25.17,816,138.84,1,5,4,64,76
276298,276298,AD Russell,WI,AD Russell (WI),2011-2025,86,75,24,1122,71,22,685,163.79,0,3,9,65,95
935995,935995,Afif Hossain,BAN,Afif Hossain (BAN),2018-2024,70,64,9,1117,77*,20.3,938,119.08,0,3,6,83,38
1181708,1181708,NA Greenwood,JER,NA Greenwood (JER),2019-2026,42,42,4,1115,86*,29.34,763,146.13,0,5,3,113,37
1082742,1082742,IK Gamantika,INA,IK Gamantika (INA),2022-2026,88,72,11,1111,78*,18.21,1160,95.77,0,1,4,79,29
502714,502714,MJ Santner,NZ,MJ Santner (NZ),2015-2026,138,92,38,1108,77*,20.51,848,130.66,0,2,6,90,43
355269,355269,JDS Neesham,NZ,JDS Neesham (NZ),2012-2026,105,77,22,1105,48*,20.09,761,145.2,0,0,7,85,55
1098903,1098903,S Chandramohan,SGP,S Chandramohan (SGP),2019-2025,51,49,4,1104,100,24.53,925,119.35,1,5,4,100,48
401540,401540,Aizaz Khan,HKG,Aizaz Khan (HKG),2014-2026,103,89,18,1096,48*,15.43,1013,108.19,0,0,9,76,28
267192,267192,SPD Smith,AUS,SPD Smith (AUS),2010-2024,67,55,11,1094,90,24.86,872,125.45,0,5,1,96,26
1062706,1062706,HL Carlyon,JER,HL Carlyon (JER),2019-2026,50,49,2,1089,110,23.17,861,126.48,1,6,4,115,35
526440,526440,J Butler,GUE,J Butler (GUE),2019-2026,47,45,6,1087,87,27.87,972,111.83,0,5,2,99,28
420513,420513,N Nipiko,VAN,N Nipiko (VAN),2019-2026,45,45,7,1086,100,28.57,925,117.4,1,6,3,84,43
1233046,1233046,Zeeshan Khan,MLT,Zeeshan Khan (MLT),2020-2026,50,49,2,1086,115,23.1,905,120,1,5,3,116,28
