cricinfo_id,input_name,final_full_name,final_display_name,final_first_name,final_last_name,final_country_name,final_date_of_birth,final_date_of_death,final_player_status,status_source,last_played_year,last_played_year_t20s,last_played_year_international,final_batting_style_raw,standard_batting_code,standard_batting_style,final_bowling_style_raw,standard_bowling_code,standard_bowling_style,final_playing_role_raw,playing_role_id,playing_role,bio_error,bio_needs_retry,bio_quality,t20s_bat_matches,t20s_bat_innings,t20s_bat_not_outs,t20s_bat_runs,t20s_bat_high_score,t20s_bat_avg,t20s_bat_balls_faced,t20s_bat_sr,t20s_bat_100s,t20s_bat_50s,t20s_bat_ducks,t20s_bat_4s,t20s_bat_6s,t20s_bowl_matches,t20s_bowl_innings,t20s_bowl_balls,t20s_bowl_overs,t20s_bowl_balls_derived,t20s_bowl_maidens,t20s_bowl_runs,t20s_bowl_wkts,t20s_bowl_bbi,t20s_bowl_bbm,t20s_bowl_avg,t20s_bowl_econ,t20s_bowl_sr,t20s_bowl_4w,t20s_bowl_5w,t20s_bowl_10w,t20s_field_catches,t20s_field_stumpings,t20s_field_dismissals,t20s_field_dismissals_derived,t20s_batting_error,t20s_bowling_error,t20s_fielding_error,playing_role_fill_source,bowling_style_fill_source,game_player_status,game_status_source,batting_style_needs_manual_review,bowling_style_needs_manual_review,bio_retry_result,bio_fill_source
1364157,Wafiullah Tarakhil,Wafiullah Tarakhil,Wafiullah Tarakhil,Wafiullah,Tarakhil,Afghanistan,2007-03-31,,active,stats_recent_match,2026,2026,2025,Right-hand bat,RHB,Right Hand Bat,,,,Batter,BAT,Batter,,false,good,37,37,5,831,78*,25.96,578,143.77,0,5,6,78,48,37,3,,5.0,30,0,36,1,1/23,,36,7.2,30,0,0,,16,0,,16,,,,source,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_0,
1076538,Franz Bur,Franz Bur,Franz Bur,Franz,Bur,Argentina,,,active,stats_recent_match,2026,,2026,,,,,,,UKN,UKN,Unknown,,true,partial,4,1,1,2,2*,-,7,28.57,0,0,0,0,0,4,2,,3.0,18,0,25,1,1/16,,25,8.33,18,0,0,,0,0,,0,,,,unknown_not_enough_data,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1403059,S Duggan,Santiago Duggan,Santiago Duggan,Santiago,Duggan,Argentina,1995-11-28,,active,stats_recent_match,2024,,2024,,,,,,,UKN,BWL,Bowler,,true,partial,7,1,1,1,1*,-,3,33.33,0,0,0,0,0,7,7,,20.0,120,0,102,5,1/10,,20.4,5.1,24,0,0,,1,0,,1,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1463089,S Kruger,Steven Kruger,Steven Kruger,Steven,Kruger,Argentina,,,active,stats_recent_match,2024,,2024,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,1,1,0,0,0,0,3,0,0,0,1,0,0,1,1,,4.0,24,0,25,0,-,,-,6.25,-,0,0,,0,0,,0,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
469212,A Randhawa,Armaan Randhawa,Armaan Randhawa,Armaan,Randhawa,Austria,1995-01-03,,active,stats_recent_match,2026,2026,2026,,,,,NOBOWL,Non-bowler,UKN,BAT,Batter,,true,partial,44,39,9,613,78*,20.43,632,96.99,0,3,1,44,15,44,-,,-,,-,-,-,-,,-,-,-,-,-,,17,0,,17,,,,t20_stats_inferred,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1101785,D Eckstein,Daniel Eckstein,Daniel Eckstein,Daniel,Eckstein,Austria,1976-07-20,,active,stats_recent_match,2023,,2023,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,,-,,-,-,-,-,,-,-,-,-,-,,1,0,,1,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1287095,E Haven,Everette Haven,Everette Haven,Everette,Haven,Bahamas,1975-01-01,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,,,,Middle-order batter,MBT,Middle-order batter,,false,good,15,7,1,23,6,3.83,80,28.75,0,0,1,1,0,15,2,,5.0,30,0,26,4,3/12,,6.5,5.2,7.5,0,0,,4,1,,5,,,,source,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_0,
252862,GT Taylor,Gregory Tyrone Taylor,Gregory Tyrone Taylor,Gregory,Taylor,Bahamas,1987-12-14,,active,stats_recent_match,2026,2026,2026,Left-hand bat,LHB,Left Hand Bat,,,,UKN,WKBT,Wicketkeeper batter,,false,good,30,30,3,344,56*,12.74,446,77.13,0,1,4,31,13,30,19,,53.5,323,0,402,16,3/27,,25.12,7.46,20.1,0,0,,10,1,,11,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
252850,JR Barry,Jonathan Renaldo Barry,Jonathan Renaldo Barry,Jonathan,Barry,Bahamas,1988-06-20,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,Right-arm bowler,,,Batting allrounder,BTAR,Batting allrounder,,false,good,20,17,4,199,30*,15.3,306,65.03,0,0,2,16,1,20,14,,35.1,211,2,298,10,3/20,,29.8,8.47,21.1,0,0,,4,0,,4,,,,source,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_0,
499954,K Burrows,Keith Burrows,Keith Burrows,Keith,Burrows,Bahamas,1995-01-02,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,,,,UKN,UKN,Unknown,,false,good,9,3,1,12,8*,6,12,100,0,0,1,0,1,9,1,,2.0,12,0,22,3,3/22,,7.33,11,4,0,0,,0,0,,0,,,,unknown_not_enough_data,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
364120,T Brown,Turan Brown,Turan Brown,Turan,Brown,Bahamas,1994-08-30,,active,stats_recent_match,2026,2026,2026,,,,,,,UKN,BAT,Batter,,true,partial,7,7,1,61,22*,10.16,107,57,0,0,2,2,1,7,3,,12.0,72,0,51,3,2/18,,17,4.25,24,0,0,,1,0,,1,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
823339,Ahmer Bin,Ahmer Bin Nasir,Ahmer Bin Nasir,Ahmer,Nasir,Bahrain,1993-11-12,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,,,,UKN,WKBT,Wicketkeeper batter,,false,good,96,75,22,1499,68*,28.28,1170,128.11,0,7,1,122,50,96,6,,6.0,36,0,59,2,1/6,,29.5,9.83,18,0,0,,38,2,,40,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1471156,Asif Shaikh,Asif Mohammad Ibrahim Shaikh,Asif Mohammad Ibrahim Shaikh,Asif,Shaikh,Bahrain,1994-01-20,,active,stats_recent_match,2026,,2026,,,,,,,UKN,BWL,Bowler,,true,partial,17,5,3,11,9,5.5,13,84.61,0,0,1,0,1,17,15,,52.2,314,0,334,17,3/20,,19.64,6.38,18.4,0,0,,3,0,,3,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1143530,P Kurup,Prashant Kurup,Prashant Kurup,Prashant,Kurup,Bahrain,1987-07-11,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,,,,UKN,WKBT,Wicketkeeper batter,,false,good,68,66,6,1579,74,26.31,1439,109.72,0,7,2,163,39,68,1,,2.4,16,0,10,2,2/10,,5,3.75,8,0,0,,41,7,,48,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
964521,Sohail Ahmed,Sohail Ahmed,Sohail Ahmed,Sohail,Ahmed,Bahrain,1994-11-10,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,,,,Middle-order batter,MBT,Middle-order batter,,false,good,79,74,28,1957,80*,42.54,1644,119.03,0,16,6,129,81,79,9,,19.2,116,0,155,4,3/17,,38.75,8.01,29,0,0,,24,0,,24,,,,source,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_0,
56222,Anisur Rahman,Anisur Rahman,Anisur Rahman,Anisur,Rahman,Bangladesh,1971-01-03,,retired,stats_last_played_old,1998,,1998,,,,Left-arm medium-fast,LMF,Left Arm Medium Fast,Bowler,BWL,Bowler,,true,partial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,source,source,retired,stats_last_played_old,true,false,success_filled_0,
55907,Hafizur Rahman,Hafizur Rahman,Hafizur Rahman,Hafizur,Rahman,Bangladesh,,,retired,stats_last_played_old,1986,,1986,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown_not_enough_data,inferred_non_bowler,retired,stats_last_played_old,true,false,success_filled_1,cricinfo_bio_retry
1161381,Mahmudul Hasan Joy,Mahmudul Hasan Joy,Mahmudul Hasan Joy,Mahmudul,Joy,Bangladesh,2000-11-13,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,,,,Top-order batter,TBT,Top-order batter,,false,good,80,70,8,1713,110,27.62,1411,121.4,1,7,5,144,68,80,6,,8.2,50,0,71,3,2/8,,23.66,8.52,16.6,0,0,,34,0,,34,,,,source,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_0,
269237,Mohammad Mithun,Mohammad Mithun,Mohammad Mithun,Mohammad,Mithun,Bangladesh,1991-02-03,,active,stats_recent_match,2026,2026,2021,Right-hand bat,RHB,Right Hand Bat,,,,Top-order batter,TBT,Top-order batter,,false,good,225,203,28,3940,84*,22.51,3325,118.49,0,20,16,276,160,225,1,,1.0,6,0,5,1,1/5,,5,5,6,0,0,,81,23,,104,,,,source,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_0,
56154,Shamsur Rahman,Mohammad Shamsur Rahman,Mohammad Shamsur Rahman,Shamsur,Rahman,Bangladesh,1988-05-06,,active,stats_recent_match,2025,2025,2014,Right-hand bat,RHB,Right Hand Bat,,,,Opening batter,OP,Opener,,false,good,112,99,10,1996,98*,22.42,1716,116.31,0,11,7,176,59,112,3,,4.0,24,0,37,2,1/6,,18.5,9.25,12,0,0,,31,0,,31,,,,source,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_0,
56186,Tushar Imran,Sheikh Tushar Imran,Sheikh Tushar Imran,Tushar,Imran,Bangladesh,1983-12-20,,retired,stats_last_played_old,2013,2013,2007,Right-hand bat,RHB,Right Hand Bat,,,,Top-order batter,TBT,Top-order batter,,false,good,8,6,0,103,45,17.16,99,104.04,0,0,0,7,4,8,4,,5.0,30,0,35,1,1/8,,35,7,30,0,0,,1,0,,1,,,,source,still_missing_but_player_bowled,retired,stats_last_played_old,false,true,success_filled_0,
520289,F Khaliq,Faisal Khaliq,Faisal Khaliq,Faisal,Khaliq,Belgium,1994-07-30,,active,stats_recent_match,2026,2026,2026,,,,,,,UKN,BWL,Bowler,,true,partial,15,11,3,131,49*,16.37,117,111.96,0,0,1,11,2,15,15,,46.0,276,0,328,14,2/14,,23.42,7.13,19.7,0,0,,5,0,,5,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1101859,Mamoon Latif,Mamoon Latif,Mamoon Latif,Mamoon,Latif,Belgium,1992-09-08,,retired,stats_last_played_old,2021,2021,2021,Left-hand bat,LHB,Left Hand Bat,,,,UKN,BAT,Batter,,false,good,11,10,0,109,25,10.9,122,89.34,0,0,1,7,3,11,1,,1.0,6,0,14,1,1/14,,14,14,6,0,0,,3,0,,3,,,,t20_stats_inferred,still_missing_but_player_bowled,retired,stats_last_played_old,false,true,success_filled_1,cricinfo_bio_retry
1183913,Noman Kamawi,Mohammad Noman KAMAWI,Mohammad Noman KAMAWI,Noman,Kamawi,Belgium,1997-12-31,,retired,stats_last_played_old,2019,,2019,,,,,,,UKN,UKN,Unknown,,true,partial,1,1,0,2,2,2,7,28.57,0,0,0,0,0,1,1,,3.0,18,0,28,1,1/28,,28,9.33,18,0,0,,0,0,,0,,,,unknown_not_enough_data,still_missing_but_player_bowled,retired,stats_last_played_old,true,true,success_filled_1,cricinfo_bio_retry
1183916,Noor Momand,Noor Momand,Noor Momand,Noor,Momand,Belgium,2000-05-31,,retired,stats_last_played_old,2019,,2019,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,2,1,1,0,0*,-,0,-,0,0,0,0,0,2,-,,-,,-,-,-,-,,-,-,-,-,-,,2,0,,2,,,,unknown_not_enough_data,inferred_non_bowler,retired,stats_last_played_old,true,false,success_filled_1,cricinfo_bio_retry
1101862,Said Hakim,Said Hakim Khaksar,Said Hakim Khaksar,Said,Hakim,Belgium,1984-12-31,,active,stats_recent_match,2026,2026,2026,,,,,NOBOWL,Non-bowler,UKN,BAT,Batter,,true,partial,6,5,1,106,28,26.5,84,126.19,0,0,0,17,1,6,3,,7.0,42,0,58,0,-,,-,8.28,-,0,0,,2,0,,2,,,,t20_stats_inferred,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
303806,Soheel Hussain,Soheel Hussain,Soheel Hussain,Soheel,Hussain,Belgium,1989-03-31,,retired,stats_last_played_old,2019,,2019,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,1,-,-,-,-,-,-,-,-,-,-,-,-,1,1,,1.0,6,0,7,0,-,,-,7,-,0,0,,0,0,,0,,,,unknown_not_enough_data,inferred_non_bowler,retired,stats_last_played_old,true,false,success_filled_1,cricinfo_bio_retry
1463814,B Lewis,Brandon Lewis,Brandon Lewis,Brandon,Lewis,Belize,,,active,stats_recent_match,2024,,2024,Right-hand bat,RHB,Right Hand Bat,Right-arm medium,RM,Right Arm Medium,Allrounder,AR,Allrounder,,true,partial,6,3,2,3,2,3,8,37.5,0,0,0,0,0,6,6,,17.0,102,1,92,7,2/10,,13.14,5.41,14.5,0,0,,0,0,,0,,,,source,source,active,stats_recent_match,false,false,success_filled_0,
1159659,KJ Young,Kenton Jarvis Young,Kenton Jarvis Young,Kenton,Young,Belize,1997-05-06,,retired,stats_last_played_old,2021,2021,2021,Left-hand bat,LHB,Left Hand Bat,,,,Wicketkeeper,WKT,Wicketkeeper,,false,good,9,9,2,156,44,22.28,151,103.31,0,0,1,15,4,9,4,,13.0,78,0,109,3,2/37,,36.33,8.38,26,0,0,,7,0,,7,,,,source,still_missing_but_player_bowled,retired,stats_last_played_old,false,true,success_filled_0,
679551,AC Douglas,Allan Craig Douglas,Allan Craig Douglas,Allan,Douglas,Bermuda,1987-11-05,,active,stats_recent_match,2025,2025,2025,Right-hand bat,RHB,Right Hand Bat,,,,UKN,AR,Allrounder,,false,good,33,30,2,496,74,17.71,379,130.87,0,2,4,43,32,33,16,,45.2,272,1,290,23,5/18,,12.6,6.39,11.8,0,1,,17,0,,17,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1320354,Amari Ebbin,Amari Ebbin,Amari Ebbin,Amari,Ebbin,Bermuda,,,active,stats_recent_match,2026,,2026,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,,-,,-,-,-,-,,-,-,-,-,-,,0,0,,0,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1144659,C Smith,Chare Smith,Chare Smith,Chare,Smith,Bermuda,1997-12-13,,active,stats_recent_match,2026,2026,2026,,,,,,,UKN,BWL,Bowler,,true,partial,11,3,2,1,1,1,5,20,0,0,0,0,0,11,11,,35.1,211,0,256,7,2/11,,36.57,7.27,30.1,0,0,,2,0,,2,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1287092,D Sabir,Dominic Sabir,Dominic Sabir,Dominic,Sabir,Bermuda,2003-05-06,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,,,,UKN,AR,Allrounder,,false,good,38,24,6,253,46,14.05,219,115.52,0,0,5,21,6,38,25,,70.1,421,1,406,35,4/21,,11.6,5.78,12,1,0,,22,0,,22,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1422906,J Proctor,Jermal Proctor,Jermal Proctor,Jermal,Proctor,Bermuda,2005-09-16,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,,,,UKN,BWL,Bowler,,false,good,12,3,1,5,5,2.5,18,27.77,0,0,1,0,0,12,12,,34.5,209,1,216,10,2/20,,21.6,6.2,20.9,0,0,,2,0,,2,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1327558,Z Tomlinson,Zeri Tomlinson,Zeri Tomlinson,Zeri,Tomlinson,Bermuda,,,active,stats_recent_match,2026,,2026,,,,,NOBOWL,Non-bowler,UKN,WKT,Wicketkeeper,,true,partial,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,,-,,-,-,-,-,,-,-,-,-,-,,1,1,,2,,,,t20_stats_inferred,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1337247,Karma Dorji,Karma Dorji,Karma Dorji,Karma,Dorji,Bhutan,2006-08-25,,active,stats_recent_match,2025,2025,2025,Right-hand bat,RHB,Right Hand Bat,,,,UKN,BWL,Bowler,,false,good,16,8,5,15,6,5,11,136.36,0,0,2,3,0,16,16,,31.1,187,0,242,7,2/4,,34.57,7.76,26.7,0,0,,1,0,,1,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1337248,Ugyen Dorji,Ugyen Dorji,Ugyen Dorji,Ugyen,Dorji,Bhutan,2007-05-10,,active,stats_recent_match,2026,,2026,Right-hand bat,RHB,Right Hand Bat,,,,UKN,UKN,Unknown,,false,good,4,2,0,1,1,0.5,10,10,0,0,1,0,0,4,4,,9.0,54,0,79,1,1/6,,79,8.77,54,0,0,,2,0,,2,,,,unknown_not_enough_data,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
308710,K Motlhanka,Karabo Motlhanka,Karabo Motlhanka,Karabo,Motlhanka,Botswana,1992-04-17,,active,stats_recent_match,2026,2026,2026,Left-hand bat,LHB,Left Hand Bat,,,,UKN,WKBT,Wicketkeeper batter,,false,good,67,64,7,1645,112*,28.85,1502,109.52,1,9,2,175,31,67,20,,50.0,300,1,331,21,4/16,,15.76,6.62,14.2,2,0,,19,4,,23,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
585160,M Badenhorst,Michael Badenhorst,Michael Badenhorst,Michael,Badenhorst,Botswana,2006-04-04,,active,stats_recent_match,2024,,2024,,,,,,,UKN,BWL,Bowler,,true,partial,11,8,3,44,17*,8.8,57,77.19,0,0,2,0,3,11,10,,23.5,143,1,198,8,4/21,,24.75,8.3,17.8,1,0,,0,0,,0,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1255249,M Kasselman,Monroux Kasselman,Monroux Kasselman,Monroux,Kasselman,Botswana,2006-06-11,,active,stats_recent_match,2026,2026,2026,,,,,NOBOWL,Non-bowler,UKN,WKBT,Wicketkeeper batter,,true,partial,29,28,5,512,102,22.26,453,113.02,1,2,2,41,16,29,1,,1.0,6,0,11,0,-,,-,11,-,0,0,,15,2,,17,,,,t20_stats_inferred,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1318284,R Swart,Reynier Swart,Reynier Swart,Reynier,Swart,Botswana,2004-05-24,,active,stats_recent_match,2023,,2023,,,,,,,UKN,UKN,Unknown,,true,partial,4,3,1,7,6*,3.5,5,140,0,0,1,1,0,4,4,,8.5,53,0,53,4,2/9,,13.25,6,13.2,0,0,,0,0,,0,,,,unknown_not_enough_data,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1163172,T Phaswana,Tshepo Phaswana,Tshepo Phaswana,Tshepo,Phaswana,Botswana,1998-10-10,,retired,stats_last_played_old,2019,,2019,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,1,1,0,0,0,0,3,0,0,0,1,0,0,1,-,,-,,-,-,-,-,,-,-,-,-,-,,0,0,,0,,,,unknown_not_enough_data,inferred_non_bowler,retired,stats_last_played_old,true,false,success_filled_1,cricinfo_bio_retry
1403924,LF Muller,Luiz Filipe Muller,Luiz Filipe Muller,Luiz,Muller,Brazil,2005-07-30,,active,stats_recent_match,2026,2026,2026,,,,,,,UKN,AR,Allrounder,,true,partial,24,23,2,508,57*,24.19,428,118.69,0,1,0,55,11,24,13,,24.5,149,0,216,11,2/17,,19.63,8.69,13.5,0,0,,9,0,,9,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1403925,Kawsar Khan,MD Kawsar Khan,MD Kawsar Khan,Kawsar,Khan,Brazil,1997-01-05,,active,stats_recent_match,2025,,2025,,,,,,,UKN,BWL,Bowler,,true,partial,8,7,1,82,28*,13.66,89,92.13,0,0,0,6,2,8,7,,26.0,156,2,148,10,4/28,,14.8,5.69,15.6,1,0,,4,0,,4,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1403926,MFI Assuncao,Michel Felipe Izidoro Assuncao,Michel Felipe Izidoro Assuncao,Michel,Assuncao,Brazil,2000-05-17,,active,stats_recent_match,2026,2026,2026,,,,,,,UKN,BAT,Batter,,true,partial,24,20,0,160,29,8,205,78.04,0,0,4,11,3,24,4,,8.0,48,0,86,2,1/16,,43,10.75,24,0,0,,8,0,,8,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1403928,SAR Hashimi,Sayed Abdul Rahman Hashimi,Sayed Abdul Rahman Hashimi,Sayed,Hashimi,Brazil,1990-02-10,,active,stats_recent_match,2025,,2025,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,1,1,0,0,0,0,2,0,0,0,1,0,0,1,-,,-,,-,-,-,-,,-,-,-,-,-,,0,0,,0,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1382062,W Maximo,William Maximo,William Maximo,William,Maximo,Brazil,2000-12-30,,active,stats_recent_match,2026,2026,2026,,,,,NOBOWL,Non-bowler,UKN,BAT,Batter,,true,partial,17,15,0,151,27,10.06,213,70.89,0,0,1,12,0,17,-,,-,,-,-,-,-,,-,-,-,-,-,,1,0,,1,,,,t20_stats_inferred,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1081233,M Chadha,Mahaj Midda Sahaj Chadha,Mahaj Midda Sahaj Chadha,Sahaj,Chadha,Cambodia,1994-02-02,,active,stats_recent_match,2025,2025,2025,Right-hand bat,RHB,Right Hand Bat,,,,UKN,WKBT,Wicketkeeper batter,,false,good,17,16,4,488,74,40.66,410,119.02,0,3,1,38,23,17,5,,16.0,96,0,145,8,2/21,,18.12,9.06,12,0,0,,18,1,,19,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1286504,AN Toube,Alain Nseke Toube,Alain Nseke Toube,Alain,Toube,Cameroon,1996-09-23,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,,,,Wicketkeeper batter,WKBT,Wicketkeeper batter,,false,good,28,26,0,211,46,8.11,241,87.55,0,0,7,14,10,28,11,,32.0,192,0,254,10,4/13,,25.4,7.93,19.2,1,0,,12,2,,14,,,,source,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_0,
1444101,G Bajwa,Gurbaz Bajwa,Gurbaz Bajwa,Gurbaz,Bajwa,Canada,,,active,stats_recent_match,2024,,2024,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
820685,NR Kirton,Nicholas Rasheed Kirton,Nicholas Rasheed Kirton,Nicholas,Kirton,Canada,1998-06-05,,active,stats_recent_match,2026,2026,2026,Left-hand bat,LHB,Left Hand Bat,,,,Batting allrounder,BTAR,Batting allrounder,,false,good,43,41,6,790,69*,22.57,646,122.29,0,2,1,52,31,43,7,,9.0,54,0,97,4,1/3,,24.25,10.77,13.5,0,0,,16,0,,16,,,,source,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_0,
1448634,J Baker,Jermaine Baker,Jermaine Baker,Jermaine,Baker,Cayman Islands,1993-01-24,,active,stats_recent_match,2026,,2026,Right-hand bat,RHB,Right Hand Bat,,,,Wicketkeeper batter,WKBT,Wicketkeeper batter,,false,good,28,28,4,1031,94,42.95,787,131,0,10,0,92,54,28,3,,7.0,42,0,65,3,3/33,,21.66,9.28,14,0,0,,8,4,,12,,,,source,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_0,
1310708,P Heron,Patrick Heron,Patrick Heron,Patrick,Heron,Cayman Islands,1996-09-29,,active,stats_recent_match,2023,,2023,Left-hand bat,LHB,Left Hand Bat,,,,Top-order batter,TBT,Top-order batter,,false,good,11,11,2,205,59,22.77,203,100.98,0,2,2,12,6,11,1,,1.0,6,0,8,1,1/8,,8,8,6,0,0,,5,0,,5,,,,source,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_0,
1403943,AEV Puentes,Alfredo Esteban Valdes Puentes,Alfredo Esteban Valdes Puentes,Alfredo,Puentes,Chile,1992-03-20,,active,stats_recent_match,2023,,2023,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,2,1,1,4,4*,-,14,28.57,0,0,0,0,0,2,1,,0.2,2,0,6,0,-,,-,18,-,0,0,,1,0,,1,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1403940,AG Roe,Anthony Glynn Roe,Anthony Glynn Roe,Anthony,Roe,Chile,1968-11-23,,active,stats_recent_match,2023,,2023,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,2,2,0,13,13,6.5,37,35.13,0,0,1,2,0,2,-,,-,,-,-,-,-,,-,-,-,-,-,,0,0,,0,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1403935,BRF Constanzo,Benjamin Rene Figueroa Constanzo,Benjamin Rene Figueroa Constanzo,Benjamin,Constanzo,Chile,2002-06-06,,active,stats_recent_match,2023,,2023,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,1,1,0,1,1,1,5,20,0,0,0,0,0,1,-,,-,,-,-,-,-,,-,-,-,-,-,,0,0,,0,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
