cricinfo_id,unique_player_id,final_player_name,source_country_text
6547,6547,RB McCosker,AUS
6622,6622,RB Minnett,AUS
1151337,1151337,RB Patel,UGA
1233056,1233056,RB Patel,BUL
38249,38249,RB Reid,NZ
52810,52810,RB Richardson,WI
7619,7619,RB Simpson,AUS
47240,47240,RB Stewart,SA
3958,3958,RC Allen,AUS
36301,36301,RC Blunt,NZ
51797,51797,RC Fredericks,WI
52048,52048,RC Haynes,WI
15403,15403,RC Irani,ENG
52537,52537,RC Miller,WI
37733,37733,RC Motz,NZ
19500,19500,RC Russell,ENG
33882,33882,RC Saxena,IND
34020,34020,RC Shukla,IND
1348076,1348076,RD Atangana,CAM
25490,25490,RD Berrington,SCOT
55275,55275,RD Brown,ZIM
1064812,1064812,RD Chahar,IND
1060380,1060380,RD Gaikwad,IND
494133,494133,RD Gudhka,KENYA
15461,15461,RD Jackman,ENG
52199,52199,RD Jacobs,WI
52294,52294,RD King,WI
463215,463215,RD McCann,IRE
32202,32202,RD Parkar,IND
605661,605661,RD Rickelton,SA
7376,7376,RD Robinson,AUS
24719,24719,RD Shah,KENYA
23760,23760,RD Steede,BER
8256,8256,RD Woolley,AUS
1360653,1360653,RDB Ahir,PAN
10881,10881,RDB Croft,ENG
23742,23742,RDM Leverock,BER
1510125,1510125,RDS Morein,TLS
44138,44138,RE Bryson,SA
12881,12881,RE Foster,ENG
1492935,1492935,RE Francis,TAN
45246,45246,RE Grieveson,SA
46148,46148,RE Levi,SA
52422,52422,RE Marshall,WI
38244,38244,RE Redmond,NZ
47850,47850,RE van der Merwe,NED/SA
22545,22545,RES Wyatt,ENG
387088,387088,RF Hutton,PHI
34174,34174,RF Surti,IND
24975,24975,RF van Oosterom,NED
24716,24716,RG Aga,KENYA
3980,3980,RG Archer,AUS
8992,8992,RG Barlow,ENG
23764,23764,RG Callender,CAN
44721,44721,RG Draper,SA
5436,5436,RG Gregory,AUS
37239,37239,RG Hart,NZ
5692,5692,RG Holland,AUS
233528,233528,RG Mukasa,UGA
31760,31760,RG Nadkarni,IND
25021,25021,RG Nijman,NED
38124,38124,RG Petrie,NZ
46772,46772,RG Pollock,SA
52922,52922,RG Samuels,WI
34102,34102,RG Sharma,IND
38624,38624,RG Twose,NZ
48446,48446,RG de Alwis,SL
1286508,1286508,RGA Amah,CAM
52051,52051,RGA Headley,WI
50855,50855,RGCE Wijesuriya,SL
1161455,1161455,RGD Mitchell,PHI
22462,22462,RGD Willis,ENG
32249,32249,RGM Patel,IND
44427,44427,RH Catterall,SA
25541,25541,RH Poonawala,UAE
7377,7377,RH Robinson,AUS
24945,24945,RH Scholte,NED
38383,38383,RH Scott,NZ
34007,34007,RH Shodhan,IND
20316,20316,RH Spooner,ENG
38707,38707,RH Vance,NZ
7592,7592,RHD Sellers,AUS
45405,45405,RHM Hands,SA
1325908,1325908,RHO Saunders,NOR
416106,416106,RI Ahmed,NED
37230,37230,RI Harford,NZ
52059,52059,RIC Holder,WI
1491835,1491835,RJ Ainsworth,HUN
8942,8942,RJ Bailey,ENG
9121,9121,RJ Blakey,ENG
4208,4208,RJ Bright,AUS
398778,398778,RJ Burns,ENG
4527,4527,RJ Campbell,AUS
4527,4527,RJ Campbell,HKG
51473,51473,RJ Christiani,WI
44481,44481,RJ Crisp,SA
473191,473191,RJ Gleeson,ENG
5779,5779,RJ Harris,AUS
1156444,1156444,RJ Hatchman,GIBR
5975,5975,RJ Inverarity,AUS
37530,37530,RJ Kennedy,NZ
15901,15901,RJ Kirtley,ENG
6549,6549,RJ McCurdy,AUS
38058,38058,RJ Nicol,NZ
46750,46750,RJ Peterson,SA
1155603,1155603,RJ Pierre,RWN
7134,7134,RJ Pope,AUS
211854,211854,RJ Quiney,AUS
1463543,1463543,RJ Ramjiawan,SUR
542344,542344,RJ Ranpura,OMA
50249,50249,RJ Ratnayake,SL
216996,216996,RJ Robinson,BER
33975,33975,RJ Shastri,IND
20187,20187,RJ Sidebottom,ENG
267454,267454,RJ Trott,BER
38746,38746,RJ Webb,NZ
47885,47885,RJ Westcott,SA
24825,24825,RJ van Vuuren,NAM
29674,29674,RJD Jamshedji,IND
470894,470894,RJG Palmer,JER
218430,218430,RJMGM Rupasinghe,SL
461632,461632,RJW Topley,ENG
27622,27622,RK Chauhan,IND
15383,15383,RK Illingworth,ENG
1182007,1182007,RK Inampud,MEX
296169,296169,RK Kiseto,TAN
45949,45949,RK Kleinveldt,SA
52635,52635,RK Nunes,WI
7023,7023,RK Oxenham,AUS
1072488,1072488,RK Paudel,NEP
23972,23972,RK Sethi,EAf
723105,723105,RK Singh,IND
1463383,1463383,RK Singh,MEX
21637,21637,RK Tyldesley,ENG
245186,245186,RK Whelan,IRE
11848,11848,RKJ Dawson,ENG
24773,24773,RL Bhudia,KENYA
391832,391832,RL Chase,WI
48470,48470,RL Dias,SL
51799,51799,RL Fuller,WI
45416,45416,RL Harvey,SA
37245,37245,RL Hayes,NZ
15522,15522,RL Johnson,ENG
7079,7079,RL Park,AUS
52681,52681,RL Powell,WI
34214,34214,RL Sanghvi,IND
1321224,1321224,RL Vitas,SRB
394871,394871,RLB Rambukwella,SL
4645,4645,RM Cowper,AUS
1161443,1161443,RM Dorji,BHU
51740,51740,RM Edwards,WI
12507,12507,RM Ellison,ENG
25451,25451,RM Haq,SCOT
37234,37234,RM Harris,NZ
232356,232356,RM Hira,NZ
5685,5685,RM Hogg,AUS
1193304,1193304,RM Jariwala,USA
1116759,1116759,RM Koda,INA
1448033,1448033,RM Magare,CZK-R
823703,823703,RM Patidar,IND
46776,46776,RM Poore,SA
18625,18625,RM Prideaux,ENG
1294028,1294028,RM Scott,USA
23603,23603,RM Siri,ARG
38759,38759,RM West,IRE
26948,26948,RMH Binny,IND
10824,10824,RMH Cottam,ENG
353431,353431,RML Taylor,SCOT
1070229,1070229,RMMP Rathnayake,SL
244499,244499,RMR Brathwaite,CYP
267414,267414,RMS Eranga,SL
1156689,1156689,RN Bhatia,UAE
5603,5603,RN Harvey,AUS
52343,52343,RN Lewis,WI
473378,473378,RN Patel,KENYA
47660,47660,RN ten Doeschate,NED
14227,14227,RNS Hobbs,ENG
9329,9329,RO Butcher,ENG
36606,36606,RO Collinge,NZ
52055,52055,RO Hinds,WI
52076,52076,RO Hurley,WI
25471,25471,RO Hussain,SCOT
15495,15495,RO Jenkins,ENG
52923,52923,RO Scarlett,WI
47168,47168,RO Schwarz,SA
1399347,1399347,ROC Dunka,CAY
25879,25879,RP Alexander,USA
48122,48122,RP Arnold,SL
495964,495964,RP Burl,ZIM
24918,24918,RP Lefebvre,NED
524094,524094,RP Magar,NEP
961713,961713,RP Meredith,AUS
307242,307242,RP Mitchell,BHM
35280,35280,RP Singh,IND
34057,34057,RP Singh,IND
47215,47215,RP Snell,SA
36826,36826,RP de Groen,NZ
50846,50846,RPAH Wickramaratne,SL
49003,49003,RPW Guneratne,SL
1319337,1319337,RR Bastiansz,MLT
498440,498440,RR Beaton,WI
1294030,1294030,RR Behera,USA
365126,365126,RR David,CAN
44719,44719,RR Dower,SA
51784,51784,RR Emrit,WI
269280,269280,RR Hendricks,SA
1111473,1111473,RR Joshi,CAN
52209,52209,RR Jumadeen,WI
30151,30151,RR Kulkarni,IND
6299,6299,RR Lindwall,AUS
1458470,1458470,RR Naik,SGP
931581,931581,RR Pant,IND
267455,267455,RR Patel,KENYA
32391,32391,RR Powar,IND
52913,52913,RR Ramdass,WI
318845,318845,RR Rossouw,SA
52969,52969,RR Sarwan,WI
1428752,1428752,RR Saun,CRC
1139053,1139053,RR Sharan,CAM
1209197,1209197,RR Simmonds,WI
34059,34059,RR Singh,IND
25428,25428,RR Watson,SCOT
494581,494581,RRS Cornwall,WI
10582,10582,RS Bopara,ENG
36628,36628,RS Cunis,NZ
1217156,1217156,RS Fernando,SL
51870,51870,RS Gabriel,WI
28792,28792,RS Gavaskar,IND
28808,28808,RS Ghai,IND
51897,51897,RS Grant,WI
24298,24298,RS Haire,IRE
55518,55518,RS Higgins,ZIM
49356,49356,RS Kalpage,SL
49361,49361,RS Kaluwitharana,SL
49623,49623,RS Madugalle,SL
49626,49626,RS Mahanama,SL
31021,31021,RS Modi,IND
52445,52445,RS Morton,WI
34078,34078,RS Sodhi,IND
49206,49206,RSA Jayasekera,SL
1326556,1326556,RSK Samson,VAN
36287,36287,RT Barber,NZ
275943,275943,RT Crandon,WI
37240,37240,RT Hart,NZ
37602,37602,RT Latham,NZ
25475,25475,RT Lyons,SCOT
7133,7133,RT Ponting,AUS
7133,7133,RT Ponting,AUS/ICC
19445,19445,RT Robinson,ENG
1082748,1082748,RT Rubbi,INA
20198,20198,RT Simpson,ENG
20317,20317,RT Spooner,ENG
20338,20338,RT Stanyforth,ENG
18504,18504,RTD Perks,ENG
629084,629084,RTM Mendis,SL
28095,28095,RV Divecha,IND
1509237,1509237,RV Nascimento,BRA
35582,35582,RV Uthappa,IND
1428999,1428999,RV Viraj,CAM
24687,24687,RW Ali,KENYA
36180,36180,RW Anderson,NZ
8982,8982,RW Barber,ENG
36300,36300,RW Blair,NZ
293831,293831,RW Chakabva,ZIM
1453230,1453230,RW Hartley,SRB
6502,6502,RW Marsh,AUS
6585,6585,RW McLeod,AUS
37727,37727,RW Morgan,NZ
55698,55698,RW Price,ZIM
55774,55774,RW Sims,ZIM
25643,25643,RW Staple,USA
21494,21494,RW Taylor,ENG
21550,21550,RW Tolchard,ENG
36953,36953,RWG Emery,NZ
15876,15876,RWT Key,ENG
19450,19450,RWV Robins,ENG
919539,919539,Raag Kapur,HKG
403327,403327,Raaz Mohammad,FIN
320284,320284,Raees Ahmadzai,AFG
1312425,1312425,Rafaqat Ali,NOR
42439,42439,Rafatullah Mohmand,PAK
56066,56066,Rafiqul Alam,BAN
56077,56077,Rafiqul Islam,BAN
1484845,1484845,Rafiulah Alokozai,BEL
1174143,1174143,Rafiullah,OMA
796809,796809,Raghav Dhawan,UGA
323244,323244,Rahat Ali,PAK
1380791,1380791,Rahat Ali,CZK-R
1510122,1510122,Rahat Kazi,TLS
1542288,1542288,Raheel Thakkar,SGP
1046655,1046655,Rahel Khan,SWE
1037533,1037533,Rahim Khan,MAS
1530390,1530390,Rahimgul Naseri,Fran
1205588,1205588,Rahman Ademi,SRB
974087,974087,Rahmanullah Gurbaz,AFG
533956,533956,Rahmat Shah,AFG
1271986,1271986,Rahmatullah Mangal,Fran
1510114,1510114,Raihan Hossain,TLS
1541241,1541241,Raihan Stanikzai,SUI
937669,937669,Raja Adeel,ESP
1167325,1167325,Raja Shoaib,SKOR
1337562,1337562,Rajab Hussain,HKG
56074,56074,Rajin Saleh,BAN
33028,33028,Rajinder Pal,IND
1448083,1448083,Rajkumar Rajendran,MAS
1012131,1012131,Rakibul Hasan,BAN
671889,671889,Rakibul Hasan,ITA
1400316,1400316,Ram Krishan,EST
1079470,1079470,Ramandeep Singh,IND
1325921,1325921,Ramanjot Singh,SVN
1437346,1437346,Rameez Khan,ROM
232489,232489,Rameez Raja (2),PAK
220519,220519,Rameez Shahzad,UAE
42420,42420,Ramiz Raja,PAK
1476264,1476264,Ramiz Rao,Falk
25612,25612,Ramveer Rai,UAE
33085,33085,Randhir Singh,IND
56068,56068,Ranjan Das,BAN
1499370,1499370,Ranjit Singh,AUT
56093,56093,Raqibul Hasan,BAN
56070,56070,Raqibul Hasan,BAN
1537904,1537904,Rashad Al Balushi,OMA
1314203,1314203,Rasheed Ali Mamadkhel,SVN
1167832,1167832,Rasheed Rassam,MDV
1445607,1445607,Rashid Hashmi,CRT
42421,42421,Rashid Khan,PAK
793463,793463,Rashid Khan,AFG
793463,793463,Rashid Khan,AFG/ICC
1161020,1161020,Rashid Khan,NEP
1498680,1498680,Rashid Khan,BEL
42423,42423,Rashid Latif,PAK
25860,25860,Rashid Zia,USA
990151,990151,Ratul Khan,CZK-R
1161034,1161034,Raunaq Kapur,HKG
1175441,1175441,Ravi Bishnoi,IND
1493472,1493472,Ravinder Gill,ROM
1204009,1204009,Ravinder Singh,MLT
1159653,1159653,Ravinderpal Singh,CAN
1263725,1263725,Rayhaan Ahmed,AUT
343548,343548,Raza Hasan,PAK
917093,917093,Raza Iqbal,NOR
259413,259413,Raza-ur-Rehman,CAN
1156634,1156634,Razmal Shigiwal,AUT
1263691,1263691,Rehan Ahmed,ENG
1185334,1185334,Rehman Abdul,ITA
1509240,1509240,Rejaul Karim,BRA
20159,20159,Rev.DS Sheppard,ENG
1451386,1451386,Rhys Burinaga,PHI
42590,42590,Riaz Afridi,PAK
1380789,1380789,Riaz Afridi,CZK-R
1061090,1061090,Riaz Hassan,AFG
1129565,1129565,Riazat Ali Shah,UGA
1139523,1139523,Rishad Hossain,BAN
1314057,1314057,Ritik Tomar,CZK-R
1323403,1323403,Riyaz Kajalwala,CYP
42430,42430,Rizwan Ahmed,PAK
1344829,1344829,Rizwan Butt,BHR
361952,361952,Rizwan Cheema,CAN
1348021,1348021,Rizwan Haider,MAS
25609,25609,Rizwan Latif,UAE
303348,303348,Rizwan Mahmood,DEN
1182036,1182036,Rizwan Mangera,PAN
1441579,1441579,Rizwan Zahoor,SVN
42428,42428,Rizwan-uz-Zaman,PAK
492706,492706,Robert Raina,THA
227455,227455,Robiul Islam,BAN
1360726,1360726,Robiul Khan,ESP
1092313,1092313,Rohail Nazir,PAK
307808,307808,Rohan Mustafa,UAE
1323424,1323424,Rohit Kumar,ROM
1517337,1517337,Rohit Limbu,BHU
1542004,1542004,Rohit Sharma,INA
793907,793907,Rokhan Barakzai,AFG
217526,217526,Ronald Ebanks,CAY
1403970,1403970,Ronitkumar Ahir,PAN
300617,300617,Rony Talukdar,BAN
300619,300619,Rubel Hossain,BAN
448243,448243,Rumman Raees,PAK
1296273,1296273,Rupesh Singh,NEP
1295870,1295870,Ryan Ani,PNG
26169,26169,S Abid Ali,IND
43909,43909,S Abrahams,SA
1158760,1158760,S Adedeji,NGA
1509190,1509190,S Alavala,CYP
26226,26226,S Amarnath,IND
1178914,1178914,S Appu,MLT
1185332,1185332,S Arachchige,ITA
290632,290632,S Aravind,IND
1204129,1204129,S Ashwathnarayana,HUN
308504,308504,S Ateak,GHA
51433,51433,S Badree,WI/World
26806,26806,S Badrinath,IND
1191192,1191192,S Baker,ENG
23762,23762,S Baksh,CAN
1418078,1418078,S Banamali,SGP
467814,467814,S Bangera,ISR
1204760,1204760,S Bantzas,GRC
1378456,1378456,S Barediya,SWZ
1323413,1323413,S Barnett,IOM
420427,420427,S Bau,PNG
1497614,1497614,S Bevin,CRT
633525,633525,S Bhari,NEP
1526445,1526445,S Bharratt,SUR
637506,637506,S Biko,KENYA
1274032,1274032,S Bodha,GIBR
469224,469224,S Bogdos,GRC
1230622,1230622,S Browne,LUX
1438800,1438800,S Burdekin,CYP
1204006,1204006,S Byrne,MLT
51469,51469,S Chanderpaul,WI
1098903,1098903,S Chandramohan,SGP
51492,51492,S Chattergoon,WI
1275732,1275732,S Chaudhary,CZK-R
1425072,1425072,S Chilemanya,NGA
1208993,1208993,S Chophel,BHU
10727,10727,S Christopherson,ENG
1437205,1437205,S Clarke,IOM
1155541,1155541,S Conteh,SLE
1163175,1163175,S Crowie,STHEL
1156470,1156470,S Dalton,CZK-R
1194744,1194744,S Daniel,SL
1198883,1198883,S Davizi,CZK-R
1333977,1333977,S Delai,Fiji
1217807,1217807,S Desungnoen,THA
1528651,1528651,S Devasia,GHA
1147980,1147980,S Dhakal,NEP
701211,701211,S Dhamala,NEP
51738,51738,S Dhaniram,CAN
28235,28235,S Dhawan,IND
296191,296191,S Draunivudi,Fiji
714451,714451,S Dube,IND
1403059,1403059,S Duggan,ARG
1428736,1428736,S Elayaperumal,MEX
44960,44960,S Elworthy,SA
1448219,1448219,S Foster,CAY
948437,948437,S Fouche,NAM
1489667,1489667,S Fowler,BHM
1284218,1284218,S Franklin,SUI
1230637,1230637,S Gajjar,CZK-R
1447960,1447960,S Gantulga,MNG
469226,469226,S Gasteratos,GRC
396580,396580,S Ghimire,POR
1342172,1342172,S Gill,KENYA
332366,332366,S Godara,CAM
1204210,1204210,S Gooch,EST
1204042,1204042,S Goud,CZK-R
520084,520084,S Goustis,GRC
1263715,1263715,S Grover,CZK-R
28864,28864,S Guha,IND
1471900,1471900,S Gulecha,SGP
1403965,1403965,S Guruvayoorappan,MEX
13992,13992,S Haigh,ENG
1203172,1203172,S Hallett,Peru
1489800,1489800,S Heath,DEN
1476252,1476252,S Henry,Falk
1182012,1182012,S Hirugade,MEX
452511,452511,S Hongsi,THA
1179186,1179186,S Hook,EST
1445610,1445610,S Houghton,CRT
1481333,1481333,S Hunter,
1193273,1193273,S Iturbe,ARG
1323427,1323427,S Ivetic,SRB
468996,468996,S Jamil,BEL
49212,49212,S Jeganathan,SL
1510103,1510103,S Jegannathan,INA
1459916,1459916,S Jele,SWZ
1161022,1161022,S Jora,NEP
1356971,1356971,S Joseph,WI
23860,23860,S Jyoti,CAN
49354,49354,S Kalavitigoda,SL
1414159,1414159,S Kalyan,UAE
1345186,1345186,S Kamate,Mali
1198929,1198929,S Kansoy,TKY
326017,326017,S Kaul,IND
1182011,1182011,S Kaveri,MEX
23879,23879,S Keshvani,CAN
1489498,1489498,S Kharvi,INA
1159147,1159147,S Kimura,JPN
1198933,1198933,S Kizilkaya,TKY
1526452,1526452,S Kochar,MEX
859715,859715,S Kollery,BOT
1345198,1345198,S Kommula,CRC
1325924,1325924,S Koppolu,SVN
1463089,1463089,S Kruger,ARG
1283101,1283101,S Kubheka,SWA/SWZ
1230623,1230623,S Kushretha,LUX
960361,960361,S Lamichhane,NEP
960361,960361,S Lamichhane,ICC/NEP
6282,6282,S Lee,AUS
1167759,1167759,S Loday,BHU
30873,30873,S Madan Lal,IND
1451381,1451381,S Maduranga,SKOR
643885,643885,S Mahmood,ENG
1539188,1539188,S Makalo,LES
1534336,1534336,S Malikzai,GER
1147801,1147801,S Malla,NEP
1278994,1278994,S Mathur,HKG
55612,55612,S Matsikenyeri,ZIM
1155531,1155531,S Mba,NGA
1046623,1046623,S Mills,IOM
1301597,1301597,S Mohan,PHI
6647,6647,S Morris,AUS
851501,851501,S Moseley,WI
1206190,1206190,S Movva,CAN
23755,23755,S Mukuddem,BER
633638,633638,S Muniandy,MAS
1182025,1182025,S Murari,CRC
31061,31061,S Mushtaq Ali,IND
535393,535393,S Muthusamy,SA
31872,31872,S Nadeem,IND
1198944,1198944,S Nadigotla,ROM
1447962,1447962,S Natsagdorj,MNG
550194,550194,S Navaratne,JPN
31816,31816,S Nazir Ali,IND
1203885,1203885,S Nerandzic,SRB
1278245,1278245,S Norman,JER
1107648,1107648,S Nsubuga,UGA
31830,31830,S Nyalchand,IND
46677,46677,S O'Linn,SA
1155528,1155528,S Ogundipe,NGA
1536764,1536764,S Panguluri,SUI
1198950,1198950,S Periyalwar,ROM
1182026,1182026,S Pillai,CRC
1345200,1345200,S Pillay,SEY
1451382,1451382,S Pitabeddara,SKOR
1156481,1156481,S Pokhriyal,CZK-R
542348,542348,S Pradhan,BHU
268740,268740,S Prasanna,SL
952207,952207,S Qeshile,SA
52803,52803,S Ragoonath,WI
1198884,1198884,S Rakshit,CZK-R
52804,52804,S Ramadhin,WI
1314054,1314054,S Ramakrishnan,CZK-R
33066,33066,S Ramesh,IND
50247,50247,S Ranatunga,SL
50438,50438,S Randiv,SL
1338607,1338607,S Ravichandran,JPN
1182024,1182024,S Ravikumar,CRC
296180,296180,S Ravoka,Fiji
1230638,1230638,S Rengarajan,CZK-R
1203194,1203194,S Rossi,ARG
1283122,1283122,S Rukmal,SEY
1167821,1167821,S Rungrueang,THA
522824,522824,S Saeed,MDV
346613,346613,S Samal,RWN
629076,629076,S Samarawickrama,SL
592735,592735,S Sandeep Warrier,IND
1460190,1460190,S Sankar,KSA
1271985,1271985,S Santhirakumaran,Fran
1369879,1369879,S Sarthak,BHR
1509186,1509186,S Savkovic,SRB
1409305,1409305,S Seelan,INA
23900,23900,S Seeraj,CAN
1472222,1472222,S Selvaraj,TAN
1263719,1263719,S Sengupta,CZK-R
1535371,1535371,S Shailesh,Mali
1476217,1476217,S Shanmugam,CRC
1526453,1526453,S Sharma,MEX
1541839,1541839,S Shermatov,UZB
52997,52997,S Shillingford,WI
52932,52932,S Shivnarine,WI
1282006,1282006,S Shrivastava,OMA
1438022,1438022,S Simpson,JER
1107669,1107669,S Singh,KENYA
1167314,1167314,S Singh,PHI
1204648,1204648,S Singh,POR
1267524,1267524,S Siriotis,GRC
348136,348136,S Smith,BER
696143,696143,S Snater,NED
228943,228943,S Sohal,USA
1193340,1193340,S Sola,Samoa
34086,34086,S Somasunder,IND
1203909,1203909,S Soosiyakumar,BUL
1387432,1387432,S Sorensen,DEN
34274,34274,S Sreesanth,IND
1337303,1337303,S Srikanth,SGP
34118,34118,S Sriram,IND
531312,531312,S Ssesazi,UGA
1432702,1432702,S Stanikzay,Fran
1484955,1484955,S Sugaya-Slater,JPN
23974,23974,S Sumar,EAf
1333976,1333976,S Tabuisulu,Fiji
637800,637800,S Tarawally,SLE
1286457,1286457,S Thakor,TAN
1267510,1267510,S Thakur,ROM
1036597,1036597,S Thanikaithasan,DEN
1483032,1483032,S Tharanga,CYP
23856,23856,S Thuraisingam,CAN
387032,387032,S Tobgay,BHU
1267511,1267511,S Tosic,SRB
1115043,1115043,S Toutai,Samoa
647729,647729,S Tuitoga,Fiji
317784,317784,S Tyagi,IND
1414161,1414161,S Udawaththa,UAE
1283125,1283125,S Udhayan,SEY
1192937,1192937,S Varathappan,KUW
1198949,1198949,S Vashisht,ROM
1448047,1448047,S Vasilakis,GRC
1230626,1230626,S Vats,LUX
1479953,1479953,S Vaz,POR
1217274,1217274,S Veerapathiran,BHR
35656,35656,S Venkataraghavan,IND
25977,25977,S Vesawkar,NEP
1090866,1090866,S Vijay Unni,MAS
746453,746453,S Vijayakumar,SGP
35713,35713,S Viswanath,IND
1481317,1481317,S Vithayathil,
24010,24010,S Walusimbi,EAf
1414690,1414690,S Wankhade,CRC
1534344,1534344,S Waqabaca,Fiji
523217,523217,S Waqas Ahmed,NOR
35940,35940,S Wazir Ali,IND
50914,50914,S Weerakoon,SL
961445,961445,S Weleilakeba,Fiji
50844,50844,S Wettimuny,SL
1156473,1156473,S Wickramasekara,CZK-R
585362,585362,S Williams,SLE
1167766,1167766,S Yeshey,BHU
8457,8457,S Young,AUS
1182009,1182009,S Zargar,MEX
596404,596404,S di Bartolomeo,ITA
267479,267479,S van Zyl,SA
393289,393289,S von Berg,SA
398666,398666,SA Abbott,AUS
659073,659073,SA Ahmad,DEN
1463546,1463546,SA Amirullah,SUR
26257,26257,SA Ankola,IND
26849,26849,SA Banerjee,IND
303435,303435,SA Britton,IRE
28118,28118,SA Durani,IND
1127317,1127317,SA Edwards,NED
315035,315035,SA Engelbrecht,NED
49207,49207,SA Jayasinghe,SL
723573,723573,SA Jumbe,TAN
1275723,1275723,SA Mohandas,HUN
6665,6665,SA Muller,AUS
1143139,1143139,SA Okpe,NGA
1482741,1482741,SA Pradhan,SGP
38613,38613,SA Thomson,NZ
300624,300624,SA Wijeyeratne,CAN
446507,446507,SA Yadav,IND
437422,437422,SA van Breda,JER
1403928,1403928,SAR Hashimi,BRA
50432,50432,SAR Silva,SL
27225,27225,SB Bangar,IND
36835,36835,SB Doull,NZ
29725,29725,SB Joshi,IND
24149,24149,SB Lama,HKG
38060,38060,SB O'Connor,NZ
1471672,1471672,SB Patel,MLT
7656,7656,SB Smith,AUS
38407,38407,SB Styris,NZ
1428735,1428735,SB Wagh,MEX
44656,44656,SC Cook,SA
28779,28779,SC Ganguly,IND
28779,28779,SC Ganguly,Asia/IND
303508,303508,SC Getkate,IRE
13476,13476,SC Griffith,ENG
37106,37106,SC Guillen,NZ/WI
52206,52206,SC Joseph,WI
297499,297499,SC Kerrigan,ENG
30077,30077,SC Khanna,IND
539548,539548,SC Kuggeleijn,NZ
297634,297634,SC Meaker,ENG
52947,52947,SC Stayers,WI
55870,55870,SC Williams,ZIM
53234,53234,SC Williams,WI
1213509,1213509,SC de Oliveira,POR
334621,334621,SC van Schalkwyk,USA
6441,6441,SCG MacGill,AUS
10617,10617,SCJ Broad,ENG
48120,48120,SD Anurasiri,SL
826679,826679,SD Heazlett,AUS
581379,581379,SD Hope,WI
45711,45711,SD Jack,SA
23704,23704,SD Outerbridge,BER
215058,215058,SD Parry,ENG
272485,272485,SD Robson,ENG
47216,47216,SD Snooke,SA
22144,22144,SD Udal,ENG
1323446,1323446,SD Valjalo,CRT
1163159,1163159,SDJJ Dima,MOZ
520256,520256,SE Aquilina,MLT
36326,36326,SE Bond,NZ
51865,51865,SE Findlay,WI
5438,5438,SE Gregory,AUS
1426389,1426389,SE Leluma,LES
6683,6683,SE Marsh,AUS
914541,914541,SE Rutherford,WI
8996,8996,SF Barnes,ENG
24844,24844,SF Burger,NAM
44143,44143,SF Burke,SA
25534,25534,SF Dukanwala,UAE
5420,5420,SF Graf,AUS
290462,290462,SF Mire,ZIM
1155506,1155506,SF Nhavotso,MOZ
42426,42426,SF Rehman,PAK
1193339,1193339,SF Tiai,Samoa
51208,51208,SFAF Bacchus,WI
1486191,1486191,SFS Cheema,AUT
1399351,1399351,SG Ahir,PAN
4098,4098,SG Barnes,AUS
310519,310519,SG Borthwick,ENG
55360,55360,SG Davies,ZIM
1345184,1345184,SG Diaby,Mali
37099,37099,SG Gedye,NZ
6274,6274,SG Law,AUS
284363,284363,SG Mangela,UGA
55691,55691,SG Peall,ZIM
33999,33999,SG Shinde,IND
1321225,1321225,SG Shinde,SRB
627732,627732,SG Whittingham,SCOT
4619,4619,SH Cook,AUS
44491,44491,SH Curnow,SA
5140,5140,SH Emery,AUS
1123718,1123718,SH Johnson,AUS
1086206,1086206,SH Lewis,WI
302866,302866,SH Obed,VAN
1179847,1179847,SH Venugopal,SGP
395057,395057,SHA Rance,NZ
27665,27665,SHM Colah,IND
49363,49363,SHT Kandamby,SL
49364,49364,SHU Karnain,SL
1115025,1115025,SI Kamea,PNG
17944,17944,SI Mahmood,ENG
1089932,1089932,SI Runsewe,NGA
48449,48449,SI de Saram,SL
437927,437927,SJ Baard,NAM
51248,51248,SJ Benn,WI
873205,873205,SJ Cameron,SCOT
412321,412321,SJ Chalmers,SCOT
44465,44465,SJ Cook,SA
772061,772061,SJ Cook,ENG
519038,519038,SJ Cotter,Samoa
324260,324260,SJ Erwee,SA
1495171,1495171,SJ French,Samoa
14054,14054,SJ Harmison,ENG/ICC
14054,14054,SJ Harmison,ENG
1358606,1358606,SJ Hughes-Pinan,ESP
1393951,1393951,SJ Konstas,AUS
25883,25883,SJ Massiah,USA
6540,6540,SJ McCabe,AUS
1276393,1276393,SJ Modani,USA
233712,233712,SJ Myburgh,NED
46724,46724,SJ Palframan,SA
1263718,1263718,SJ Patel,CZK-R
46745,46745,SJ Pegler,SA
19374,19374,SJ Rhodes,ENG
7360,7360,SJ Rixon,AUS
38255,38255,SJ Roberts,NZ
47217,47217,SJ Snooke,SA
20339,20339,SJ Staples,ENG
24846,24846,SJ Swanepoel,NAM
9269,9269,SJE Brown,ENG
6323,6323,SJE Loxton,AUS
25483,25483,SJS Smith,SCOT
1115033,1115033,SK Atai,PNG
44451,44451,SK Coen,SA
1489795,1489795,SK Gedara,SWE
24694,24694,SK Gupta,KENYA
1509249,1509249,SK Lahiri,MEX
1441578,1441578,SK Mani,SVN
532853,532853,SK Patel,USA
33335,33335,SK Raina,IND
50242,50242,SK Ranasinghe,SL
33963,33963,SK Sharma,IND
820689,820689,SK Springer,WI
8166,8166,SK Warne,AUS
8166,8166,SK Warne,AUS/ICC
515923,515923,SKA Awiah,GHA
1283126,1283126,SKDT Madusanka,SEY
48465,48465,SKL de Silva,SL
