unique_player_id,format,HasBowlingDetail,DetailBalls,DetailMaidens,DetailRunsConceded,DetailOvers
52969,odi,TRUE,581,3,586,96.5
52969,test,TRUE,2022,33,1163,337.0
52983,odi,TRUE,5091,23,4127,848.3
52983,test,TRUE,4392,79,2445,732.0
52995,odi,FALSE,NA,NA,NA,NA
52997,test,TRUE,4694,122,2419,782.2
530011,odi,TRUE,1203,0,1152,200.3
530011,test,TRUE,1019,14,633,169.5
530811,odi,TRUE,7,0,9,1.1
530812,odi,TRUE,2210,14,1769,368.2
530814,odi,TRUE,42,1,45,7.0
530814,test,TRUE,12,0,11,2.0
53110,test,TRUE,264,9,140,44.0
53115,odi,TRUE,4956,41,3851,826.0
53115,test,TRUE,6215,216,3007,1035.5
53116,odi,TRUE,156,0,172,26.0
53116,test,TRUE,192,1,147,32.0
53118,odi,TRUE,2726,18,2285,454.2
53118,test,TRUE,651,20,344,108.3
53130,odi,TRUE,114,2,110,19.0
53130,test,TRUE,228,1,215,38.0
53131,test,TRUE,750,28,291,125.0
53132,odi,TRUE,48,0,41,8.0
53152,test,TRUE,672,33,273,112.0
53153,odi,TRUE,300,6,224,50.0
53153,test,TRUE,168,3,113,28.0
53191,odi,TRUE,4341,35,3780,723.3
53191,test,TRUE,7757,258,4480,1292.5
531953,odi,TRUE,543,4,520,90.3
53196,test,TRUE,12185,789,4215,2030.5
53197,test,TRUE,288,14,104,48.0
53211,test,TRUE,1194,72,408,199.0
53212,test,TRUE,48,1,32,8.0
53214,odi,FALSE,NA,NA,NA,NA
53214,test,FALSE,NA,NA,NA,NA
53216,odi,TRUE,10822,185,6918,1803.4
53216,test,TRUE,30019,1144,12688,5003.1
53218,test,TRUE,1416,47,724,236.0
53220,test,FALSE,NA,NA,NA,NA
53223,test,TRUE,491,27,152,81.5
53224,test,TRUE,30,1,6,5.0
53225,test,FALSE,NA,NA,NA,NA
53226,test,FALSE,NA,NA,NA,NA
53227,test,TRUE,1326,78,482,221.0
53228,test,FALSE,NA,NA,NA,NA
53230,odi,FALSE,NA,NA,NA,NA
53230,test,FALSE,NA,NA,NA,NA
53232,test,TRUE,778,46,241,129.4
53233,odi,TRUE,659,2,556,109.5
53234,odi,TRUE,24,0,30,4.0
53234,test,TRUE,18,0,19,3.0
53235,test,FALSE,NA,NA,NA,NA
53238,test,TRUE,6697,274,2672,1116.1
53241,test,TRUE,122,3,77,20.2
5325,test,TRUE,120,3,74,20.0
5327,test,TRUE,2833,78,1570,472.1
532853,odi,FALSE,NA,NA,NA,NA
533042,odi,TRUE,390,3,361,65.0
5334,odi,TRUE,284,0,259,47.2
5334,test,TRUE,12,0,8,2.0
53355,test,TRUE,174,4,93,29.0
533862,odi,TRUE,1938,12,1757,323.0
533953,odi,FALSE,NA,NA,NA,NA
533956,odi,TRUE,543,2,532,90.3
533956,test,TRUE,84,1,53,14.0
534734,odi,FALSE,NA,NA,NA,NA
535353,odi,TRUE,252,2,221,42.0
535393,odi,TRUE,220,1,233,36.4
535393,test,TRUE,960,19,606,160.0
5358,test,TRUE,546,13,361,91.0
5364,test,TRUE,4090,296,970,681.4
536936,odi,FALSE,NA,NA,NA,NA
536936,test,TRUE,12,0,13,2.0
537119,odi,TRUE,1121,12,1020,186.5
537124,odi,TRUE,60,0,68,10.0
537126,odi,TRUE,302,2,269,50.2
537154,test,TRUE,630,30,288,105.0
5372,test,TRUE,606,14,310,101.0
5375,test,TRUE,6,0,4,1.0
5382,test,TRUE,7727,434,2791,1287.5
5383,test,FALSE,NA,NA,NA,NA
5385,odi,TRUE,684,4,552,114.0
5385,test,TRUE,1647,49,843,274.3
538506,odi,TRUE,4293,37,3847,715.3
538506,test,TRUE,3482,90,2133,580.2
5390,odi,FALSE,NA,NA,NA,NA
5390,test,FALSE,NA,NA,NA,NA
5392,odi,TRUE,5144,79,3611,857.2
5392,test,TRUE,14234,630,6770,2372.2
539304,odi,TRUE,6,0,9,1.0
539305,odi,TRUE,342,7,288,57.0
539511,odi,FALSE,NA,NA,NA,NA
539511,test,FALSE,NA,NA,NA,NA
539548,odi,TRUE,84,2,58,14.0
539548,test,TRUE,354,4,294,59.0
5396,odi,TRUE,276,9,165,46.0
5396,test,TRUE,2077,51,1406,346.1
5398,test,TRUE,7699,378,3367,1283.1
540316,odi,TRUE,3175,17,3041,529.1
540316,test,TRUE,250,9,147,41.4
541224,odi,TRUE,1415,12,1339,235.5
541224,test,TRUE,102,1,68,17.0
541991,odi,FALSE,NA,NA,NA,NA
5420,odi,TRUE,522,4,345,87.0
542023,odi,TRUE,3461,32,3350,576.5
542023,test,TRUE,2578,100,1356,429.4
5422,test,FALSE,NA,NA,NA,NA
5432,test,TRUE,30,1,9,5.0
5433,test,FALSE,NA,NA,NA,NA
543449,odi,TRUE,84,2,62,14.0
5435,test,TRUE,5168,138,2648,861.2
5436,test,TRUE,18,0,14,3.0
5438,test,TRUE,30,0,33,5.0
5443,test,TRUE,14453,736,5231,2408.5
5446,test,FALSE,NA,NA,NA,NA
5449,test,FALSE,NA,NA,NA,NA
5450,test,TRUE,108,0,59,18.0
545467,odi,TRUE,150,0,168,25.0
547079,odi,FALSE,NA,NA,NA,NA
547079,test,FALSE,NA,NA,NA,NA
547085,odi,FALSE,NA,NA,NA,NA
547092,odi,TRUE,387,3,335,64.3
547092,test,TRUE,481,19,263,80.1
5472,odi,TRUE,90,0,78,15.0
547749,odi,FALSE,NA,NA,NA,NA
547749,test,FALSE,NA,NA,NA,NA
547760,odi,TRUE,168,0,176,28.0
547760,test,TRUE,108,4,55,18.0
547766,odi,TRUE,862,7,849,143.4
547766,test,TRUE,1030,46,407,171.4
550133,odi,TRUE,1238,3,1048,206.2
550133,test,TRUE,162,2,87,27.0
550137,odi,TRUE,108,2,89,18.0
550187,odi,FALSE,NA,NA,NA,NA
550187,test,FALSE,NA,NA,NA,NA
550215,odi,TRUE,5444,63,4613,907.2
550215,test,TRUE,13436,440,7493,2239.2
550235,odi,TRUE,1308,8,1290,218.0
550235,test,TRUE,396,14,200,66.0
552152,odi,TRUE,2550,18,2346,425.0
552152,test,TRUE,2022,28,1321,337.0
55235,odi,FALSE,NA,NA,NA,NA
55235,test,FALSE,NA,NA,NA,NA
55259,odi,TRUE,2348,12,2063,391.2
55259,test,TRUE,3173,101,1964,528.5
55265,odi,TRUE,1091,14,849,181.5
55265,test,TRUE,1810,54,915,301.4
55267,odi,TRUE,2828,38,2266,471.2
55267,test,TRUE,1996,69,951,332.4
55269,odi,TRUE,3390,40,2776,565.0
55269,test,TRUE,818,39,314,136.2
55271,odi,FALSE,NA,NA,NA,NA
55271,test,FALSE,NA,NA,NA,NA
55275,odi,FALSE,NA,NA,NA,NA
55276,odi,FALSE,NA,NA,NA,NA
55276,test,FALSE,NA,NA,NA,NA
55279,odi,TRUE,209,0,213,34.5
55279,test,TRUE,436,22,227,72.4
55280,odi,TRUE,702,6,640,117.0
55280,test,TRUE,18,0,11,3.0
552881,odi,TRUE,312,3,226,52.0
55301,odi,TRUE,509,3,434,84.5
55301,test,TRUE,66,2,28,11.0
55307,odi,FALSE,NA,NA,NA,NA
55307,test,FALSE,NA,NA,NA,NA
55321,odi,TRUE,238,1,208,39.4
55321,test,TRUE,456,20,217,76.0
55324,odi,TRUE,506,3,398,84.2
553249,odi,TRUE,759,5,611,126.3
55329,odi,FALSE,NA,NA,NA,NA
55329,test,FALSE,NA,NA,NA,NA
55343,odi,TRUE,4339,23,4274,723.1
55343,test,TRUE,1806,61,966,301.0
55346,odi,TRUE,4680,28,3597,780.0
55346,test,TRUE,4214,71,2604,702.2
55353,odi,TRUE,66,0,50,11.0
55353,test,TRUE,342,14,188,57.0
55354,odi,TRUE,1679,12,1631,279.5
55354,test,TRUE,246,4,162,41.0
55360,odi,FALSE,NA,NA,NA,NA
55367,odi,TRUE,347,0,290,57.5
55367,test,TRUE,60,4,15,10.0
553800,odi,TRUE,240,0,255,40.0
55382,odi,TRUE,300,2,256,50.0
553821,odi,TRUE,1807,27,1300,301.1
55388,odi,TRUE,1109,2,936,184.5
55388,test,TRUE,438,10,249,73.0
55391,odi,FALSE,NA,NA,NA,NA
55391,test,FALSE,NA,NA,NA,NA
55395,odi,TRUE,1548,10,1230,258.0
55395,test,TRUE,4054,163,1615,675.4
55406,odi,FALSE,NA,NA,NA,NA
55408,odi,TRUE,964,4,848,160.4
55408,test,TRUE,54,0,35,9.0
55412,odi,FALSE,NA,NA,NA,NA
55412,test,FALSE,NA,NA,NA,NA
55414,odi,TRUE,1649,10,1561,274.5
55414,test,TRUE,570,18,388,95.0
55416,odi,TRUE,5,0,11,0.5
55416,test,FALSE,NA,NA,NA,NA
55419,odi,TRUE,312,0,236,52.0
55419,test,TRUE,426,11,260,71.0
55421,test,FALSE,NA,NA,NA,NA
55424,odi,TRUE,301,5,221,50.1
55427,odi,TRUE,30,0,23,5.0
55427,test,TRUE,3,0,4,0.3
55429,odi,TRUE,5462,11,4225,910.2
55429,test,TRUE,3378,122,1537,563.0
55438,odi,TRUE,1930,13,1779,321.4
55438,test,TRUE,2000,63,1090,333.2
55456,odi,TRUE,248,1,210,41.2
55456,test,TRUE,119,3,69,19.5
55463,odi,TRUE,120,5,76,20.0
55463,test,TRUE,793,21,509,132.1
554691,odi,TRUE,3287,23,2461,547.5
554691,test,TRUE,2660,98,1121,443.2
554701,odi,TRUE,420,2,373,70.0
55472,odi,TRUE,36,0,50,6.0
55485,odi,FALSE,NA,NA,NA,NA
55493,odi,TRUE,90,4,49,15.0
55497,odi,TRUE,12,0,19,2.0
55497,test,TRUE,5,0,0,0.5
55502,odi,TRUE,858,4,661,143.0
55502,test,TRUE,1568,48,872,261.2
55509,odi,TRUE,2381,21,2171,396.5
55509,test,TRUE,1486,50,774,247.4
55518,odi,TRUE,544,6,380,90.4
55522,odi,TRUE,1326,13,1115,221.0
55524,odi,FALSE,NA,NA,NA,NA
55524,test,FALSE,NA,NA,NA,NA
55525,odi,TRUE,601,6,451,100.1
55525,test,TRUE,1273,88,393,212.1
55528,odi,TRUE,1503,9,1220,250.3
55528,test,TRUE,1186,50,594,197.4
55551,odi,FALSE,NA,NA,NA,NA
55560,odi,TRUE,289,4,219,48.1
55560,test,TRUE,180,5,105,30.0
55562,odi,TRUE,642,3,467,107.0
55562,test,TRUE,192,2,141,32.0
55568,odi,TRUE,132,0,137,22.0
55571,odi,FALSE,NA,NA,NA,NA
55571,test,FALSE,NA,NA,NA,NA
55573,odi,FALSE,NA,NA,NA,NA
55573,test,FALSE,NA,NA,NA,NA
55578,odi,TRUE,1574,7,1235,262.2
55578,test,TRUE,616,21,322,102.4
55579,odi,TRUE,132,2,95,22.0
55582,odi,TRUE,297,1,217,49.3
55582,test,TRUE,384,10,250,64.0
55584,odi,TRUE,1369,11,1140,228.1
55584,test,TRUE,2596,149,1006,432.4
555850,odi,FALSE,NA,NA,NA,NA
55591,odi,TRUE,41,0,34,6.5
55597,odi,FALSE,NA,NA,NA,NA
55597,test,FALSE,NA,NA,NA,NA
5560,odi,FALSE,NA,NA,NA,NA
5560,test,FALSE,NA,NA,NA,NA
55602,odi,TRUE,390,4,334,65.0
55602,test,TRUE,84,4,29,14.0
55608,odi,TRUE,1844,5,1636,307.2
55608,test,TRUE,1164,49,489,194.0
55610,odi,TRUE,1422,9,1130,237.0
55610,test,TRUE,2153,67,1113,358.5
55612,odi,TRUE,920,2,778,153.2
55612,test,TRUE,483,6,345,80.3
55628,odi,TRUE,885,12,775,147.3
55628,test,TRUE,1287,35,915,214.3
55633,odi,TRUE,3960,41,3581,660.0
55633,test,TRUE,2489,86,1392,414.5
55640,odi,TRUE,126,2,157,21.0
55640,test,TRUE,126,6,79,21.0
55641,odi,FALSE,NA,NA,NA,NA
55641,test,FALSE,NA,NA,NA,NA
55643,odi,FALSE,NA,NA,NA,NA
5565,test,FALSE,NA,NA,NA,NA
55652,odi,TRUE,2019,23,1690,336.3
55652,test,TRUE,204,1,136,34.0
55663,odi,TRUE,1582,8,1570,263.4
55663,test,TRUE,1452,53,727,242.0
55666,odi,TRUE,844,3,738,140.4
55666,test,TRUE,663,11,379,110.3
556684,test,TRUE,1183,38,632,197.1
55669,odi,TRUE,72,0,118,12.0
556749,odi,TRUE,450,3,474,75.0
556749,test,TRUE,1976,60,1084,329.2
55675,odi,TRUE,2059,13,1977,343.1
55675,test,TRUE,4502,129,2620,750.2
55680,odi,TRUE,1077,12,812,179.3
55680,test,TRUE,186,9,125,31.0
55684,odi,FALSE,NA,NA,NA,NA
5569,odi,TRUE,54,1,41,9.0
5569,test,TRUE,1031,47,488,171.5
55691,odi,TRUE,900,5,678,150.0
55691,test,TRUE,888,45,303,148.0
55692,odi,FALSE,NA,NA,NA,NA
55698,odi,TRUE,5374,75,3575,895.4
55698,test,TRUE,6135,242,2885,1022.3
55700,odi,FALSE,NA,NA,NA,NA
55700,test,FALSE,NA,NA,NA,NA
55705,odi,TRUE,3242,41,3024,540.2
55705,test,TRUE,1889,87,813,314.5
55708,odi,TRUE,174,3,130,29.0
55708,test,TRUE,72,0,45,12.0
55710,odi,TRUE,571,10,427,95.1
55713,odi,TRUE,90,0,75,15.0
55713,test,TRUE,126,0,84,21.0
55714,odi,TRUE,1965,16,1564,327.3
55714,test,TRUE,724,37,293,120.4
557295,odi,FALSE,NA,NA,NA,NA
557295,test,TRUE,54,1,31,9.0
557298,odi,TRUE,158,0,171,26.2
55736,odi,TRUE,324,0,321,54.0
55736,test,TRUE,18,0,17,3.0
55737,odi,TRUE,277,2,273,46.1
55740,odi,TRUE,1907,33,1401,317.5
55756,odi,TRUE,2494,40,1718,415.4
55756,test,TRUE,5433,306,2203,905.3
55758,odi,TRUE,4351,35,3173,725.1
55758,test,TRUE,5720,211,2522,953.2
55761,odi,TRUE,9468,114,7129,1578.0
55761,test,TRUE,13559,595,6079,2259.5
55774,odi,TRUE,132,0,127,22.0
55782,odi,TRUE,66,0,61,11.0
55787,odi,TRUE,267,1,265,44.3
55787,test,FALSE,NA,NA,NA,NA
55802,odi,TRUE,1524,15,987,254.0
55802,test,TRUE,1611,58,769,268.3
55805,odi,TRUE,84,1,61,14.0
55805,test,TRUE,48,1,27,8.0
55814,odi,TRUE,396,0,406,66.0
55814,test,TRUE,42,0,38,7.0
55820,odi,TRUE,8571,65,6239,1428.3
55820,test,TRUE,753,16,410,125.3
55822,odi,TRUE,5,0,5,0.5
55822,test,TRUE,6,0,5,1.0
55825,odi,TRUE,2075,7,1639,345.5
55825,test,TRUE,105,2,65,17.3
55840,odi,FALSE,NA,NA,NA,NA
55840,test,FALSE,NA,NA,NA,NA
55843,test,TRUE,931,36,490,155.1
55846,odi,TRUE,3085,17,2251,514.1
55846,test,TRUE,1562,48,736,260.2
55848,odi,TRUE,4060,18,3481,676.4
55848,test,TRUE,4686,208,2088,781.0
55854,odi,TRUE,12,0,12,2.0
55854,test,FALSE,NA,NA,NA,NA
55870,odi,TRUE,5014,35,4097,835.4
55870,test,TRUE,2488,44,1309,414.4
55872,odi,TRUE,666,0,566,111.0
55872,test,TRUE,456,8,218,76.0
55878,odi,TRUE,1238,3,1083,206.2
55878,test,TRUE,2230,88,1027,371.4
5588,test,FALSE,NA,NA,NA,NA
55880,odi,TRUE,141,0,113,23.3
55880,test,TRUE,18,0,18,3.0
55882,odi,TRUE,576,3,422,96.0
55882,test,TRUE,3555,101,1787,592.3
55883,odi,TRUE,204,2,161,34.0
55883,test,TRUE,863,11,518,143.5
55885,odi,FALSE,NA,NA,NA,NA
55887,odi,TRUE,169,0,111,28.1
55887,test,TRUE,576,15,342,96.0
55889,odi,TRUE,73,0,53,12.1
55889,test,FALSE,NA,NA,NA,NA
55893,odi,TRUE,18,0,16,3.0
55894,odi,TRUE,1139,12,1017,189.5
55896,odi,TRUE,51,0,33,8.3
55897,odi,TRUE,186,3,116,31.0
55898,odi,TRUE,408,5,314,68.0
55906,odi,TRUE,175,0,142,29.1
55906,test,TRUE,282,1,217,47.0
559062,odi,FALSE,NA,NA,NA,NA
559066,odi,TRUE,2557,12,2350,426.1
559066,test,TRUE,4043,91,2500,673.5
55907,odi,FALSE,NA,NA,NA,NA
55909,odi,TRUE,1375,13,1338,229.1
55909,test,TRUE,780,23,571,130.0
5591,test,TRUE,180,2,134,30.0
55912,odi,FALSE,NA,NA,NA,NA
55915,odi,TRUE,3,0,13,0.3
55915,test,FALSE,NA,NA,NA,NA
559235,odi,TRUE,6204,31,5247,1034.0
559235,test,TRUE,3000,65,1766,500.0
5593,odi,TRUE,2724,12,2152,454.0
5593,test,TRUE,4200,143,2204,700.0
55932,odi,FALSE,NA,NA,NA,NA
55933,odi,TRUE,234,3,172,39.0
55935,odi,FALSE,NA,NA,NA,NA
55935,test,TRUE,6,0,12,1.0
55937,odi,TRUE,42,0,36,7.0
55938,odi,TRUE,24,1,28,4.0
55944,odi,FALSE,NA,NA,NA,NA
55944,test,FALSE,NA,NA,NA,NA
55946,odi,TRUE,12,0,13,2.0
55946,test,TRUE,18,0,11,3.0
55952,odi,TRUE,3385,30,2865,564.1
55952,test,TRUE,1620,65,832,270.0
55954,odi,FALSE,NA,NA,NA,NA
55954,test,FALSE,NA,NA,NA,NA
55965,odi,TRUE,66,0,73,11.0
55966,odi,FALSE,NA,NA,NA,NA
55968,odi,TRUE,1591,24,1284,265.1
55968,test,TRUE,2970,103,1605,495.0
5597,odi,TRUE,3279,29,2577,546.3
55970,odi,TRUE,30,0,42,5.0
55970,test,TRUE,12,0,5,2.0
55971,odi,TRUE,546,3,511,91.0
55973,odi,TRUE,6414,63,4739,1069.0
55973,test,TRUE,8744,301,4076,1457.2
55974,odi,TRUE,138,1,85,23.0
55976,odi,TRUE,1332,18,983,222.0
55976,test,TRUE,1365,45,823,227.3
55982,odi,FALSE,NA,NA,NA,NA
55982,test,FALSE,NA,NA,NA,NA
55986,odi,TRUE,499,5,424,83.1
55986,test,TRUE,1651,47,1106,275.1
55988,odi,TRUE,697,4,661,116.1
55988,test,TRUE,1733,14,1271,288.5
55991,odi,TRUE,996,9,689,166.0
55991,test,TRUE,749,19,401,124.5
55997,odi,TRUE,4,0,4,0.4
5600,test,FALSE,NA,NA,NA,NA
56007,odi,TRUE,10922,123,8893,1820.2
56007,test,TRUE,5990,202,3239,998.2
56011,odi,FALSE,NA,NA,NA,NA
56017,odi,TRUE,198,1,147,33.0
56025,odi,TRUE,4380,14,3809,730.0
56025,test,TRUE,3423,56,1958,570.3
56029,odi,FALSE,NA,NA,NA,NA
56029,test,FALSE,NA,NA,NA,NA
5603,test,TRUE,378,23,120,63.0
56031,odi,TRUE,253,0,214,42.1
56031,test,TRUE,407,3,281,67.5
56032,odi,TRUE,222,2,280,37.0
56032,test,TRUE,587,19,314,97.5
56035,odi,TRUE,1094,6,904,182.2
56035,test,TRUE,1321,45,718,220.1
56038,odi,FALSE,NA,NA,NA,NA
56040,odi,FALSE,NA,NA,NA,NA
56044,odi,TRUE,78,2,66,13.0
5605,odi,TRUE,60,0,57,10.0
56054,odi,TRUE,1743,9,1407,290.3
56054,test,TRUE,574,8,303,95.4
56056,odi,TRUE,1649,23,1386,274.5
56056,test,TRUE,329,10,194,54.5
56059,odi,FALSE,NA,NA,NA,NA
56059,test,FALSE,NA,NA,NA,NA
56064,odi,FALSE,NA,NA,NA,NA
56064,test,FALSE,NA,NA,NA,NA
56066,odi,FALSE,NA,NA,NA,NA
56068,test,TRUE,132,3,72,22.0
5607,test,TRUE,107,2,78,17.5
56070,odi,TRUE,1,0,4,0.1
56074,odi,TRUE,539,1,459,89.5
56074,test,TRUE,438,5,268,73.0
56077,odi,FALSE,NA,NA,NA,NA
56077,test,FALSE,NA,NA,NA,NA
56093,odi,FALSE,NA,NA,NA,NA
56093,test,TRUE,42,1,17,7.0
56094,odi,TRUE,303,3,256,50.3
56096,odi,FALSE,NA,NA,NA,NA
56097,odi,TRUE,60,1,30,10.0
56098,odi,TRUE,18,0,21,3.0
56101,odi,TRUE,495,3,426,82.3
56102,odi,FALSE,NA,NA,NA,NA
56104,odi,FALSE,NA,NA,NA,NA
56104,test,FALSE,NA,NA,NA,NA
56107,odi,TRUE,383,1,327,63.5
56107,test,TRUE,444,5,310,74.0
5611,test,TRUE,6206,238,2677,1034.2
56118,odi,TRUE,246,0,249,41.0
56138,odi,TRUE,762,7,572,127.0
56138,test,TRUE,297,6,146,49.3
56143,odi,TRUE,12575,101,9360,2095.5
56143,test,TRUE,15675,486,7804,2612.3
56149,odi,TRUE,2198,18,2143,366.2
56149,test,TRUE,5380,92,3731,896.4
56153,odi,FALSE,NA,NA,NA,NA
56153,test,FALSE,NA,NA,NA,NA
56154,odi,TRUE,6,0,13,1.0
56154,test,TRUE,6,0,5,1.0
5616,odi,TRUE,6,0,18,1.0
5616,test,TRUE,54,0,40,9.0
56160,odi,TRUE,2657,41,2051,442.5
56160,test,TRUE,879,18,573,146.3
56162,odi,TRUE,36,0,32,6.0
56165,odi,FALSE,NA,NA,NA,NA
56166,odi,TRUE,12,0,17,2.0
56167,odi,TRUE,390,1,301,65.0
56167,test,TRUE,180,11,71,30.0
56173,odi,TRUE,24,0,18,4.0
56176,odi,TRUE,2608,18,2452,434.4
56176,test,TRUE,3370,93,2137,561.4
56180,odi,TRUE,204,2,255,34.0
56180,test,TRUE,1090,21,771,181.4
56186,odi,TRUE,126,0,103,21.0
56186,test,TRUE,60,0,48,10.0
56188,odi,TRUE,465,7,424,77.3
56188,test,TRUE,360,7,261,60.0
56194,odi,TRUE,6,0,13,1.0
56194,test,TRUE,30,0,20,5.0
56208,odi,FALSE,NA,NA,NA,NA
56209,odi,TRUE,210,1,258,35.0
56219,odi,FALSE,NA,NA,NA,NA
56219,test,FALSE,NA,NA,NA,NA
5622,test,TRUE,1563,74,623,260.3
56221,odi,TRUE,117,0,138,19.3
56221,test,FALSE,NA,NA,NA,NA
56222,odi,TRUE,48,0,68,8.0
56224,odi,TRUE,412,0,411,68.4
56224,test,TRUE,198,1,149,33.0
56225,odi,TRUE,30,1,33,5.0
56227,odi,TRUE,420,1,365,70.0
56229,odi,TRUE,263,1,209,43.5
56235,odi,TRUE,48,0,45,8.0
56235,test,TRUE,348,5,307,58.0
56238,odi,TRUE,30,0,39,5.0
56249,test,TRUE,261,6,221,43.3
56251,odi,TRUE,1452,8,1255,242.0
56251,test,TRUE,1103,15,709,183.5
56255,odi,FALSE,NA,NA,NA,NA
56255,test,FALSE,NA,NA,NA,NA
56266,odi,TRUE,739,0,656,123.1
56266,test,TRUE,344,8,237,57.2
56268,odi,TRUE,830,8,600,138.2
5628,odi,FALSE,NA,NA,NA,NA
5628,test,FALSE,NA,NA,NA,NA
56283,odi,TRUE,7965,70,6065,1327.3
56283,test,TRUE,3015,69,1673,502.3
5629,odi,FALSE,NA,NA,NA,NA
5637,test,TRUE,1676,73,640,279.2
5648,test,FALSE,NA,NA,NA,NA
5652,test,TRUE,4360,176,2057,726.4
5656,odi,FALSE,NA,NA,NA,NA
5656,test,FALSE,NA,NA,NA,NA
5662,test,FALSE,NA,NA,NA,NA
5663,test,TRUE,606,29,273,101.0
5669,test,TRUE,174,0,156,29.0
5670,test,TRUE,204,9,84,34.0
5674,odi,TRUE,66,0,51,11.0
5674,test,TRUE,12,0,8,2.0
5679,odi,TRUE,917,12,574,152.5
5679,test,TRUE,1436,55,706,239.2
5681,odi,TRUE,5564,37,4188,927.2
5681,test,TRUE,1524,40,933,254.0
568136,odi,TRUE,781,6,732,130.1
568136,test,TRUE,156,9,71,26.0
568276,odi,FALSE,NA,NA,NA,NA
568276,test,TRUE,12,0,9,2.0
5685,odi,TRUE,3665,57,2418,610.5
5685,test,TRUE,7053,230,3503,1175.3
5688,test,TRUE,1528,84,580,254.4
5690,test,TRUE,324,14,126,54.0
5692,odi,TRUE,126,2,99,21.0
5692,test,TRUE,2889,124,1352,481.3
5696,odi,TRUE,29,0,28,4.5
5696,test,TRUE,96,4,41,16.0
5702,odi,TRUE,3157,32,2384,526.1
5703,test,TRUE,1327,49,696,221.1
5705,test,TRUE,559,45,143,93.1
5706,test,TRUE,2148,49,1075,358.0
5707,test,TRUE,1579,63,664,263.1
5716,test,TRUE,4055,245,1407,675.5
571703,odi,TRUE,1751,8,1423,291.5
571703,test,TRUE,1381,37,790,230.1
571707,test,TRUE,156,3,103,26.0
5724,odi,TRUE,1,0,4,0.1
5724,test,TRUE,85,4,28,14.1
5726,odi,TRUE,1639,22,1115,273.1
5726,test,TRUE,12285,499,6017,2047.3
5730,test,TRUE,96,2,39,16.0
573170,odi,TRUE,108,0,113,18.0
5732,odi,TRUE,350,11,203,58.2
5732,test,TRUE,2374,74,1200,395.4
5733,test,TRUE,517,28,170,86.1
574178,odi,TRUE,2115,6,1809,352.3
574178,test,TRUE,1385,33,819,230.5
574287,odi,TRUE,2612,35,1985,435.2
574638,odi,FALSE,NA,NA,NA,NA
5766,odi,TRUE,802,1,698,133.4
577345,odi,FALSE,NA,NA,NA,NA
5779,odi,TRUE,1031,13,832,171.5
5779,test,TRUE,5736,258,2658,956.0
581160,odi,TRUE,336,2,266,56.0
581160,test,TRUE,402,3,246,67.0
581379,odi,FALSE,NA,NA,NA,NA
581379,test,FALSE,NA,NA,NA,NA
585081,odi,TRUE,1591,6,1265,265.1
585083,odi,TRUE,2219,22,1575,369.5
585100,odi,FALSE,NA,NA,NA,NA
590326,odi,TRUE,158,0,161,26.2
590326,test,TRUE,892,14,458,148.4
5905,test,TRUE,12,0,7,2.0
5939,odi,TRUE,240,1,235,40.0
5939,test,TRUE,588,11,306,98.0
5941,odi,TRUE,1216,16,1075,202.4
5941,test,TRUE,6078,258,2822,1013.0
594235,test,TRUE,398,11,202,66.2
594322,odi,TRUE,562,2,656,93.4
594322,test,TRUE,520,21,302,86.4
594992,odi,FALSE,NA,NA,NA,NA
594992,test,FALSE,NA,NA,NA,NA
594996,odi,TRUE,645,6,536,107.3
595004,odi,FALSE,NA,NA,NA,NA
595004,test,FALSE,NA,NA,NA,NA
595267,odi,FALSE,NA,NA,NA,NA
595267,test,FALSE,NA,NA,NA,NA
595380,test,FALSE,NA,NA,NA,NA
595419,odi,TRUE,438,2,444,73.0
595783,test,TRUE,5020,160,2623,836.4
595790,odi,FALSE,NA,NA,NA,NA
595921,odi,TRUE,1138,5,1102,189.4
595921,test,TRUE,600,7,465,100.0
595978,odi,TRUE,12,0,15,2.0
595978,test,FALSE,NA,NA,NA,NA
596002,odi,TRUE,138,1,157,23.0
596010,odi,TRUE,666,1,720,111.0
596010,test,TRUE,462,7,330,77.0
596073,test,FALSE,NA,NA,NA,NA
596087,odi,FALSE,NA,NA,NA,NA
596097,odi,FALSE,NA,NA,NA,NA
596099,odi,TRUE,105,0,86,17.3
596099,test,TRUE,6,1,0,1.0
5961,odi,TRUE,402,1,347,67.0
5961,test,TRUE,330,12,164,55.0
596137,test,FALSE,NA,NA,NA,NA
596375,odi,TRUE,12,0,11,2.0
596375,test,FALSE,NA,NA,NA,NA
596376,odi,FALSE,NA,NA,NA,NA
596376,test,FALSE,NA,NA,NA,NA
596417,odi,TRUE,1301,3,1375,216.5
596417,test,TRUE,2699,58,1751,449.5
596456,odi,TRUE,102,0,80,17.0
596456,test,TRUE,420,7,277,70.0
596664,odi,FALSE,NA,NA,NA,NA
5975,test,TRUE,372,26,93,62.0
5976,test,TRUE,12,1,3,2.0
5977,test,TRUE,4695,328,1330,782.3
5980,test,TRUE,832,29,320,138.4
598905,test,FALSE,NA,NA,NA,NA
6000,test,FALSE,NA,NA,NA,NA
600498,odi,TRUE,1252,2,1227,208.4
600498,test,TRUE,627,11,315,104.3
6013,test,FALSE,NA,NA,NA,NA
6014,test,FALSE,NA,NA,NA,NA
601968,test,FALSE,NA,NA,NA,NA
