unique_player_id,format,HasBattingDetail,DetailBallsFaced,DetailFours,DetailSixes
36287,test,TRUE,0,0,0
36288,test,TRUE,35,17,1
36289,test,TRUE,2,22,0
36290,test,TRUE,0,0,1
36291,test,TRUE,0,37,2
36294,odi,TRUE,268,10,0
36294,test,TRUE,1928,100,0
36295,test,TRUE,0,0,0
36296,test,TRUE,0,7,0
36297,odi,TRUE,662,27,4
36297,test,TRUE,1201,62,4
36299,odi,TRUE,253,12,1
36300,test,TRUE,42,15,2
36301,test,TRUE,0,8,0
36302,test,TRUE,239,3,0
36303,odi,TRUE,31,2,1
36303,test,TRUE,831,13,0
36304,odi,TRUE,4,0,0
36304,test,TRUE,121,3,0
36306,odi,TRUE,717,36,3
36306,test,TRUE,2503,82,4
36308,odi,TRUE,130,1,0
36308,test,TRUE,374,11,0
36309,test,TRUE,0,4,0
36310,odi,TRUE,85,3,0
36310,test,TRUE,164,3,0
36312,odi,TRUE,8,0,1
36314,odi,TRUE,515,19,2
36314,test,TRUE,2384,262,17
36315,test,TRUE,0,0,0
36316,test,TRUE,0,10,1
36318,test,TRUE,0,0,0
36326,odi,TRUE,384,19,9
36326,test,TRUE,432,20,4
36331,odi,TRUE,154,6,2
36331,test,TRUE,163,10,1
36383,odi,TRUE,745,50,5
364300,odi,TRUE,116,5,2
364302,odi,TRUE,18,2,0
364329,odi,TRUE,344,21,1
364330,odi,TRUE,18,0,0
364343,odi,TRUE,189,13,6
364343,test,TRUE,44,0,1
364788,odi,TRUE,76,3,1
364788,test,TRUE,2411,108,7
365126,odi,TRUE,170,10,0
36581,odi,TRUE,1161,78,12
36581,test,TRUE,72,5,0
36590,odi,TRUE,10,1,1
36592,odi,TRUE,1176,84,19
36595,odi,TRUE,941,70,41
36595,test,TRUE,1223,80,28
36597,odi,TRUE,5874,345,153
36597,test,TRUE,5815,365,87
36599,test,TRUE,1,5,0
36600,test,TRUE,19,5,0
36602,test,TRUE,0,35,2
36603,odi,TRUE,346,6,0
36603,test,TRUE,782,16,0
36604,test,TRUE,0,0,0
36606,odi,TRUE,62,0,1
36606,test,TRUE,445,43,7
36607,test,TRUE,2,0,0
36608,odi,TRUE,104,3,2
36609,odi,TRUE,2885,128,12
36609,test,TRUE,5783,266,8
36611,odi,TRUE,472,29,2
36611,test,TRUE,4375,267,12
36616,test,TRUE,0,4,1
36617,test,TRUE,0,0,0
36618,test,TRUE,0,5,2
36620,odi,TRUE,2456,110,12
36620,test,TRUE,4659,183,4
36622,odi,TRUE,6476,378,29
36622,test,TRUE,12190,659,27
36627,odi,TRUE,301,20,0
36627,test,TRUE,1265,56,2
36628,test,TRUE,256,23,0
36632,odi,TRUE,73,1,2
366725,odi,TRUE,230,15,3
366725,test,TRUE,2224,126,11
36823,test,TRUE,0,5,0
36825,odi,TRUE,33,0,0
36825,test,TRUE,125,1,0
36826,odi,TRUE,36,0,0
36826,test,TRUE,90,6,0
36827,test,TRUE,0,28,1
36828,test,TRUE,0,0,0
36829,test,TRUE,0,0,0
36830,test,TRUE,2,29,0
36832,test,TRUE,0,50,1
36833,odi,TRUE,123,2,1
36835,odi,TRUE,188,12,5
36835,test,TRUE,852,76,9
36837,test,TRUE,1331,200,14
36839,odi,TRUE,22,1,0
36839,test,TRUE,91,1,0
36842,test,TRUE,0,0,0
36948,odi,TRUE,253,25,0
36950,odi,TRUE,22,3,0
36951,odi,TRUE,3685,126,3
36951,test,TRUE,5641,177,0
36952,odi,TRUE,191,12,1
36952,test,TRUE,646,52,3
36953,test,TRUE,0,0,0
36993,odi,TRUE,184,10,2
36998,test,TRUE,0,0,0
37000,odi,TRUE,11242,823,63
37000,test,TRUE,15652,917,26
37001,test,TRUE,0,0,0
37002,odi,TRUE,89,0,0
37002,test,TRUE,3131,83,1
370033,odi,TRUE,15,0,0
370034,odi,TRUE,5,0,0
37004,odi,TRUE,1651,97,17
37004,test,TRUE,2163,82,5
370040,odi,TRUE,265,6,0
370040,test,TRUE,77,10,2
37005,test,TRUE,0,0,0
370535,odi,TRUE,37,5,1
370535,test,TRUE,118,10,3
370846,odi,TRUE,113,13,2
37091,odi,TRUE,1833,111,20
37091,test,TRUE,2462,117,18
37095,odi,TRUE,360,23,2
37095,test,TRUE,2580,135,4
37098,test,TRUE,0,0,0
37099,test,TRUE,0,10,0
37101,odi,TRUE,787,28,1
37101,test,TRUE,978,54,1
37102,odi,TRUE,106,4,1
37102,test,TRUE,81,2,0
37103,odi,TRUE,230,6,0
37103,test,TRUE,947,20,0
37105,odi,TRUE,3099,177,38
37105,test,TRUE,4946,227,10
37106,test,TRUE,3,15,2
37107,test,TRUE,171,35,0
37111,odi,TRUE,118,8,1
37111,test,TRUE,134,10,3
372116,odi,TRUE,2320,203,27
372116,test,TRUE,7794,434,16
37220,odi,TRUE,93,1,0
37222,odi,TRUE,85,3,0
37222,test,TRUE,1151,45,6
37224,odi,TRUE,2319,123,25
37224,test,TRUE,4611,343,33
37226,test,TRUE,0,37,0
37228,odi,TRUE,6,0,0
37229,test,TRUE,0,11,0
37230,test,TRUE,0,0,0
37232,odi,TRUE,6583,275,43
37232,test,TRUE,2305,87,2
37233,test,TRUE,1,17,2
37234,test,TRUE,142,4,0
37235,odi,TRUE,623,28,0
37235,test,TRUE,967,35,0
37237,odi,TRUE,101,3,1
37237,test,TRUE,1045,45,0
37239,odi,TRUE,9,0,0
37239,test,TRUE,1012,18,0
37240,odi,TRUE,29,0,0
37241,odi,TRUE,18,0,0
37241,test,TRUE,35,0,0
37243,odi,TRUE,271,14,0
37243,test,TRUE,1959,134,3
37244,test,TRUE,2,3,2
37245,odi,TRUE,25,1,0
37246,test,TRUE,0,0,0
37248,odi,TRUE,311,19,2
37248,test,TRUE,277,8,0
37250,odi,TRUE,1515,99,5
37250,test,TRUE,4384,210,11
37251,odi,TRUE,122,3,0
37251,test,TRUE,289,7,0
37252,test,TRUE,56,8,1
37254,odi,TRUE,2301,116,3
37254,test,TRUE,5753,255,1
37255,odi,TRUE,26,1,0
37255,test,TRUE,695,28,0
37257,odi,TRUE,388,31,4
37263,odi,TRUE,61,3,1
37265,odi,TRUE,1572,117,7
37265,test,TRUE,1530,104,2
373439,odi,TRUE,16,1,0
373439,test,TRUE,278,17,5
373538,odi,TRUE,1461,153,24
373538,test,TRUE,875,57,6
373696,odi,TRUE,749,60,1
373696,test,TRUE,9454,591,21
37487,test,TRUE,1,0,0
37488,test,TRUE,716,63,0
37491,odi,TRUE,4811,199,8
37491,test,TRUE,7443,245,8
37494,odi,TRUE,329,14,2
37494,test,TRUE,91,1,0
375126,test,TRUE,31,4,0
37530,odi,TRUE,15,2,0
37530,test,TRUE,46,4,0
37531,test,TRUE,0,8,0
37532,odi,TRUE,223,7,1
37532,test,TRUE,27,1,0
375724,test,TRUE,281,5,2
37601,odi,TRUE,970,29,9
37601,test,TRUE,495,17,0
37602,odi,TRUE,1008,50,1
37602,test,TRUE,447,27,1
37605,odi,TRUE,307,11,4
37605,test,TRUE,631,90,5
37606,test,TRUE,0,0,0
37607,test,TRUE,5,9,0
37608,test,TRUE,0,0,0
37609,test,TRUE,22,1,0
37610,test,TRUE,2,0,0
376102,odi,TRUE,63,3,1
376116,odi,TRUE,134,8,1
376116,test,TRUE,883,42,24
376169,odi,TRUE,29,0,0
376169,test,TRUE,257,19,1
37694,test,TRUE,2,72,4
37696,odi,TRUE,1990,98,8
37696,test,TRUE,1378,83,3
37698,odi,TRUE,313,19,4
37698,test,TRUE,558,29,0
37700,odi,TRUE,27,0,0
37700,test,TRUE,615,15,0
37701,odi,TRUE,45,3,0
37701,test,TRUE,33,0,0
37702,test,TRUE,0,0,0
37703,odi,TRUE,346,11,0
37703,test,TRUE,222,6,0
37704,test,TRUE,0,0,0
37705,test,TRUE,97,34,0
37706,test,TRUE,2359,98,7
37707,odi,TRUE,145,4,0
37709,test,TRUE,0,0,0
37710,test,TRUE,0,0,0
37712,odi,TRUE,6198,373,84
37712,test,TRUE,5670,367,54
37713,test,TRUE,0,0,0
37714,odi,TRUE,119,3,2
37715,test,TRUE,0,1,1
37716,test,TRUE,0,0,0
37717,test,TRUE,0,0,0
37718,test,TRUE,0,0,0
37719,test,TRUE,0,3,0
37720,odi,TRUE,3,0,0
37721,test,TRUE,3,12,0
37724,test,TRUE,58,17,2
37725,test,TRUE,0,0,0
37726,test,TRUE,0,1,0
37727,test,TRUE,198,68,0
37728,test,TRUE,0,2,0
37730,odi,TRUE,400,8,2
37730,test,TRUE,1696,35,1
37731,odi,TRUE,472,22,1
37731,test,TRUE,1349,61,2
37733,test,TRUE,247,53,14
37734,test,TRUE,340,49,2
37735,odi,TRUE,17,0,0
37735,test,TRUE,1027,34,0
37737,odi,TRUE,6312,577,200
37737,test,TRUE,9989,776,107
37740,odi,TRUE,1282,76,38
37740,test,TRUE,749,37,3
37745,test,TRUE,141,14,0
37749,odi,TRUE,1220,69,33
377639,odi,TRUE,11,1,0
37770,odi,TRUE,51,6,1
378457,odi,TRUE,39,5,1
378496,odi,FALSE,NA,NA,NA
379140,odi,TRUE,1926,210,22
379140,test,TRUE,5091,349,18
379143,odi,TRUE,7367,801,134
379143,test,TRUE,4652,411,33
379144,odi,TRUE,124,5,2
379144,test,TRUE,138,6,0
379145,odi,TRUE,69,4,0
379145,test,TRUE,48,2,0
379504,odi,TRUE,618,34,2
379774,odi,TRUE,661,52,4
379776,odi,TRUE,24,2,0
379887,odi,TRUE,26,2,0
379887,test,TRUE,71,4,0
379890,odi,TRUE,119,15,0
379926,test,TRUE,619,20,3
379927,odi,TRUE,45,2,0
379927,test,TRUE,18,1,0
38005,odi,TRUE,47,0,0
38005,test,TRUE,55,3,0
38008,odi,TRUE,940,28,5
38008,test,TRUE,2102,65,4
38009,odi,TRUE,1000,82,3
38010,test,TRUE,0,0,0
380354,odi,TRUE,1808,136,27
380354,test,TRUE,399,20,1
38058,odi,TRUE,776,53,13
38058,test,TRUE,105,2,0
38060,odi,TRUE,91,1,1
38060,test,TRUE,524,7,0
38062,odi,TRUE,2810,182,81
38062,test,TRUE,3533,209,21
38064,odi,TRUE,5,0,0
38064,test,TRUE,142,13,0
38065,test,TRUE,0,0,0
38066,odi,TRUE,3,0,0
38066,test,TRUE,131,2,0
380956,odi,TRUE,254,12,4
380957,odi,TRUE,10,1,0
380957,test,TRUE,70,5,0
380974,odi,TRUE,24,3,0
380974,test,TRUE,56,1,0
38108,odi,TRUE,11,0,0
38108,test,TRUE,569,29,1
38109,test,TRUE,0,15,0
38111,odi,TRUE,342,24,0
38111,test,TRUE,696,37,0
38113,odi,TRUE,403,17,0
38113,test,TRUE,3031,121,0
38114,odi,TRUE,3,0,0
38114,test,TRUE,0,7,1
38117,odi,TRUE,4867,169,36
38117,test,TRUE,7399,316,12
38118,odi,TRUE,868,37,7
38118,test,TRUE,2828,119,8
38120,odi,TRUE,33,0,0
38122,test,TRUE,59,2,0
38123,test,TRUE,299,10,0
38124,odi,TRUE,109,2,0
38125,test,TRUE,1,6,0
38127,test,TRUE,2231,59,0
38129,odi,TRUE,145,9,1
38129,test,TRUE,1127,124,4
38130,test,TRUE,7,10,0
38132,odi,TRUE,225,1,0
38132,test,TRUE,181,6,0
381329,test,TRUE,733,51,1
38133,odi,TRUE,256,8,5
38133,test,TRUE,345,23,3
38134,test,TRUE,49,2,0
38141,odi,TRUE,162,5,2
38141,test,TRUE,738,44,3
381734,odi,TRUE,104,8,2
381743,odi,TRUE,2810,216,71
381743,test,TRUE,4542,235,43
38242,test,TRUE,46,28,0
38244,odi,TRUE,11,0,0
38244,test,TRUE,0,29,0
38246,odi,TRUE,1084,29,2
38246,test,TRUE,3616,133,1
38248,test,TRUE,139,374,33
38249,odi,TRUE,448,25,1
38251,odi,TRUE,97,4,0
38251,test,TRUE,7370,344,4
38252,odi,TRUE,48,1,0
38252,test,TRUE,35,2,0
38253,odi,TRUE,24,0,0
38253,test,TRUE,5,14,1
38254,test,TRUE,0,6,0
38255,odi,TRUE,2,0,0
38256,test,TRUE,0,0,0
38258,odi,TRUE,4888,223,17
38258,test,TRUE,5354,314,15
38261,odi,TRUE,411,81,6
38264,odi,TRUE,259,19,0
38264,test,TRUE,833,46,2
38373,odi,TRUE,1429,152,38
38373,test,TRUE,2299,146,6
38383,test,TRUE,0,3,0
38384,test,TRUE,0,16,0
38386,test,TRUE,17,0,0
38388,test,TRUE,433,22,1
38390,test,TRUE,260,99,0
38391,test,TRUE,0,4,0
38393,odi,TRUE,2086,112,5
38393,test,TRUE,3795,197,7
38394,test,TRUE,0,12,3
38395,test,TRUE,0,0,0
38396,odi,TRUE,1061,93,10
38396,test,TRUE,2873,231,7
38397,test,FALSE,NA,NA,NA
38398,odi,TRUE,843,32,1
38398,test,TRUE,1167,35,0
38399,test,TRUE,138,3,0
38401,odi,TRUE,1202,123,9
38401,test,TRUE,2212,115,4
38403,test,TRUE,671,36,0
38404,odi,TRUE,39,1,0
38404,test,TRUE,294,11,3
38405,odi,FALSE,NA,NA,NA
38407,odi,TRUE,5645,353,68
38407,test,TRUE,3089,205,13
38409,odi,TRUE,56,1,0
38409,test,TRUE,517,21,1
38411,odi,TRUE,15,0,0
38413,test,TRUE,195,207,16
38418,odi,TRUE,59,2,0
384518,odi,TRUE,131,5,2
384525,odi,TRUE,269,11,4
384817,odi,TRUE,304,26,0
385065,test,TRUE,5,1,0
385938,odi,TRUE,159,7,9
38607,test,TRUE,489,9,0
38608,odi,TRUE,32,2,1
38609,odi,TRUE,42,4,0
38609,test,TRUE,184,98,13
38610,test,TRUE,0,10,1
38611,test,TRUE,186,5,1
38613,odi,TRUE,1427,63,8
38613,test,TRUE,2113,133,6
38614,test,TRUE,0,0,0
38617,odi,TRUE,140,7,2
38617,test,TRUE,197,4,0
38618,test,TRUE,0,0,0
38620,odi,TRUE,372,23,7
38620,test,TRUE,1004,46,4
38622,odi,TRUE,2348,156,7
38622,test,TRUE,4061,265,0
38624,odi,TRUE,3603,240,33
38624,test,TRUE,2073,63,7
38626,odi,FALSE,NA,NA,NA
38699,odi,TRUE,10330,713,147
38699,test,TRUE,12957,932,55
38707,odi,TRUE,481,10,3
38707,test,TRUE,646,22,0
38708,odi,TRUE,261,7,0
38708,test,TRUE,757,21,0
38710,odi,TRUE,2715,175,15
38710,test,TRUE,7787,556,17
38711,odi,TRUE,30,0,0
38711,test,TRUE,0,14,1
38712,test,TRUE,0,15,3
38714,odi,TRUE,3453,222,37
38714,test,TRUE,2827,161,12
38735,odi,TRUE,334,28,3
38735,test,TRUE,1296,99,1
38737,odi,TRUE,79,3,0
38737,test,TRUE,478,10,0
38738,test,TRUE,0,25,2
38740,odi,FALSE,NA,NA,NA
38740,test,TRUE,33,2,0
38741,test,TRUE,0,9,0
38742,odi,TRUE,180,6,2
38742,test,TRUE,243,7,0
387420,odi,TRUE,543,22,16
38743,test,TRUE,0,0,0
387435,odi,TRUE,460,24,4
38744,test,TRUE,41,0,0
38745,odi,TRUE,101,4,0
38745,test,TRUE,86,0,0
38746,odi,TRUE,10,1,0
38747,test,TRUE,1,0,0
38748,test,TRUE,0,0,0
38749,odi,TRUE,97,1,0
38749,test,TRUE,93,3,0
38751,odi,TRUE,112,7,1
38753,odi,TRUE,83,3,1
38753,test,TRUE,989,42,4
38755,odi,TRUE,17,1,0
38757,odi,TRUE,6804,370,15
38757,test,TRUE,14619,630,10
38759,odi,TRUE,41,6,3
38760,odi,TRUE,6,2,0
387845,odi,TRUE,23,2,0
388802,odi,TRUE,5290,379,61
388802,test,TRUE,13390,722,22
38920,odi,TRUE,22,1,0
38924,odi,TRUE,838,58,3
38924,test,TRUE,8894,429,8
38929,odi,TRUE,2733,164,2
38929,test,TRUE,5222,232,1
38930,test,TRUE,0,36,0
38931,test,TRUE,419,19,1
38952,odi,TRUE,238,30,0
38952,test,TRUE,151,5,1
38963,odi,FALSE,NA,NA,NA
38964,odi,TRUE,128,6,0
38965,odi,TRUE,989,40,0
38965,test,TRUE,1637,66,2
38966,odi,TRUE,20,0,0
38966,test,TRUE,138,4,0
389666,odi,FALSE,NA,NA,NA
389666,test,TRUE,714,15,2
38967,odi,TRUE,7297,467,20
38967,test,TRUE,5103,383,8
38970,odi,TRUE,456,15,7
38970,test,TRUE,324,11,0
38971,test,TRUE,129,21,0
38973,odi,TRUE,849,36,17
38973,test,TRUE,2247,99,16
38975,test,TRUE,65,8,0
38978,test,TRUE,0,3,0
38979,test,TRUE,286,16,0
38981,test,TRUE,0,0,0
38982,test,TRUE,0,0,0
38986,odi,TRUE,99,4,1
38989,odi,TRUE,310,8,2
38989,test,TRUE,370,18,0
38992,test,TRUE,0,52,0
38993,test,FALSE,NA,NA,NA
38994,test,TRUE,677,31,0
38997,test,TRUE,23,2,0
38999,odi,TRUE,136,7,0
38999,test,TRUE,507,20,0
39001,test,TRUE,0,0,0
39002,test,TRUE,0,0,1
39003,test,TRUE,49,0,0
39005,odi,TRUE,217,6,1
39005,test,TRUE,168,3,0
39006,odi,TRUE,47,0,0
39007,odi,FALSE,NA,NA,NA
39007,test,TRUE,5,0,0
39008,odi,TRUE,135,3,0
39008,test,TRUE,336,21,0
39010,odi,TRUE,466,28,1
39010,test,TRUE,2903,350,17
39011,odi,TRUE,34,2,0
39012,odi,TRUE,17,1,0
39012,test,TRUE,76,4,1
39013,odi,TRUE,1671,66,2
39013,test,TRUE,3248,107,0
39015,odi,TRUE,76,2,0
39015,test,TRUE,193,8,1
39018,test,TRUE,89,2,0
39019,odi,TRUE,36,2,0
39019,test,TRUE,51,3,0
39020,odi,TRUE,177,6,0
39020,test,TRUE,22,1,0
39021,odi,TRUE,104,5,0
39021,test,TRUE,228,8,0
39022,test,TRUE,24,3,0
39024,odi,TRUE,1988,119,24
39024,test,TRUE,1772,113,5
39026,odi,TRUE,73,0,0
39026,test,TRUE,94,8,0
39037,odi,TRUE,2478,168,14
39037,test,TRUE,17033,694,22
39038,odi,TRUE,89,3,0
39038,test,TRUE,1341,73,0
39041,test,TRUE,1518,104,6
390484,odi,FALSE,NA,NA,NA
390484,test,TRUE,89,2,1
390752,odi,TRUE,16,0,0
39084,odi,FALSE,NA,NA,NA
39084,test,TRUE,168,4,0
39091,odi,TRUE,263,11,1
39091,test,TRUE,931,47,9
39121,odi,TRUE,52,4,0
391485,odi,TRUE,2479,160,69
391485,test,TRUE,5595,359,55
391832,odi,TRUE,1526,90,14
391832,test,TRUE,5727,271,24
392944,odi,TRUE,45,0,5
392944,test,TRUE,18,2,0
392945,odi,TRUE,549,30,8
392945,test,TRUE,1631,71,1
392946,odi,FALSE,NA,NA,NA
392946,test,TRUE,161,8,0
3931,test,TRUE,438,12,0
393279,odi,FALSE,NA,NA,NA
393279,test,TRUE,19,2,0
393289,test,TRUE,111,7,0
3943,odi,TRUE,97,2,0
3943,test,TRUE,735,19,0
3944,test,TRUE,79,5,0
3945,test,TRUE,18,2,0
3950,test,TRUE,0,0,0
395057,odi,FALSE,NA,NA,NA
3953,test,FALSE,NA,NA,NA
3958,test,TRUE,38,3,0
3971,test,TRUE,137,49,0
39745,odi,TRUE,680,71,2
3975,odi,TRUE,3,0,0
3975,test,TRUE,122,6,0
3978,test,TRUE,3,17,0
3980,test,TRUE,108,67,9
3982,test,TRUE,2257,202,7
39821,odi,TRUE,45,2,0
39821,test,TRUE,23,0,0
39836,odi,TRUE,6252,382,124
39836,test,TRUE,4741,230,23
398438,odi,TRUE,83,12,1
398438,test,TRUE,2782,189,28
398439,odi,TRUE,88,6,0
398439,test,TRUE,896,70,4
398513,odi,TRUE,285,15,2
398666,odi,TRUE,388,32,13
398778,test,TRUE,4084,219,2
39881,odi,TRUE,47,3,0
39898,odi,TRUE,8,2,0
399259,odi,TRUE,157,9,1
399276,test,TRUE,199,4,0
39940,odi,TRUE,387,38,9
39950,odi,TRUE,250,29,0
39950,test,TRUE,2445,148,5
39954,odi,TRUE,1669,81,18
39954,test,TRUE,1803,91,7
39956,odi,TRUE,232,7,1
39956,test,TRUE,47,5,0
40041,test,TRUE,0,1,0
40043,odi,TRUE,22,1,0
40043,test,TRUE,743,46,3
40067,test,TRUE,21,0,0
40082,odi,TRUE,228,8,0
40088,odi,TRUE,519,24,4
40088,test,TRUE,2545,136,5
40089,test,TRUE,12,0,0
40090,test,FALSE,NA,NA,NA
40092,test,TRUE,1,8,2
40094,odi,TRUE,8,0,0
40094,test,TRUE,130,9,0
40097,test,TRUE,69,4,0
40104,odi,TRUE,18,0,0
401057,odi,TRUE,174,10,1
401057,test,TRUE,2405,103,2
40113,odi,TRUE,38,1,0
401537,odi,TRUE,238,12,2
401540,odi,TRUE,374,16,8
40170,odi,TRUE,100,6,0
402066,odi,TRUE,138,6,3
402245,odi,TRUE,94,0,1
402245,test,TRUE,214,11,1
402247,odi,TRUE,27,1,0
40250,odi,TRUE,1297,59,6
40250,test,TRUE,2170,112,3
402992,odi,TRUE,86,9,0
402992,test,TRUE,437,29,0
40302,test,TRUE,0,3,0
40303,test,TRUE,76,1,0
40305,odi,TRUE,121,2,0
40329,test,TRUE,299,18,0
40369,odi,TRUE,23,0,0
40373,test,TRUE,1206,259,2
40375,odi,TRUE,316,6,0
40375,test,TRUE,1690,112,19
40376,odi,TRUE,120,3,2
40378,odi,TRUE,480,11,1
40378,test,TRUE,608,39,0
40380,test,TRUE,0,3,1
40383,odi,TRUE,56,5,2
40383,test,TRUE,64,6,3
403902,odi,TRUE,862,58,50
403902,test,TRUE,18,0,1
40551,odi,TRUE,8174,531,87
40551,test,TRUE,7323,417,23
40553,odi,TRUE,2,0,0
40553,test,TRUE,102,4,0
40555,test,TRUE,0,2,0
40556,odi,TRUE,351,15,0
40556,test,TRUE,474,16,4
40560,odi,TRUE,5105,222,45
40560,test,TRUE,6588,327,55
40563,odi,TRUE,2339,235,32
40563,test,TRUE,730,63,4
40565,test,TRUE,0,102,3
40567,odi,TRUE,45,0,0
40567,test,TRUE,959,116,16
40570,odi,TRUE,15812,971,144
40570,test,TRUE,16345,1105,48
40572,odi,TRUE,90,3,0
40572,test,TRUE,1467,46,0
40574,odi,TRUE,3,0,0
40575,odi,FALSE,NA,NA,NA
40577,odi,TRUE,16,0,0
40577,test,TRUE,31,0,0
40579,test,TRUE,0,0,0
40580,odi,TRUE,63,0,0
40582,odi,TRUE,2489,190,16
40582,test,TRUE,4970,348,4
40591,odi,TRUE,378,15,3
40591,test,TRUE,39,2,0
40618,odi,TRUE,225,21,1
40618,test,TRUE,235,18,1
406308,odi,TRUE,102,2,0
407265,odi,TRUE,745,45,2
4076,test,TRUE,424,18,0
40872,odi,TRUE,5,1,0
40872,test,TRUE,2,0,0
40875,test,TRUE,0,0,0
40877,test,TRUE,524,114,3
40879,odi,TRUE,11014,445,44
40879,test,TRUE,15164,809,48
40880,odi,TRUE,23,1,0
4089,test,TRUE,266,80,1
4091,test,TRUE,10,19,1
40926,odi,TRUE,7,0,0
409474,odi,TRUE,13,0,0
4095,test,TRUE,1845,187,3
4098,test,TRUE,1990,93,2
4100,test,TRUE,399,25,0
4102,test,TRUE,0,0,0
41026,odi,TRUE,25,0,0
41026,test,TRUE,90,3,0
41028,odi,TRUE,3855,378,37
41028,test,TRUE,4196,372,14
41030,test,TRUE,0,7,2
41036,odi,TRUE,2,0,0
41038,test,TRUE,0,3,0
41039,test,TRUE,278,26,0
41041,test,TRUE,0,1,0
41043,test,TRUE,0,3,0
41046,odi,TRUE,228,13,0
41058,odi,TRUE,21,2,0
410763,odi,FALSE,NA,NA,NA
410763,test,TRUE,157,4,0
410765,odi,TRUE,256,20,5
410765,test,TRUE,694,57,5
4112,odi,FALSE,NA,NA,NA
4112,test,TRUE,287,12,0
41140,odi,TRUE,375,21,0
41140,test,TRUE,1827,100,1
4121,test,TRUE,247,24,3
41224,odi,TRUE,285,9,4
4123,test,TRUE,1119,182,8
412321,odi,TRUE,14,1,0
41246,odi,TRUE,31,0,0
41246,test,TRUE,103,2,0
41259,odi,TRUE,6,0,0
41261,odi,TRUE,24,1,0
41262,odi,TRUE,827,53,17
41262,test,TRUE,217,16,2
41263,odi,TRUE,1148,43,2
41263,test,TRUE,1558,91,1
41264,odi,TRUE,147,3,0
41267,test,TRUE,1,18,2
4127,odi,TRUE,21,0,0
4127,test,TRUE,245,5,0
41270,test,TRUE,1,14,3
41272,odi,TRUE,13,0,0
41273,test,TRUE,161,1,0
41275,odi,TRUE,2,0,0
41278,test,TRUE,0,25,0
41280,test,TRUE,0,0,0
41282,odi,TRUE,34,1,0
41282,test,TRUE,105,2,0
41283,test,TRUE,0,4,0
41284,test,TRUE,0,9,0
41285,odi,TRUE,136,11,4
41285,test,TRUE,37,3,0
41286,test,TRUE,66,36,2
41291,test,TRUE,0,4,1
41294,odi,TRUE,16,0,0
41294,test,TRUE,145,13,0
41295,test,TRUE,141,4,0
41297,odi,TRUE,1043,33,1
41297,test,TRUE,1746,89,0
41299,odi,TRUE,22,1,1
41299,test,TRUE,85,1,0
41301,odi,TRUE,40,2,0
41301,test,TRUE,94,2,0
41303,odi,TRUE,3373,151,7
41303,test,TRUE,4862,258,6
41304,odi,TRUE,279,6,0
41306,odi,TRUE,4017,218,61
41306,test,TRUE,5362,334,27
41308,odi,TRUE,5130,184,2
41308,test,TRUE,8916,358,1
41309,test,TRUE,0,0,0
41310,odi,TRUE,54,2,0
41313,test,TRUE,0,0,0
41316,odi,TRUE,698,21,1
41316,test,TRUE,1828,70,8
41318,odi,TRUE,353,12,0
41318,test,TRUE,2802,316,4
41324,odi,TRUE,490,16,10
41324,test,TRUE,1582,53,4
413702,odi,TRUE,6,0,0
41378,odi,TRUE,6945,342,83
41378,test,TRUE,11726,511,81
41411,odi,TRUE,100,2,0
41411,test,TRUE,463,19,0
414248,odi,TRUE,584,56,8
414249,odi,TRUE,284,19,1
41434,odi,TRUE,8633,664,110
41434,test,TRUE,6520,455,28
414397,odi,TRUE,157,15,2
4144,odi,TRUE,9320,450,21
4144,test,TRUE,1972,89,1
41440,odi,TRUE,80,9,0
41452,odi,TRUE,0,0,0
41452,test,TRUE,65,2,0
4146,odi,TRUE,600,33,10
4146,test,TRUE,552,51,2
41481,odi,TRUE,39,2,0
41481,test,TRUE,57,1,1
414821,odi,TRUE,251,24,3
414821,test,TRUE,194,7,0
414966,odi,TRUE,1434,125,71
414969,odi,TRUE,38,1,2
414970,odi,TRUE,821,40,10
414971,odi,TRUE,630,47,12
414973,odi,TRUE,100,13,0
414985,odi,TRUE,22,0,0
414990,odi,TRUE,49,6,0
414990,test,TRUE,125,8,1
4151,odi,TRUE,44,1,0
4153,test,TRUE,266,48,0
4154,test,TRUE,106,0,0
41557,test,TRUE,168,4,0
4161,odi,TRUE,889,35,3
4161,test,TRUE,6184,276,4
416103,odi,TRUE,58,0,1
416190,odi,TRUE,73,5,1
4167,test,TRUE,82,34,10
4169,odi,TRUE,9157,494,16
4169,test,TRUE,18116,822,2
4171,test,TRUE,2056,138,3
417268,odi,TRUE,3258,215,25
417381,odi,TRUE,1287,87,14
417381,test,TRUE,1242,84,3
4174,odi,TRUE,9134,500,43
4174,test,TRUE,27002,1161,28
4183,test,TRUE,68,12,0
4185,odi,TRUE,282,10,5
4185,test,TRUE,112,7,0
418615,odi,TRUE,725,27,8
418617,odi,TRUE,19,2,2
4188,test,TRUE,9800,681,6
41919,odi,TRUE,1052,69,6
41919,test,TRUE,3742,379,9
41963,odi,TRUE,10,0,0
41984,odi,TRUE,1348,64,10
419873,odi,TRUE,3082,323,55
419873,test,TRUE,133,12,1
420341,odi,TRUE,7,1,0
420402,odi,TRUE,488,15,0
420402,test,TRUE,756,34,5
42041,test,TRUE,124,6,0
420419,odi,TRUE,66,12,2
420427,odi,TRUE,1763,92,11
42044,odi,TRUE,25,0,0
42044,test,TRUE,2,0,0
