cricinfo_id,unique_player_id,final_player_name,source_country_text,espn_profile_found,espn_full_name,espn_display_name,espn_first_name,espn_last_name,espn_date_of_birth,espn_is_active,espn_active_status,standard_batting_code,standard_batting_style,standard_bowling_code,standard_bowling_style,espn_playing_role,espn_playing_role_id,espn_country_name,espn_major_teams
36606,36606,RO Collinge,NZ,True,Richard Owen Collinge,Richard Collinge,Richard,Collinge,1946-04-02,False,inactive,RHB,Right Hand Bat,LMF,Left Arm Medium Fast,Bowler,BL,New Zealand,New Zealand|Central Districts|Northern Districts|Wellington
52055,52055,RO Hinds,WI,True,Ryan O'Neal Hinds,Ryan Hinds,Ryan,Hinds,1981-02-17,True,active,LHB,Left Hand Bat,SLA,Slow Left Arm Orthodox,Allrounder,AR,West Indies,West Indies|Barbados
52076,52076,RO Hurley,WI,True,Ryan O'Neal Hurley,Ryan Hurley,Ryan,Hurley,1975-09-13,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,West Indies,West Indies|Barbados
25471,25471,RO Hussain,SCOT,True,Rana Omer Hussain,Omer Hussain,Omer,Hussain,1984-12-03,True,active,LHB,Left Hand Bat,,,Batter,BT,Scotland,Scotland|Scotland Under-19s
15495,15495,RO Jenkins,ENG,True,Roland Oliver Jenkins,Roly Jenkins,Roly,Jenkins,1918-11-24,False,inactive,RHB,Right Hand Bat,LBG,Leg Break Googly,Unknown,UKN,England,England|Worcestershire
52923,52923,RO Scarlett,WI,True,Reginald Osmond Scarlett,Reg Scarlett,Reg,Scarlett,1934-08-15,False,inactive,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,West Indies,West Indies|Jamaica
47168,47168,RO Schwarz,SA,True,Reginald Oscar Schwarz,Reggie Schwarz,Reggie,Schwarz,1875-05-04,False,inactive,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,South Africa,South Africa|Middlesex|Gauteng
1399347,1399347,ROC Dunka,CAY,True,Romeo Orlando Careco Dunka,Romeo Dunka,Romeo,Dunka,1990-09-06,True,active,LHB,Left Hand Bat,LM,Left Arm Medium,Bowler,BL,Cayman Islands,Cayman Islands|Caribbean Tigers
25879,25879,RP Alexander,USA,True,Rohan Phillmore Alexander,Rohan Alexander,Rohan,Alexander,1973-02-20,True,active,LHB,Left Hand Bat,OB,Right Arm Off Break,Unknown,UKN,United States of America,United States of America
48122,48122,RP Arnold,SL,True,Russel Premakumaran Arnold,Russel Arnold,Russel,Arnold,1973-10-25,True,active,LHB,Left Hand Bat,OB,Right Arm Off Break,Middle-order batter,MBT,Sri Lanka,Sri Lanka|Chennai Superstars|ICL World XI|Nondescripts Cricket Club
495964,495964,RP Burl,ZIM,True,Ryan Ponsonby Burl,Ryan Burl,Ryan,Burl,1994-04-15,True,active,LHB,Left Hand Bat,LB,Leg Break,Allrounder,AR,Zimbabwe,Zimbabwe|Chattogram Challengers|Durbar Rajshahi|Elite International Cricket Academy|Kathmandu Kings XI|Kathmandu Knights|Lahore Qalandars|Mashonaland Eagles|Mid West Rhinos|Mis Ainak Knights|Rajshahi Warriors|Rising Stars|Sharjah Warriorz|Sylhet Strikers|Zimbabwe A|Zimbabwe Chairman's XI|Zimbabwe Select XI|Zimbabwe Under-19s
24918,24918,RP Lefebvre,NED,True,Roland Philippe Lefebvre,Roland Lefebvre,Roland,Lefebvre,1963-02-07,False,inactive,RHB,Right Hand Bat,RM,Right Arm Medium,Allrounder,AR,Netherlands,Netherlands|Canterbury|Glamorgan|Somerset
524094,524094,RP Magar,NEP,True,Rajesh Pulami Magar,Rajesh Pulami,Rajesh,Pulami,1992-08-27,True,active,RHB,Right Hand Bat,LBG,Leg Break Googly,Middle-order batter,MBT,Nepal,Nepal|Marylebone Cricket Club Young Cricketers|Nepal Under-19s
961713,961713,RP Meredith,AUS,True,Riley Patrick Meredith,Riley Meredith,Riley,Meredith,1996-06-21,True,active,RHB,Right Hand Bat,RF,Right Arm Fast,Bowler,BL,Australia,Australia|Hobart Hurricanes|Hyderabad Kingsmen|Islamabad United|London Spirit (Men)|Mumbai Indians|Punjab Kings|Somerset|Tasmania|Tasmania Under-23s|Trent Rockets (Men)|Welsh Fire (Men)
307242,307242,RP Mitchell,BHM,True,Roderick P Mitchell,Roderick Mitchell,Roderick,Mitchell,1989-06-25,True,active,RHB,Right Hand Bat,RF,Right Arm Fast,Bowler,BL,Bahamas,Bahamas|Bahamas Under-19s
35280,35280,RP Singh,IND,True,Rudra Pratap Singh,RP Singh,RP,Singh,1985-12-06,True,active,RHB,Right Hand Bat,LFM,Left Arm Fast Medium,Bowler,BL,India,India|Deccan Chargers|India A|India Under-19s|Kochi Tuskers Kerala|Leicestershire|Mumbai Indians|New Jersey Triton's|Rajasthan Cricket Association President's XI|Rising Pune Supergiant|Royal Challengers Bengaluru|Uttar Pradesh
34057,34057,RP Singh,IND,True,Rudra Pratap Singh,R.P.Singh,R.P.Singh,R.P.Singh,1965-01-06,False,inactive,RHB,Right Hand Bat,LFM,Left Arm Fast Medium,Unknown,UKN,India,India|Air India|Uttar Pradesh
47215,47215,RP Snell,SA,True,Richard Peter Snell,Richard Snell,Richard,Snell,1968-09-12,False,inactive,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Bowler,BL,South Africa,South Africa|Gauteng|Somerset
36826,36826,RP de Groen,NZ,True,Richard Paul de Groen,Richard de Groen,Richard,Groen,1962-08-05,False,inactive,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Unknown,UKN,New Zealand,New Zealand|Auckland|Northern Districts
50846,50846,RPAH Wickramaratne,SL,True,Ranasinghe Pattikirikoralalage Aruna Hemantha Wickramaratne,Hemantha Wickramaratne,Hemantha,Wickramaratne,1971-02-21,True,active,LHB,Left Hand Bat,SLA,Slow Left Arm Orthodox,Unknown,UKN,Sri Lanka,Sri Lanka|Badureliya Sports Club|Basnahira South|Ragama Cricket Club|Sinhalese Sports Club
49003,49003,RPW Guneratne,SL,True,Roshan Punyajith Wijesinghe Guneratne,Roshan Guneratne,Roshan,Guneratne,1962-01-26,False,inactive,RHB,Right Hand Bat,LB,Leg Break,Unknown,UKN,Sri Lanka,Sri Lanka|Colombo Cricket Club|Nomads Sports Club
1319337,1319337,RR Bastiansz,MLT,True,Ryan Ricky Bastiansz,Ryan Bastiansz,Ryan,Bastiansz,1985-09-18,True,active,LHB,Left Hand Bat,RM,Right Arm Medium,Unknown,UKN,Malta,Malta
498440,498440,RR Beaton,WI,True,Ronsford Rodwick Beaton,Ronsford Beaton,Ronsford,Beaton,1992-09-17,True,active,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Bowler,BL,West Indies,West Indies|Dhaka Capitals|Guyana|Guyana Amazon Warriors|Guyana Under-19s|Trinbago Knight Riders|West Indies A|West Indies Under-19s
1294030,1294030,RR Behera,USA,True,Ritwik Rasananda Behera,Ritwik Behera,Ritwik,Behera,2003-11-10,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Batting allrounder,BTA,United States of America,United States of America|Washington DC Eagles
365126,365126,RR David,CAN,True,Ramesh Randeer David,Ramesh David,Ramesh,David,1975-02-08,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Middle-order batter,MBT,Canada,Canada
44719,44719,RR Dower,SA,True,Robert Reid Dower,Robert Dower,Robert,Dower,1876-06-04,False,inactive,RHB,Right Hand Bat,,,Unknown,UKN,South Africa,South Africa|Eastern Province
51784,51784,RR Emrit,WI,True,Rayad Ryan Emrit,Rayad Emrit,Rayad,Emrit,1981-03-08,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Bowling allrounder,BLA,West Indies,West Indies|Atlanta Riders|Barbados Royals|Barisal Bulls|Chattogram Challengers|Gujarat Giants|Guyana Amazon Warriors|Quetta Gladiators|St Kitts and Nevis Patriots|Stanford Superstars|Trinidad & Tobago|Winnipeg Hawks
269280,269280,RR Hendricks,SA,True,Reeza Raphael Hendricks,Reeza Hendricks,Reeza,Hendricks,1989-08-14,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Opening batter,OBT,South Africa,South Africa|Dambulla Thunders|Knights|Northern Cape|Joburg Super Kings|Karachi Kings|Lions|MI Cape Town|Multan Sultans|Rangpur Riders|South Africa A|South Africa Under-19s|Vancouver Knights
1111473,1111473,RR Joshi,CAN,True,Rishiv Ragav Joshi,Rishiv Joshi,Rishiv,Joshi,2000-11-04,True,active,RHB,Right Hand Bat,LMF,Left Arm Medium Fast,Bowler,BL,Canada,Canada|Brampton Wolves|Canada Under-19s|Vancouver Knights
52209,52209,RR Jumadeen,WI,True,Raphick Rasif Jumadeen,Raphick Jumadeen,Raphick,Jumadeen,1948-04-12,False,inactive,RHB,Right Hand Bat,SLA,Slow Left Arm Orthodox,Unknown,UKN,West Indies,West Indies|Trinidad & Tobago
30151,30151,RR Kulkarni,IND,True,Rajiv Ramesh Kulkarni,Raju Kulkarni,Raju,Kulkarni,1962-09-25,False,inactive,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Unknown,UKN,India,India|Mumbai
6299,6299,RR Lindwall,AUS,True,Raymond Russell Lindwall,Ray Lindwall,Ray,Lindwall,1921-10-03,False,inactive,RHB,Right Hand Bat,RF,Right Arm Fast,Unknown,UKN,Australia,Australia|New South Wales|Queensland
1458470,1458470,RR Naik,SGP,True,Riaan Rohan Naik,Riaan Naik,Riaan,Naik,2009-05-22,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Singapore,Singapore
931581,931581,RR Pant,IND,True,Rishabh Rajendra Pant,Rishabh Pant,Rishabh,Pant,1997-10-04,True,active,LHB,Left Hand Bat,,,Wicketkeeper batter,WBT,India,India|Delhi|Delhi Capitals|Delhi Under-19s|India A|India Red|India Under-19s|Indian Board President's XI|Lucknow Super Giants|North Zone
267455,267455,RR Patel,KENYA,True,Rakep Rajendra Patel,Rakep Patel,Rakep,Patel,1989-07-12,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Wicketkeeper batter,WBT,Kenya,Kenya|Eastern Aces|Kenya A|Kenya Select XI|Kenya Under-17s|Kongonis|Northern Nomads
32391,32391,RR Powar,IND,True,Ramesh Rajaram Powar,Ramesh Powar,Ramesh,Powar,1978-05-20,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Bowler,BL,India,India|India Blue|Indian Board President's XI|Punjab Kings|Kochi Tuskers Kerala|Mumbai|Rajasthan Cricket Association President's XI|Reebok XI
52913,52913,RR Ramdass,WI,True,Ryan Rakesh Ramdass,Ryan Ramdass,Ryan,Ramdass,1983-07-03,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Opening batter,OBT,West Indies,West Indies|Guyana
318845,318845,RR Rossouw,SA,True,Rilee Roscoe Rossouw,Rilee Rossouw,Rilee,Rossouw,1989-10-09,True,active,LHB,Left Hand Bat,OB,Right Arm Off Break,Top-order batter,TBT,South Africa,South Africa|Basnahira Cricket Dundee|Dambulla Thunders|Deccan Gladiators|Delhi Bulls|Delhi Capitals|Knights|Free State|Hampshire|Jaffna Kings|Joburg Super Kings|Khulna Tigers|Los Angeles Knight Riders|Melbourne Renegades|Multan Sultans|MI London (Men)|Pretoria Capitals|Punjab Kings|Quetta Gladiators|Royal Challengers Bengaluru|South Africa A|South Africa Under-19s|St Kitts and Nevis Patriots|Sydney Thunder|Texas Super Kings|Trinbago Knight Riders
52969,52969,RR Sarwan,WI,True,Ramnaresh Ronnie Sarwan,Ramnaresh Sarwan,Ramnaresh,Sarwan,1980-06-23,True,active,RHB,Right Hand Bat,LB,Leg Break,Batter,BT,West Indies,West Indies|Gloucestershire|Guyana|Guyana Amazon Warriors|Punjab Kings|Leicestershire|Stanford Superstars|Trinbago Knight Riders
1428752,1428752,RR Saun,CRC,True,Ram Singh Saun,Ram Saun,Ram,Saun,1994-10-02,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Costa Rica,Costa Rica
1139053,1139053,RR Sharan,CAM,True,Ram Raushan Sharan,Ram Sharan,Ram,Sharan,2002-06-09,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Cambodia,Cambodia
1209197,1209197,RR Simmonds,WI,True,Ramon Romario Simmonds,Ramon Simmonds,Ramon,Simmonds,2001-10-16,True,active,LHB,Left Hand Bat,LFM,Left Arm Fast Medium,Bowler,BL,West Indies,West Indies|Barbados Royals|Cayman Bay Stingrays|Desert Vipers|Gulf Giants|Paarl Royals|Team Abu Dhabi|West Indies Under-19s
34059,34059,RR Singh,IND,True,Rabindra Ramanarayan Singh,Robin Singh,Robin,Singh,1963-09-14,False,inactive,LHB,Left Hand Bat,RMF,Right Arm Medium Fast,Allrounder,AR,India,India|South Trinidad|Tamil Nadu|Trinidad & Tobago
25428,25428,RR Watson,SCOT,True,Ryan Robert Watson,Ryan Watson,Ryan,Watson,1976-11-12,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Middle-order batter,MBT,Scotland,Scotland
494581,494581,RRS Cornwall,WI,True,Rahkeem Rashawn Shane Cornwall,Rahkeem Cornwall,Rahkeem,Cornwall,1993-02-01,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Allrounder,AR,West Indies,West Indies|Antigua and Barbuda Falcons|Antigua Hawksbills|Barbados Royals|Comilla Victorians|Fortune Barishal|Leeward Islands|Leeward Islands Under-19s|St Lucia Kings|Sylhet Strikers|West Indies A|West Indies President's XI
10582,10582,RS Bopara,ENG,True,Ravinder Singh Bopara,Ravi Bopara,Ravi,Bopara,1985-05-04,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Batting allrounder,BTA,England,England|Abu Dhabi Knight Riders|Ajman Bolts|Auckland|Chicago Windchasers|Chittagong Kings|Colombo Kaps|Delhi Bulls|Dhaka Dominators|Dolphins|Dubai Capitals|England Lions|England Under-19s|Essex|Essex Cricket Board|Gloucestershire|Jaffna Kings|Kandy Royals|Karachi Kings|Punjab Kings|London Spirit (Men)|Marylebone Cricket Club|Multan Sultans|Northamptonshire|Peshawar Zalmi|Prime Bank Cricket Club|Rajshahi Royals|St Kitts and Nevis Patriots|Sunrisers Hyderabad|Sussex|Sydney Sixers|Sylhet Strikers
36628,36628,RS Cunis,NZ,True,Robert Smith Cunis,Bob Cunis,Bob,Cunis,1941-01-05,False,inactive,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Unknown,UKN,New Zealand,New Zealand|Auckland|Northern Districts
1217156,1217156,RS Fernando,SL,True,Ravindu Suharshana Fernando,Ravindu Fernando,Ravindu,Fernando,1999-11-03,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Batting allrounder,BTA,Sri Lanka,Sri Lanka|Bloomfield Cricket and Athletic Club|Colombo Kaps|Dambulla Thunders|Kandy|Sri Lanka A|Sri Lanka Emerging Players|Tamil Union Cricket and Athletic Club
