cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,format
267192,267192,SPD Smith,AUS,SPD Smith (AUS),2010-2026,123,235,215,215,0,0,215,5 (5ct 0st),0.914,test
28114,28114,R Dravid,ICC/IND,R Dravid (ICC/IND),1996-2012,164,301,210,210,0,0,210,3 (3ct 0st),0.697,test
37737,37737,BB McCullum,NZ,BB McCullum (NZ),2004-2016,101,186,209,198,11,168,30,5 (5ct 0st),1.123,test
41028,41028,Kamran Akmal,PAK,Kamran Akmal (PAK),2002-2010,53,99,206,184,22,184,0,5 (5ct 0st),2.08,test
326434,326434,AT Carey,AUS,AT Carey (AUS),2021-2026,48,92,205,186,19,186,0,6 (6ct 0st),2.228,test
49289,49289,DPMD Jayawardene,SL,DPMD Jayawardene (SL),1997-2014,149,270,205,205,0,0,205,4 (4ct 0st),0.759,test
38117,38117,AC Parore,NZ,AC Parore (NZ),1990-2002,78,138,204,197,7,194,3,5 (5ct 0st),1.478,test
50710,50710,KC Sangakkara,SL,KC Sangakkara (SL),2000-2015,134,248,202,182,20,131,51,5 (5ct 0st),0.814,test
45789,45789,JH Kallis,ICC/SA,JH Kallis (ICC/SA),1995-2013,166,315,200,200,0,0,200,4 (4ct 0st),0.634,test
30116,30116,SMH Kirmani,IND,SMH Kirmani (IND),1976-1986,88,151,198,160,38,160,0,6 (5ct 1st),1.311,test
7133,7133,RT Ponting,AUS,RT Ponting (AUS),1995-2012,168,328,196,196,0,0,196,3 (3ct 0st),0.597,test
52441,52441,DL Murray,WI,DL Murray (WI),1963-1980,62,119,189,181,8,181,0,5 (5ct 0st),1.588,test
5449,5449,ATW Grout,AUS,ATW Grout (AUS),1957-1966,51,98,187,163,24,163,0,6 (6ct 0st),1.908,test
227760,227760,Sarfaraz Ahmed,PAK,Sarfaraz Ahmed (PAK),2010-2023,54,104,182,160,22,160,0,5 (5ct 0st),1.75,test
8189,8189,ME Waugh,AUS,ME Waugh (AUS),1991-2002,128,245,181,181,0,0,181,4 (4ct 0st),0.738,test
931581,931581,RR Pant,IND,RR Pant (IND),2018-2026,50,98,178,162,16,162,0,6 (6ct 0st),1.816,test
38396,38396,IDS Smith,NZ,IDS Smith (NZ),1980-1992,63,109,176,168,8,168,0,7 (7ct 0st),1.614,test
11728,11728,AN Cook,ENG,AN Cook (ENG),2006-2018,161,300,175,175,0,0,175,3 (3ct 0st),0.583,test
21494,21494,RW Taylor,ENG,RW Taylor (ENG),1971-1984,57,106,174,167,7,167,0,7 (7ct 0st),1.641,test
37000,37000,SP Fleming,NZ,SP Fleming (NZ),1994-2008,111,199,171,171,0,0,171,5 (5ct 0st),0.859,test
47270,47270,GC Smith,ICC/SA,GC Smith (ICC/SA),2002-2014,117,225,169,169,0,0,169,5 (5ct 0st),0.751,test
19500,19500,RC Russell,ENG,RC Russell (ENG),1988-1998,54,96,165,153,12,153,0,6 (6ct 0st),1.718,test
52337,52337,BC Lara,ICC/WI,BC Lara (ICC/WI),1990-2006,131,241,164,164,0,0,164,4 (4ct 0st),0.68,test
38699,38699,LRPL Taylor,NZ,LRPL Taylor (NZ),2007-2022,112,212,163,163,0,0,163,3 (3ct 0st),0.768,test
429754,429754,N Dickwella,SL,N Dickwella (SL),2014-2023,54,98,161,134,27,133,1,5 (5ct 0st),1.642,test
55427,55427,A Flower,ZIM,A Flower (ZIM),1992-2002,63,110,160,151,9,142,9,5 (5ct 0st),1.454,test
7252,7252,TD Paine,AUS,TD Paine (AUS),2010-2021,35,68,157,150,7,150,0,5 (5ct 0st),2.308,test
7924,7924,MA Taylor,AUS,MA Taylor (AUS),1989-1999,104,197,157,157,0,0,157,4 (4ct 0st),0.796,test
4174,4174,AR Border,AUS,AR Border (AUS),1978-1994,156,277,156,156,0,0,156,4 (4ct 0st),0.563,test
49236,49236,HAPW Jayawardene,SL,HAPW Jayawardene (SL),2000-2015,58,102,156,124,32,124,0,5 (5ct 0st),1.529,test
308967,308967,JC Buttler,ENG,JC Buttler (ENG),2014-2022,57,108,154,153,1,130,23,5 (5ct 0st),1.425,test
46978,46978,DJ Richardson,SA,DJ Richardson (SA),1992-1998,42,77,152,150,2,150,0,5 (5ct 0st),1.974,test
41306,41306,Moin Khan,PAK,Moin Khan (PAK),1990-2004,69,124,148,128,20,127,1,5 (4ct 1st),1.193,test
47857,47857,JHB Waite,SA,JHB Waite (SA),1951-1965,50,94,141,124,17,124,0,4 (4ct 0st),1.5,test
440516,440516,TA Blundell,NZ,TA Blundell (NZ),2017-2026,48,95,140,124,16,121,3,5 (3ct 2st),1.473,test
43652,43652,Younis Khan,PAK,Younis Khan (PAK),2000-2017,118,221,139,139,0,0,139,4 (4ct 0st),0.628,test
536936,536936,Litton Das,BAN,Litton Das (BAN),2015-2026,54,93,136,119,17,109,10,4 (4ct 0st),1.462,test
30750,30750,VVS Laxman,IND,VVS Laxman (IND),1996-2012,134,248,135,135,0,0,135,4 (4ct 0st),0.544,test
4578,4578,MJ Clarke,AUS,MJ Clarke (AUS),2004-2015,115,223,134,134,0,0,134,3 (3ct 0st),0.6,test
15501,15501,GO Jones,ENG,GO Jones (ENG),2004-2006,34,66,133,128,5,128,0,6 (6ct 0st),2.015,test
31038,31038,KS More,IND,KS More (IND),1986-1993,49,90,130,110,20,110,0,5 (0ct 5st),1.444,test
7003,7003,WAS Oldfield,AUS,WAS Oldfield (AUS),1920-1937,54,101,130,78,52,78,0,5 (1ct 4st),1.287,test
42423,42423,Rashid Latif,PAK,Rashid Latif (PAK),1992-2003,37,69,130,119,11,119,0,6 (6ct 0st),1.884,test
56029,56029,Mushfiqur Rahim,BAN,Mushfiqur Rahim (BAN),2005-2026,103,181,129,114,15,98,16,5 (5ct 0st),0.712,test
1168667,1168667,J Da Silva,WI,J Da Silva (WI),2020-2026,34,64,128,122,6,122,0,7 (7ct 0st),2,test
5616,5616,ML Hayden,AUS,ML Hayden (AUS),1994-2009,103,205,128,128,0,0,128,4 (4ct 0st),0.624,test
323389,323389,Mohammad Rizwan,PAK,Mohammad Rizwan (PAK),2016-2026,43,78,125,115,10,114,1,6 (6ct 0st),1.602,test
8166,8166,SK Warne,AUS,SK Warne (AUS),1992-2007,145,281,125,125,0,0,125,3 (3ct 0st),0.444,test
50744,50744,HP Tillakaratne,SL,HP Tillakaratne (SL),1989-2004,83,141,124,122,2,34,88,5 (5ct 0st),0.879,test
4558,4558,GS Chappell,AUS,GS Chappell (AUS),1970-1984,87,165,122,122,0,0,122,4 (4ct 0st),0.739,test
52812,52812,IVA Richards,WI,IVA Richards (WI),1974-1991,121,232,122,122,0,0,122,4 (4ct 0st),0.525,test
253802,253802,V Kohli,IND,V Kohli (IND),2011-2025,123,236,121,121,0,0,121,3 (3ct 0st),0.512,test
629074,629074,BKG Mendis,SL,BKG Mendis (SL),2015-2026,74,134,121,117,4,34,83,4 (4ct 0st),0.902,test
20387,20387,AJ Strauss,ENG,AJ Strauss (ENG),2004-2012,100,189,121,121,0,0,121,3 (3ct 0st),0.64,test
9163,9163,IT Botham,ENG,IT Botham (ENG),1977-1992,102,179,120,120,0,0,120,3 (3ct 0st),0.67,test
10846,10846,MC Cowdrey,ENG,MC Cowdrey (ENG),1954-1975,114,214,120,120,0,0,120,3 (3ct 0st),0.56,test
49361,49361,RS Kaluwitharana,SL,RS Kaluwitharana (SL),1992-2004,49,87,119,93,26,93,0,5 (5ct 0st),1.367,test
388802,388802,TWM Latham,NZ,TWM Latham (NZ),2014-2026,95,185,117,117,0,15,102,4 (4ct 0st),0.632,test
52066,52066,CL Hooper,WI,CL Hooper (WI),1987-2002,102,189,115,115,0,0,115,4 (4ct 0st),0.608,test
311158,311158,BA Stokes,ENG,BA Stokes (ENG),2013-2026,122,234,115,115,0,0,115,5 (5ct 0st),0.491,test
35320,35320,SR Tendulkar,IND,SR Tendulkar (IND),1989-2013,200,366,115,115,0,0,115,3 (3ct 0st),0.314,test
18435,18435,JM Parks,ENG,JM Parks (ENG),1954-1968,46,86,114,103,11,101,2,5 (5ct 0st),1.325,test
8192,8192,SR Waugh,AUS,SR Waugh (AUS),1985-2004,168,318,112,112,0,0,112,3 (3ct 0st),0.352,test
14022,14022,WR Hammond,ENG,WR Hammond (ENG),1927-1947,85,154,110,110,0,0,110,3 (3ct 0st),0.714,test
7619,7619,RB Simpson,AUS,RB Simpson (AUS),1957-1978,62,117,110,110,0,0,110,4 (4ct 0st),0.94,test
52946,52946,GS Sobers,WI,GS Sobers (WI),1954-1974,93,172,109,109,0,0,109,4 (4ct 0st),0.633,test
43906,43906,HM Amla,SA,HM Amla (SA),2004-2019,124,234,108,108,0,0,108,3 (3ct 0st),0.461,test
28794,28794,SM Gavaskar,IND,SM Gavaskar (IND),1971-1987,125,216,108,108,0,0,108,3 (3ct 0st),0.5,test
8608,8608,JM Anderson,ENG,JM Anderson (ENG),2003-2024,188,355,107,107,0,0,107,3 (3ct 0st),0.301,test
31036,31036,NR Mongia,IND,NR Mongia (IND),1994-2001,44,77,107,99,8,99,0,5 (5ct 0st),1.389,test
595004,595004,K Verreynne,SA,K Verreynne (SA),2021-2025,31,58,106,93,13,91,2,5 (5ct 0st),1.827,test
26329,26329,M Azharuddin,IND,M Azharuddin (IND),1984-2000,99,177,105,105,0,0,105,5 (5ct 0st),0.593,test
300628,300628,LD Chandimal,SL,LD Chandimal (SL),2011-2026,91,168,105,95,10,71,24,6 (5ct 1st),0.625,test
4560,4560,IM Chappell,AUS,IM Chappell (AUS),1964-1980,75,144,105,105,0,0,105,4 (4ct 0st),0.729,test
21537,21537,GP Thorpe,ENG,GP Thorpe (ENG),1993-2005,100,179,105,105,0,0,105,4 (4ct 0st),0.586,test
279810,279810,WP Saha,IND,WP Saha (IND),2010-2021,40,77,104,92,12,92,0,6 (5ct 1st),1.35,test
42626,42626,Saleem Yousuf,PAK,Saleem Yousuf (PAK),1982-1990,32,58,104,91,13,91,0,5 (5ct 0st),1.793,test
13399,13399,GA Gooch,ENG,GA Gooch (ENG),1975-1995,118,211,103,103,0,0,103,3 (3ct 0st),0.488,test
52442,52442,JR Murray,WI,JR Murray (WI),1993-2002,33,61,102,99,3,98,1,5 (5ct 0st),1.672,test
277916,277916,AM Rahane,IND,AM Rahane (IND),2013-2023,85,163,102,102,0,0,102,5 (5ct 0st),0.625,test
9062,9062,IR Bell,ENG,IR Bell (ENG),2004-2015,118,223,100,100,0,0,100,3 (3ct 0st),0.448,test
4169,4169,DC Boon,AUS,DC Boon (AUS),1984-1996,107,195,99,99,0,0,99,4 (4ct 0st),0.507,test
6258,6258,GRA Langley,AUS,GRA Langley (AUS),1951-1956,26,51,98,83,15,83,0,5 (5ct 0st),1.921,test
8532,8532,LEG Ames,ENG,LEG Ames (ENG),1929-1939,47,87,97,74,23,72,2,4 (4ct 0st),1.114,test
10772,10772,PD Collingwood,ENG,PD Collingwood (ENG),2003-2011,68,124,96,96,0,1,95,4 (4ct 0st),0.774,test
51880,51880,CH Gayle,WI,CH Gayle (WI),2000-2014,103,190,96,96,0,0,96,3 (3ct 0st),0.505,test
51901,51901,CG Greenidge,WI,CG Greenidge (WI),1974-1991,108,208,96,96,0,0,96,3 (3ct 0st),0.461,test
38735,38735,KJ Wadsworth,NZ,KJ Wadsworth (NZ),1969-1976,33,59,96,92,4,92,0,5 (5ct 0st),1.627,test
277906,277906,KS Williamson,NZ,KS Williamson (NZ),2010-2026,110,210,96,96,0,0,96,3 (3ct 0st),0.457,test
21585,21585,ME Trescothick,ENG,ME Trescothick (ENG),2000-2006,76,139,95,95,0,0,95,4 (4ct 0st),0.683,test
45224,45224,HH Gibbs,SA,HH Gibbs (SA),1996-2008,90,173,94,94,0,0,94,4 (4ct 0st),0.543,test
40879,40879,Javed Miandad,PAK,Javed Miandad (PAK),1976-1993,124,218,94,93,1,0,93,3 (3ct 0st),0.431,test
40565,40565,Imtiaz Ahmed,PAK,Imtiaz Ahmed (PAK),1952-1962,41,69,93,77,16,74,3,5 (4ct 1st),1.347,test
230852,230852,D Elgar,SA,D Elgar (SA),2012-2024,86,158,92,92,0,0,92,3 (3ct 0st),0.582,test
16293,16293,AFA Lilley,ENG,AFA Lilley (ENG),1896-1909,35,67,92,70,22,70,0,4 (4ct 0st),1.373,test
35263,35263,V Sehwag,ICC/IND,V Sehwag (ICC/IND),2001-2013,104,192,91,91,0,0,91,3 (3ct 0st),0.473,test
219889,219889,DA Warner,AUS,DA Warner (AUS),2011-2024,112,215,91,91,0,1,90,4 (4ct 0st),0.423,test
51101,51101,FCM Alexander,WI,FCM Alexander (WI),1957-1961,25,47,90,85,5,85,0,5 (5ct 0st),1.914,test
431905,431905,SO Dowrich,WI,SO Dowrich (WI),2015-2020,35,61,90,85,5,85,0,4 (4ct 0st),1.475,test
14187,14187,GA Hick,ENG,GA Hick (ENG),1991-2001,65,115,90,90,0,0,90,4 (4ct 0st),0.782,test
52345,52345,CH Lloyd,WI,CH Lloyd (WI),1966-1985,110,209,90,90,0,0,90,2 (2ct 0st),0.43,test
52810,52810,RB Richardson,WI,RB Richardson (WI),1983-1995,86,164,90,90,0,0,90,3 (3ct 0st),0.548,test
48472,48472,TM Dilshan,SL,TM Dilshan (SL),1999-2013,87,159,88,88,0,11,77,4 (4ct 0st),0.553,test
465793,465793,DM de Silva,SL,DM de Silva (SL),2016-2026,66,119,87,87,0,0,87,5 (5ct 0st),0.731,test
13463,13463,AW Greig,ENG,AW Greig (ENG),1972-1977,58,107,87,87,0,0,87,4 (4ct 0st),0.813,test
55954,55954,Khaled Mashud,BAN,Khaled Mashud (BAN),2000-2007,44,61,87,78,9,78,0,4 (4ct 0st),1.426,test
232364,232364,TG Southee,NZ,TG Southee (NZ),2008-2024,107,206,86,86,0,0,86,2 (2ct 0st),0.417,test
5939,5939,MEK Hussey,AUS,MEK Hussey (AUS),2005-2013,79,153,85,85,0,0,85,3 (3ct 0st),0.555,test
422108,422108,KL Rahul,IND,KL Rahul (IND),2014-2026,68,131,85,85,0,9,76,4 (4ct 0st),0.648,test
230193,230193,MS Wade,AUS,MS Wade (AUS),2012-2021,36,70,85,74,11,63,11,5 (4ct 1st),1.214,test
8579,8579,MA Atherton,ENG,MA Atherton (ENG),1989-2001,115,200,83,83,0,0,83,3 (3ct 0st),0.415,test
45813,45813,G Kirsten,SA,G Kirsten (SA),1993-2004,101,191,83,83,0,0,83,4 (4ct 0st),0.434,test
7314,7314,IR Redpath,AUS,IR Redpath (AUS),1964-1976,66,123,83,83,0,0,83,3 (3ct 0st),0.674,test
28624,28624,FM Engineer,IND,FM Engineer (IND),1961-1975,46,83,82,66,16,66,0,3 (3ct 0st),0.987,test
51232,51232,CO Browne,WI,CO Browne (WI),1995-2005,20,36,81,79,2,79,0,5 (5ct 0st),2.25,test
40570,40570,Inzamam-ul-Haq,ICC/PAK,Inzamam-ul-Haq (ICC/PAK),1992-2007,120,219,81,81,0,0,81,4 (4ct 0st),0.369,test
13434,13434,TW Graveney,ENG,TW Graveney (ENG),1951-1969,79,152,80,80,0,2,78,3 (3ct 0st),0.526,test
887207,887207,OJ Pope,ENG,OJ Pope (ENG),2018-2025,64,123,80,79,1,22,57,4 (4ct 0st),0.65,test
364788,364788,BT Foakes,ENG,BT Foakes (ENG),2018-2024,25,47,79,69,10,69,0,4 (4ct 0st),1.68,test
49209,49209,ST Jayasuriya,SL,ST Jayasuriya (SL),1991-2007,110,196,78,78,0,0,78,3 (3ct 0st),0.397,test
49764,49764,AD Mathews,SL,AD Mathews (SL),2009-2025,119,217,78,78,0,0,78,3 (3ct 0st),0.359,test
35654,35654,DB Vengsarkar,IND,DB Vengsarkar (IND),1976-1992,116,202,78,78,0,0,78,4 (4ct 0st),0.386,test
39038,39038,Adnan Akmal,PAK,Adnan Akmal (PAK),2010-2014,21,41,77,66,11,66,0,6 (6ct 0st),1.878,test
316397,316397,Asad Shafiq,PAK,Asad Shafiq (PAK),2010-2020,77,144,77,77,0,0,77,3 (3ct 0st),0.534,test
1096092,1096092,JL Smith,ENG,JL Smith (ENG),2024-2026,22,44,76,74,2,74,0,4 (4ct 0st),1.727,test
11931,11931,PR Downton,ENG,PR Downton (ENG),1981-1988,30,51,75,70,5,70,0,4 (4ct 0st),1.47,test
16178,16178,AJ Lamb,ENG,AJ Lamb (ENG),1982-1992,79,146,75,75,0,0,75,4 (4ct 0st),0.513,test
13418,13418,DI Gower,ENG,DI Gower (ENG),1978-1992,117,211,74,74,0,0,74,3 (3ct 0st),0.35,test
6256,6256,JL Langer,AUS,JL Langer (AUS),1993-2007,105,206,73,73,0,0,73,2 (2ct 0st),0.354,test
20393,20393,H Strudwick,ENG,H Strudwick (ENG),1910-1926,28,50,73,61,12,61,0,4 (2ct 2st),1.46,test
49636,49636,M Muralidaran,ICC/SL,M Muralidaran (ICC/SL),1992-2010,133,233,72,72,0,0,72,2 (2ct 0st),0.309,test
32242,32242,PA Patel,IND,PA Patel (IND),2002-2018,25,47,72,62,10,62,0,4 (4ct 0st),1.531,test
46774,46774,SM Pollock,SA,SM Pollock (SA),1995-2008,108,205,72,72,0,0,72,3 (3ct 0st),0.351,test
36622,36622,MD Crowe,NZ,MD Crowe (NZ),1982-1995,77,130,71,71,0,0,71,4 (4ct 0st),0.546,test
28779,28779,SC Ganguly,IND,SC Ganguly (IND),1996-2008,113,208,71,71,0,0,71,3 (3ct 0st),0.341,test
391485,391485,JO Holder,WI,JO Holder (WI),2014-2024,69,123,71,71,0,0,71,4 (4ct 0st),0.577,test
581379,581379,SD Hope,WI,SD Hope (WI),2015-2025,46,84,71,70,1,24,46,5 (5ct 0st),0.845,test
36185,36185,NJ Astle,NZ,NJ Astle (NZ),1996-2006,81,147,70,70,0,0,70,2 (2ct 0st),0.476,test
665053,665053,Z Crawley,ENG,Z Crawley (ENG),2019-2026,64,123,70,70,0,0,70,4 (4ct 0st),0.569,test
41919,41919,Majid Khan,PAK,Majid Khan (PAK),1964-1983,63,116,70,70,0,5,65,4 (4ct 0st),0.603,test
600498,600498,AK Markram,SA,AK Markram (SA),2017-2025,50,97,70,70,0,0,70,5 (5ct 0st),0.721,test
215155,215155,UT Khawaja,AUS,UT Khawaja (AUS),2011-2026,88,167,68,68,0,0,68,3 (3ct 0st),0.407,test
34102,34102,RG Sharma,IND,RG Sharma (IND),2013-2024,67,131,68,68,0,0,68,3 (3ct 0st),0.519,test
44489,44489,DJ Cullinan,SA,DJ Cullinan (SA),1993-2001,70,130,67,67,0,0,67,3 (3ct 0st),0.515,test
14325,14325,N Hussain,ENG,N Hussain (ENG),1990-2004,96,165,67,67,0,0,67,3 (3ct 0st),0.406,test
39037,39037,Azhar Ali,PAK,Azhar Ali (PAK),2010-2022,97,181,66,66,0,0,66,3 (3ct 0st),0.364,test
51469,51469,S Chanderpaul,WI,S Chanderpaul (WI),1994-2015,164,297,66,66,0,0,66,2 (2ct 0st),0.222,test
32540,32540,CA Pujara,IND,CA Pujara (IND),2010-2023,103,199,66,66,0,0,66,3 (3ct 0st),0.331,test
4123,4123,R Benaud,AUS,R Benaud (AUS),1952-1964,63,122,65,65,0,0,65,3 (3ct 0st),0.532,test
4542,4542,H Carter,AUS,H Carter (AUS),1907-1921,28,55,65,44,21,44,0,4 (4ct 0st),1.181,test
52047,52047,DL Haynes,WI,DL Haynes (WI),1978-1994,116,221,65,65,0,0,65,2 (2ct 0st),0.294,test
43650,43650,Mohammad Yousuf,PAK,Mohammad Yousuf (PAK),1998-2010,90,168,65,65,0,0,65,3 (3ct 0st),0.386,test
42623,42623,Saleem Malik,PAK,Saleem Malik (PAK),1982-1999,103,184,65,65,0,0,65,3 (3ct 0st),0.353,test
53115,53115,DJG Sammy,WI,DJG Sammy (WI),2007-2013,38,68,65,65,0,0,65,5 (5ct 0st),0.955,test
36609,36609,JV Coney,NZ,JV Coney (NZ),1974-1987,52,97,64,64,0,0,64,3 (3ct 0st),0.659,test
5603,5603,RN Harvey,AUS,RN Harvey (AUS),1948-1963,79,152,64,64,0,0,64,4 (4ct 0st),0.421,test
30028,30028,N Kapil Dev,IND,N Kapil Dev (IND),1978-1994,131,230,64,64,0,0,64,2 (2ct 0st),0.278,test
272279,272279,NM Lyon,AUS,NM Lyon (AUS),2011-2025,141,273,64,64,0,0,64,2 (2ct 0st),0.234,test
21600,21600,FS Trueman,ENG,FS Trueman (ENG),1952-1965,67,128,64,64,0,0,64,3 (3ct 0st),0.5,test
53211,53211,CL Walcott,WI,CL Walcott (WI),1948-1960,44,82,64,53,11,27,26,4 (3ct 1st),0.78,test
22518,22518,FE Woolley,ENG,FE Woolley (ENG),1909-1934,64,113,64,64,0,1,63,4 (4ct 0st),0.566,test
44828,44828,F du Plessis,SA,F du Plessis (SA),2012-2021,69,128,63,63,0,0,63,3 (3ct 0st),0.492,test
30045,30045,KD Karthik,IND,KD Karthik (IND),2004-2018,26,49,63,57,6,51,6,4 (4ct 0st),1.285,test
6136,6136,JJ Kelly,AUS,JJ Kelly (AUS),1896-1905,36,67,63,43,20,43,0,4 (4ct 0st),0.94,test
6973,6973,PM Nevill,AUS,PM Nevill (AUS),2015-2016,17,31,63,61,2,61,0,4 (4ct 0st),2.032,test
35712,35712,GR Viswanath,IND,GR Viswanath (IND),1969-1983,91,159,63,63,0,0,63,3 (3ct 0st),0.396,test
51797,51797,RC Fredericks,WI,RC Fredericks (WI),1968-1977,59,112,62,62,0,0,62,4 (4ct 0st),0.553,test
227772,227772,FDM Karunaratne,SL,FDM Karunaratne (SL),2012-2025,100,184,62,62,0,0,62,3 (3ct 0st),0.336,test
381743,381743,DJ Mitchell,NZ,DJ Mitchell (NZ),2019-2026,39,76,62,62,0,0,62,3 (3ct 0st),0.815,test
52439,52439,DA Murray,WI,DA Murray (WI),1978-1982,19,34,62,57,5,57,0,5 (5ct 0st),1.823,test
19296,19296,KP Pietersen,ENG,KP Pietersen (ENG),2005-2014,104,193,62,62,0,0,62,3 (3ct 0st),0.321,test
55805,55805,T Taibu,ZIM,T Taibu (ZIM),2001-2012,28,42,62,57,5,55,2,4 (4ct 0st),1.476,test
4153,4153,JM Blackham,AUS,JM Blackham (AUS),1877-1894,35,62,61,37,24,35,2,4 (2ct 2st),0.983,test
9327,9327,MA Butcher,ENG,MA Butcher (ENG),1997-2004,71,122,61,61,0,0,61,3 (3ct 0st),0.5,test
55301,55301,ADR Campbell,ZIM,ADR Campbell (ZIM),1992-2002,60,105,60,60,0,0,60,3 (3ct 0st),0.571,test
11946,11946,G Duckworth,ENG,G Duckworth (ENG),1924-1936,24,43,60,45,15,45,0,4 (4ct 0st),1.395,test
30176,30176,A Kumble,IND,A Kumble (IND),1990-2008,132,242,60,60,0,0,60,2 (2ct 0st),0.247,test
19376,19376,W Rhodes,ENG,W Rhodes (ENG),1899-1930,58,110,60,60,0,0,60,4 (4ct 0st),0.545,test
7912,7912,HB Taber,AUS,HB Taber (AUS),1966-1970,16,30,60,56,4,56,0,5 (5ct 0st),2,test
911707,911707,HC Brook,ENG,HC Brook (ENG),2022-2026,38,76,59,59,0,0,59,4 (4ct 0st),0.776,test
13340,13340,MW Gatting,ENG,MW Gatting (ENG),1978-1995,79,135,59,59,0,0,59,3 (3ct 0st),0.437,test
37605,37605,WK Lees,NZ,WK Lees (NZ),1976-1983,21,42,59,52,7,52,0,5 (5ct 0st),1.404,test
45990,45990,DT Lindsay,SA,DT Lindsay (SA),1963-1970,19,36,59,57,2,54,3,6 (6ct 0st),1.638,test
16331,16331,GAR Lock,ENG,GAR Lock (ENG),1952-1968,49,93,59,59,0,0,59,3 (3ct 0st),0.634,test
48124,48124,MS Atapattu,SL,MS Atapattu (SL),1990-2007,90,159,58,58,0,0,58,3 (3ct 0st),0.364,test
9014,9014,KF Barrington,ENG,KF Barrington (ENG),1955-1968,82,153,58,58,0,0,58,3 (3ct 0st),0.379,test
7913,7913,D Tallon,AUS,D Tallon (AUS),1946-1953,21,42,58,50,8,50,0,4 (4ct 0st),1.38,test
38710,38710,DL Vettori,ICC/NZ,DL Vettori (ICC/NZ),1997-2014,113,205,58,58,0,0,58,3 (3ct 0st),0.282,test
14334,14334,L Hutton,ENG,L Hutton (ENG),1937-1955,79,147,57,57,0,0,57,3 (3ct 0st),0.387,test
52347,52347,AL Logie,WI,AL Logie (WI),1983-1991,52,98,57,57,0,0,57,4 (4ct 0st),0.581,test
49626,49626,RS Mahanama,SL,RS Mahanama (SL),1986-1998,52,81,56,56,0,0,56,4 (4ct 0st),0.691,test
46233,46233,B Mitchell,SA,B Mitchell (SA),1929-1949,42,71,56,56,0,0,56,4 (4ct 0st),0.788,test
10617,10617,SCJ Broad,ENG,SCJ Broad (ENG),2007-2023,167,315,55,55,0,0,55,2 (2ct 0st),0.174,test
17130,17130,JT Murray,ENG,JT Murray (ENG),1961-1967,21,38,55,52,3,52,0,6 (6ct 0st),1.447,test
12854,12854,KWR Fletcher,ENG,KWR Fletcher (ENG),1968-1982,59,106,54,54,0,0,54,3 (3ct 0st),0.509,test
6013,6013,BN Jarman,AUS,BN Jarman (AUS),1959-1969,19,36,54,50,4,50,0,4 (4ct 0st),1.5,test
46208,46208,ND McKenzie,SA,ND McKenzie (SA),2000-2009,58,111,54,54,0,0,54,3 (3ct 0st),0.486,test
19346,19346,CMW Read,ENG,CMW Read (ENG),1999-2007,15,26,54,48,6,48,0,6 (6ct 0st),2.076,test
20431,20431,GP Swann,ENG,GP Swann (ENG),2008-2013,60,113,54,54,0,0,54,3 (3ct 0st),0.477,test
38929,38929,BA Young,NZ,BA Young (NZ),1993-1999,35,58,54,54,0,0,54,3 (3ct 0st),0.931,test
52969,52969,RR Sarwan,WI,RR Sarwan (WI),2000-2011,87,162,53,53,0,0,53,2 (2ct 0st),0.327,test
20255,20255,MJK Smith,ENG,MJK Smith (ENG),1958-1972,50,91,53,53,0,0,53,3 (3ct 0st),0.582,test
34085,34085,ED Solkar,IND,ED Solkar (IND),1969-1977,27,50,53,53,0,0,53,4 (4ct 0st),1.06,test
9208,9208,JM Brearley,ENG,JM Brearley (ENG),1976-1981,39,75,52,52,0,0,52,3 (3ct 0st),0.693,test
12856,12856,A Flintoff,ENG/ICC,A Flintoff (ENG/ICC),1998-2009,79,144,52,52,0,0,52,3 (3ct 0st),0.361,test
51883,51883,LR Gibbs,WI,LR Gibbs (WI),1958-1976,79,151,52,52,0,0,52,3 (3ct 0st),0.344,test
7115,7115,WB Phillips,AUS,WB Phillips (AUS),1983-1986,27,43,52,52,0,43,9,5 (5ct 0st),1.209,test
48122,48122,RP Arnold,SL,RP Arnold (SL),1997-2004,44,77,51,51,0,0,51,4 (4ct 0st),0.662,test
277472,277472,DM Bravo,WI,DM Bravo (WI),2010-2020,56,96,51,51,0,0,51,5 (5ct 0st),0.531,test
44419,44419,HB Cameron,SA,HB Cameron (SA),1927-1935,26,45,51,39,12,39,0,4 (2ct 2st),1.133,test
293831,293831,RW Chakabva,ZIM,RW Chakabva (ZIM),2011-2021,22,38,51,46,5,45,1,5 (5ct 0st),1.342,test
36830,36830,AE Dick,NZ,AE Dick (NZ),1961-1965,17,30,51,47,4,47,0,4 (4ct 0st),1.7,test
52285,52285,AI Kallicharran,WI,AI Kallicharran (WI),1972-1981,66,124,51,51,0,0,51,2 (2ct 0st),0.411,test
787987,787987,M Labuschagne,AUS,M Labuschagne (AUS),2018-2026,63,121,51,51,0,0,51,4 (4ct 0st),0.421,test
35308,35308,NS Tamhane,IND,NS Tamhane (IND),1955-1961,21,35,51,35,16,35,0,4 (4ct 0st),1.457,test
226492,226492,MJ Guptill,NZ,MJ Guptill (NZ),2009-2016,47,88,50,50,0,0,50,3 (3ct 0st),0.568,test
