team_id,team_name,team_display_name,team_short_display_name,team_abbreviation,team_slug
1333,Somerset,Somerset,SOM,SOM,somerset
1334,Somerset 2nd XI,Somerset 2nd XI,So2XI,So2XI,somerset-2nd-xi
352946,South,South,SOUTH,SOUTH,south
3,South Africa,South Africa,SA,SA,south-africa
3304,South Africa A,South Africa A,SA-A,SA-A,south-africa-a
3305,South Africa Academy,South Africa Academy,,,south-africa-academy
3307,South Africa African XI,South Africa African XI,,,south-africa-african-xi
3306,South Africa Air Force,South Africa Air Force,,,south-africa-air-force
3313,South Africa Colts XI,South Africa Colts XI,SACLT,SACLT,south-africa-colts-xi
253076,South Africa Emerging Players,South Africa Emerging Players,SA-EM,SA-EM,south-africa-emerging-players
597801,South Africa Schools XI,South Africa Schools XI,SASch,SASch,south-africa-schools-xi
3323,South Africa Under-15s,South Africa Under-15s,,,south-africa-under-15s
385944,South Africa Under-17s Invitation XI,South Africa Under-17s Invitation XI,SAU17,SAU17,south-africa-under-17s-invitation-xi
3324,South Africa Under-19s,South Africa Under-19s,SA19,SA19,south-africa-under-19s
372930,South Africa Under-19s Invitation XI,South Africa Under-19s Invitation XI,SAu19,SAu19,south-africa-under-19s-invitation-xi
3329,South Africa XI,South Africa XI,SAfXI,SAfXI,south-africa-xi
3312,South African Board President's XI,South African Board President's XI,SABP,SABP,south-african-board-presidents-xi
321513,South African Composite XI,South African Composite XI,SACXI,SACXI,south-african-composite-xi
3318,South African Invitation XI,South African Invitation XI,SAInv,SAInv,south-african-invitation-xi
3321,South African Schools,South African Schools,SASCH,SASCH,south-african-schools
3326,South African Universities,South African Universities,,,south-african-universities
520,South Australia,South Australia,SOA,SOA,south-australia
523,South Australia Country,South Australia Country,,,south-australia-country
521,South Australia Second XI,South Australia Second XI,SOA2,SOA2,south-australia-second-xi
529,South Australia Under-17s,South Australia Under-17s,SA,SA,south-australia-under-17s
530,South Australia Under-19s,South Australia Under-19s,SAu19,SAu19,south-australia-under-19s
423862,South Australia Under-23s,South Australia Under-23s,SAU23,SAU23,south-australia-under-23s
501,South Brisbane,South Brisbane,,,south-brisbane
2588,South Canterbury,South Canterbury,,,south-canterbury
769101,South East Region,South East Region,SER,SER,south-east-region
513,South Hobart-Sandy Bay,South Hobart-Sandy Bay,,,south-hobart-sandy-bay
742065,South Holland Seafarers,South Holland Seafarers,SEAFA,SEAFA,south-holland-seafarers
2585,South Island,South Island,S-ISL,S-ISL,south-island
144,South Korea,South Korea,SKOR,SKOR,south-korea
534,South Perth,South Perth,,,south-perth
3785,South Trinidad,South Trinidad,,,south-trinidad
769111,South West Region,South West Region,SWR,SWR,south-west-region
3337,South Western Districts,South Western Districts,SWD,SWD,south-western-districts
595178,South Western Districts Under-13s,South Western Districts Under-13s,SWU13,SWU13,south-western-districts-under-13s
423294,South Western Districts Under-19s,South Western Districts Under-19s,SWu19,SWu19,south-western-districts-under-19s
2095,South Zone,South Zone,SOZ,SOZ,south-zone
598354,South Zone (Bangladesh),South Zone (Bangladesh),SZBSH,SZBSH,south-zone-bangladesh
2098,South Zone Under-16s,South Zone Under-16s,,,south-zone-under-16s
1317,South of England,South of England,,,south-of-england
742,Southampton Rangers Sports Club,Southampton Rangers Sports Club,,,southampton-rangers-sports-club
1204495,Southern Brave (Men),Southern Brave (Men),SB-M,SB-M,southern-brave-men
752201,Southern Express,Southern Express,Expre,Expre,southern-express
1037755,Southern Lions,Southern Lions,SLION,SLION,southern-lions
3626,Southern Province,Southern Province,,,southern-province
2104,Southern Punjab,Southern Punjab,SPnjb,SPnjb,southern-punjab
1200533,Southern Punjab 2nd XI (Pakistan),Southern Punjab 2nd XI (Pakistan),SP-2,SP-2,southern-punjab-2nd-xi-pakistan
424007,Southern Rocks,Southern Rocks,ROCKS,ROCKS,southern-rocks
444906,Southern Rocks B,Southern Rocks B,,,southern-rocks-b
336539,Southern Stars,Southern Stars,Stars,Stars,southern-stars
1408604,Southern Superstars,Southern Superstars,SSS,SSS,southern-superstars
3789,Southern Windward Islands,Southern Windward Islands,,,southern-windward-islands
287572,Southerns,Southerns,STHS,STHS,southerns
149,Spain,Spain,ESP,ESP,spain
469183,Spain Under-15s,Spain Under-15s,,,spain-under-15s
468801,Spain Under-17s,Spain Under-17s,,,spain-under-17s
524723,Spain Under-19s,Spain Under-19s,ESP19,ESP19,spain-under-19s
2440,Sparta,Sparta,,,sparta
1113219,Spartans,Spartans,SPA,SPA,spartans
1092320,Speen Ghar Eagles,Speen Ghar Eagles,SGE,SGE,speen-ghar-eagles
789647,Speen Ghar Region,Speen Ghar Region,SGR,SGR,speen-ghar-region
776157,Speen Ghar Tigers,Speen Ghar Tigers,SGT,SGT,speen-ghar-tigers
8,Sri Lanka,Sri Lanka,SL,SL,sri-lanka
3590,Sri Lanka A,Sri Lanka A,SL-A,SL-A,sri-lanka-a
695961,Sri Lanka A Emerging Players,Sri Lanka A Emerging Players,SLAEM,SLAEM,sri-lanka-a-emerging-players
3591,Sri Lanka Academy XI,Sri Lanka Academy XI,SLAca,SLAca,sri-lanka-academy-xi
3482,Sri Lanka Air Force Sports Club,Sri Lanka Air Force Sports Club,AFSC,AFSC,sri-lanka-air-force-sports-club
48436,Sri Lanka Army,Sri Lanka Army,SLARM,SLARM,sri-lanka-army
3599,Sri Lanka Board President's XI,Sri Lanka Board President's XI,SLBP,SLBP,sri-lanka-board-presidents-xi
3597,Sri Lanka Board Under-23s XI,Sri Lanka Board Under-23s XI,,,sri-lanka-board-under-23s-xi
217472,Sri Lanka Board XI,Sri Lanka Board XI,SLCXI,SLCXI,sri-lanka-board-xi
3603,Sri Lanka Colts XI,Sri Lanka Colts XI,,,sri-lanka-colts-xi
291389,Sri Lanka Cricket Academy,Sri Lanka Cricket Academy,SLAca,SLAca,sri-lanka-cricket-academy
3601,Sri Lanka Cricket Combined XI,Sri Lanka Cricket Combined XI,SLCXI,SLCXI,sri-lanka-cricket-combined-xi
218205,Sri Lanka Cricket Development XI,Sri Lanka Cricket Development XI,SLCD,SLCD,sri-lanka-cricket-development-xi
312713,Sri Lanka Cricket Invitation XI,Sri Lanka Cricket Invitation XI,,,sri-lanka-cricket-invitation-xi
3600,Sri Lanka Cricket President's XI,Sri Lanka Cricket President's XI,SLCP,SLCP,sri-lanka-cricket-presidents-xi
361582,Sri Lanka Cricket XI,Sri Lanka Cricket XI,SLCXI,SLCXI,sri-lanka-cricket-xi
3605,Sri Lanka Development Emerging Team,Sri Lanka Development Emerging Team,SL-EM,SL-EM,sri-lanka-development-emerging-team
3606,Sri Lanka Emerging Players,Sri Lanka Emerging Players,SL-EP,SL-EP,sri-lanka-emerging-players
3612,Sri Lanka Masters,Sri Lanka Masters,SL-M,SL-M,sri-lanka-masters
3613,Sri Lanka Navy Sports Club,Sri Lanka Navy Sports Club,SLNav,SLNav,sri-lanka-navy-sports-club
3614,Sri Lanka Schools XI,Sri Lanka Schools XI,,,sri-lanka-schools-xi
1263743,Sri Lanka Team A,Sri Lanka Team A,SLT-A,SLT-A,sri-lanka-team-a
3615,Sri Lanka Under-15s,Sri Lanka Under-15s,,,sri-lanka-under-15s
3616,Sri Lanka Under-17s,Sri Lanka Under-17s,,,sri-lanka-under-17s
3617,Sri Lanka Under-19s,Sri Lanka Under-19s,SL19,SL19,sri-lanka-under-19s
355440,Sri Lanka Under-20s School,Sri Lanka Under-20s School,,,sri-lanka-under-20s-school
446788,Sri Lanka Under-21s,Sri Lanka Under-21s,Sri21,Sri21,sri-lanka-under-21s
3618,Sri Lanka Under-23s,Sri Lanka Under-23s,SL23,SL23,sri-lanka-under-23s
3619,Sri Lanka Under-24s,Sri Lanka Under-24s,,,sri-lanka-under-24s
740,St David's County Cricket Club,St David's County Cricket Club,,,st-davids-county-cricket-club
543,St George,St George,,,st-george
150,St Helena,St Helena,STHEL,STHEL,st-helena
3760,St Kitts & Nevis Invitation XI,St Kitts & Nevis Invitation XI,STKSN,STKSN,st-kitts-&-nevis-invitation-xi
387790,St Kitts Invitational XI,St Kitts Invitational XI,St Ki,St Ki,st-kitts-invitational-xi
857687,St Kitts and Nevis Patriots,St Kitts and Nevis Patriots,STKNP,STKNP,st-kitts-and-nevis-patriots
252712,St Lucia,St Lucia,St Lu,St Lu,st-lucia
642417,St Lucia Kings,St Lucia Kings,SLK,SLK,st-lucia-kings
605611,St Stithians College,St Stithians College,Stith,Stith,st-stithians-college
3786,St Vincent and the Grenadines,St Vincent and the Grenadines,StV&G,StV&G,st-vincent-and-the-grenadines
3564,St. Peters College,St. Peters College,,,st.-peters-college
3584,St. Sebastians College,St. Sebastians College,,,st.-sebastians-college
1347,Staffordshire,Staffordshire,Staff,Staff,staffordshire
354385,Stanford Superstars,Stanford Superstars,Super,Super,stanford-superstars
3110,State Bank of Pakistan,State Bank of Pakistan,SBP,SBP,state-bank-of-pakistan
474396,State Bank of Patiala,State Bank of Patiala,,,state-bank-of-patiala
2253,Strabane,Strabane,,,strabane
505,Subiaco-Floreat,Subiaco-Floreat,,,subiaco-floreat
1147778,Sudur Paschim Province,Sudur Paschim Province,SPP,SPP,sudur-paschim-province
1290551,Sudur Paschim Province Under-19s,Sudur Paschim Province Under-19s,SPU19,SPU19,sudur-paschim-province-under-19s
1462636,Sudur Paschim Royals (NPL),Sudur Paschim Royals (NPL),SPR,SPR,sudur-paschim-royals-npl
1357,Suffolk,Suffolk,Sflok,Sflok,suffolk
3088,Sui Northern Gas Pipelines Limited,Sui Northern Gas Pipelines Limited,SNGP,SNGP,sui-northern-gas-pipelines-limited
313846,Sui Southern Gas Corporation,Sui Southern Gas Corporation,SSGC,SSGC,sui-southern-gas-corporation
1335273,Sunrisers Eastern Cape,Sunrisers Eastern Cape,SEC,SEC,sunrisers-eastern-cape
628333,Sunrisers Hyderabad,Sunrisers Hyderabad,SRH,SRH,sunrisers-hyderabad
1204496,Sunrisers Leeds (Men),Sunrisers Leeds (Men),SRL-M,SRL-M,sunrisers-leeds-men
1094368,Sunrisers Speen Ghar,Sunrisers Speen Ghar,SSG,SSG,sunrisers-speen-ghar
549,Sunshine Coast,Sunshine Coast,,,sunshine-coast
151,Suriname,Suriname,SUR,SUR,suriname
1358,Surrey,Surrey,SUR,SUR,surrey
1359,Surrey 2nd XI,Surrey 2nd XI,Sr2XI,Sr2XI,surrey-2nd-xi
1362,Surrey Cricket Board,Surrey Cricket Board,,,surrey-cricket-board
1387249,Surrey Jaguars,Surrey Jaguars,SUJ,SUJ,surrey-jaguars
1228428,Surrey Shines,Surrey Shines,SS,SS,surrey-shines
415110,Surrey Under-13s,Surrey Under-13s,,,surrey-under-13s
517550,Surrey Under-14s,Surrey Under-14s,,,surrey-under-14s
415111,Surrey Under-15s,Surrey Under-15s,,,surrey-under-15s
415112,Surrey Under-17s,Surrey Under-17s,,,surrey-under-17s
1368,Surrey Under-19s,Surrey Under-19s,,,surrey-under-19s
1371,Sussex,Sussex,SUS,SUS,sussex
1373,Sussex 2nd XI,Sussex 2nd XI,Su2XI,Su2XI,sussex-2nd-xi
1374,Sussex Cricket Board,Sussex Cricket Board,,,sussex-cricket-board
471894,Sussex Under-13s,Sussex Under-13s,,,sussex-under-13s
471895,Sussex Under-14s,Sussex Under-14s,,,sussex-under-14s
469813,Sussex Under-15s,Sussex Under-15s,,,sussex-under-15s
520908,Sussex Under-16s,Sussex Under-16s,,,sussex-under-16s
469814,Sussex Under-17s,Sussex Under-17s,,,sussex-under-17s
550,Sutherland,Sutherland,,,sutherland
2301,Swamibapa Sports Club,Swamibapa Sports Club,,,swamibapa-sports-club
1154542,Swaziland Under-19s,Swaziland Under-19s,SWZ19,SWZ19,swaziland-under-19s
153,Sweden,Sweden,SWE,SWE,sweden
1153432,Sweden Under-19s,Sweden Under-19s,SWE19,SWE19,sweden-under-19s
1208514,Swift Gallopers,Swift Gallopers,SG,SG,swift-gallopers
154,Switzerland,Switzerland,SUI,SUI,switzerland
468800,Switzerland Under-17s,Switzerland Under-17s,,,switzerland-under-17s
509673,Sydney Sixers,Sydney Sixers,SS,SS,sydney-sixers
311735,Sydney South East,Sydney South East,SydSE,SydSE,sydney-south-east
509674,Sydney Thunder,Sydney Thunder,ST,ST,sydney-thunder
718,Sylhet Division,Sylhet Division,SYL,SYL,sylhet-division
549989,Sylhet Royals,Sylhet Royals,Royal,Royal,sylhet-royals
1121244,Sylhet Strikers,Sylhet Strikers,SYS,SYS,sylhet-strikers
942831,Sylhet Super Stars,Sylhet Super Stars,SSS,SSS,sylhet-super-stars
1516533,Sylhet Titans,Sylhet Titans,SYT,SYT,sylhet-titans
984779,TBA,TBA,TBA,TBA,tba
1272,TN Pearce's XI,TN Pearce's XI,PEAXI,PEAXI,tn-pearces-xi
2134,TNCA President's XI,TNCA President's XI,,,tnca-presidents-xi
1105198,TOC Tigers,TOC Tigers,TOCT,TOCT,toc-tigers
1037743,Takashinga Patriots 1,Takashinga Patriots 1,TAKP1,TAKP1,takashinga-patriots-1
1037745,Takashinga Patriots 2,Takashinga Patriots 2,TAKP2,TAKP2,takashinga-patriots-2
2133,Tamil Nadu,Tamil Nadu,TN,TN,tamil-nadu
418118,Tamil Nadu Cricket Association XI,Tamil Nadu Cricket Association XI,,,tamil-nadu-cricket-association-xi
2136,Tamil Nadu Districts XI,Tamil Nadu Districts XI,,,tamil-nadu-districts-xi
3636,Tamil Union Cricket and Athletic Club,Tamil Union Cricket and Athletic Club,Tamil,Tamil,tamil-union-cricket-and-athletic-club
1234896,Tamim XI,Tamim XI,TM-XI,TM-XI,tamim-xi
160,Tanzania,Tanzania,TAN,TAN,tanzania
297287,Tanzania Under-19s,Tanzania Under-19s,TZA19,TZA19,tanzania-under-19s
560,Tasmania,Tasmania,TAS,TAS,tasmania
565,Tasmania Institute of Sport,Tasmania Institute of Sport,TASIS,TASIS,tasmania-institute-of-sport
561,Tasmania Second XI,Tasmania Second XI,TAS2,TAS2,tasmania-second-xi
566,Tasmania Under-15s,Tasmania Under-15s,,,tasmania-under-15s
567,Tasmania Under-17s,Tasmania Under-17s,Tas,Tas,tasmania-under-17s
568,Tasmania Under-19s,Tasmania Under-19s,Tas19,Tas19,tasmania-under-19s
423866,Tasmania Under-23s,Tasmania Under-23s,Tas23,Tas23,tasmania-under-23s
422077,Tata Sports Club,Tata Sports Club,,,tata-sports-club
1204575,Team Abu Dhabi,Team Abu Dhabi,TAD,TAD,team-abu-dhabi
1225953,Team Buttler,Team Buttler,TB,TB,team-buttler
1227829,Team James Vince,Team James Vince,TJV,TJV,team-james-vince
1227363,Team Moeen,Team Moeen,TMOE,TMOE,team-moeen
1227362,Team Morgan,Team Morgan,TM,TM,team-morgan
1129288,Team Sri Lanka,Team Sri Lanka,TSL,TSL,team-sri-lanka
1225952,Team Stokes,Team Stokes,TS,TS,team-stokes
1227126,Team White,Team White,WHITE,WHITE,team-white
1392080,Texas Chargers,Texas Chargers,TXC,TXC,texas-chargers
1381353,Texas Super Kings,Texas Super Kings,TSK,TSK,texas-super-kings
156,Thailand,Thailand,THA,THA,thailand
3655,Thailand Under-15s,Thailand Under-15s,,,thailand-under-15s
452393,Thailand Under-16s,Thailand Under-16s,,,thailand-under-16s
387517,Thailand Under-17s,Thailand Under-17s,,,thailand-under-17s
3656,Thailand Under-19s,Thailand Under-19s,Tha19,Tha19,thailand-under-19s
157,The Rest,The Rest,,,the-rest
1508259,Timor-Leste,Timor-Leste,TLS,TLS,timor-leste
3340,Titans,Titans,TITNS,TITNS,titans
815935,Titans Cubs,Titans Cubs,TtnCb,TtnCb,titans-cubs
752,Toronto,Toronto,,,toronto
1150150,Toronto Nationals,Toronto Nationals,TON,TON,toronto-nationals
265700,Transvaal (SACB),Transvaal (SACB),,,transvaal-sacb
1204494,Trent Rockets (Men),Trent Rockets (Men),TR-M,TR-M,trent-rockets-men
1047337,Trichy Grand Cholas,Trichy Grand Cholas,TRI,TRI,trichy-grand-cholas
642421,Trinbago Knight Riders,Trinbago Knight Riders,TKR,TKR,trinbago-knight-riders
3790,Trinidad & Tobago,Trinidad & Tobago,T&T,T&T,trinidad-&-tobago
718931,Trinidad & Tobago A,Trinidad & Tobago A,T&TA,T&TA,trinidad-&-tobago-a
3791,Trinidad & Tobago Under-19s,Trinidad & Tobago Under-19s,T&T19,T&T19,trinidad-&-tobago-under-19s
527123,Trinidad & Tobago XI,Trinidad & Tobago XI,T+TXI,T+TXI,trinidad-&-tobago-xi
427984,Trinity College,Trinity College,,,trinity-college
2149,Tripura,Tripura,TPURA,TPURA,tripura
1162628,Tshwane Spartans,Tshwane Spartans,TS,TS,tshwane-spartans
575,Tuggeranong Valley,Tuggeranong Valley,,,tuggeranong-valley
158,Turkey,Turkey,TKY,TKY,turkey
1480823,Turks and Caicos Island,Turks and Caicos Island,TCL,TCL,turks-and-caicos-island
1140943,UAE Blues,UAE Blues,BLUES,BLUES,uae-blues
1178277,UAE Men's 1,UAE Men's 1,UAE-1,UAE-1,uae-mens-1
702807,UCB-BCB Eleven,UCB-BCB Eleven,UCBXI,UCBXI,ucb-bcb-eleven
1459841,UP Nawabs,UP Nawabs,UPN,UPN,up-nawabs
923771,UWI Vice Chancellor's Celebrity XI,UWI Vice Chancellor's Celebrity XI,UWIXI,UWIXI,uwi-vice-chancellors-celebrity-xi
3798,UWI Vice Chancellor's XI,UWI Vice Chancellor's XI,UVCXI,UVCXI,uwi-vice-chancellors-xi
35,Uganda,Uganda,UGA,UGA,uganda
3666,Uganda Under-19s,Uganda Under-19s,UGA19,UGA19,uganda-under-19s
473653,Uganda XI,Uganda XI,,,uganda-xi
435389,Unicorns,Unicorns,UNI,UNI,unicorns
505204,Unicorns A,Unicorns A,UniA,UniA,unicorns-a
27,United Arab Emirates,United Arab Emirates,UAE,UAE,united-arab-emirates
444603,United Arab Emirates A,United Arab Emirates A,UAE-A,UAE-A,united-arab-emirates-a
3674,United Arab Emirates Under-17s,United Arab Emirates Under-17s,,,united-arab-emirates-under-17s
3675,United Arab Emirates Under-19s,United Arab Emirates Under-19s,UAE19,UAE19,united-arab-emirates-under-19s
3128,United Bank Limited,United Bank Limited,UBL,UBL,united-bank-limited
2165,United Province,United Province,,,united-province
1197532,United Services Recreation Club,United Services Recreation Club,USRC,USRC,united-services-recreation-club
47,United States Virgin Islands,United States Virgin Islands,USVI,USVI,united-states-virgin-islands
11,United States of America,United States of America,USA,USA,united-states-of-america
3707,United States of America Under-15s,United States of America Under-15s,USA15,USA15,united-states-of-america-under-15s
3708,United States of America Under-19s,United States of America Under-19s,USA19,USA19,united-states-of-america-under-19s
1034067,Universiti Kebangsaan Malaysia,Universiti Kebangsaan Malaysia,UKM,UKM,universiti-kebangsaan-malaysia
362855,University Sports South Africa XI,University Sports South Africa XI,USSA,USSA,university-sports-south-africa-xi
578,University of New South Wales,University of New South Wales,UnNSW,UnNSW,university-of-new-south-wales
3296,University of Pretoria,University of Pretoria,TUKS,TUKS,university-of-pretoria
3797,University of West Indies,University of West Indies,,,university-of-west-indies
1408605,Urbanrisers Hyderabad,Urbanrisers Hyderabad,URH,URH,urbanrisers-hyderabad
514781,Uthura Rudras,Uthura Rudras,Uthur,Uthur,uthura-rudras
2161,Uttar Pradesh,Uttar Pradesh,UP,UP,uttar-pradesh
427429,Uttar Pradesh Cricket Association XI,Uttar Pradesh Cricket Association XI,,,uttar-pradesh-cricket-association-xi
2167,Uttar Pradesh Under-14s,Uttar Pradesh Under-14s,,,uttar-pradesh-under-14s
2168,Uttar Pradesh Under-16s,Uttar Pradesh Under-16s,,,uttar-pradesh-under-16s
2169,Uttar Pradesh Under-19s,Uttar Pradesh Under-19s,UP19,UP19,uttar-pradesh-under-19s
3638,Uva,Uva,,,uva
514782,Uva Next,Uva Next,UvNxt,UvNxt,uva-next
1541779,Uzbekistan,Uzbekistan,UZB,UZB,uzbekistan
2451,VOC,VOC,VOC,VOC,voc
2454,VRA Cricket,VRA Cricket,,,vra-cricket
582,Valley District Cricket Club,Valley District Cricket Club,,,valley-district-cricket-club
754,Vancouver,Vancouver,,,vancouver
1150151,Vancouver Knights,Vancouver Knights,VAK,VAK,vancouver-knights
165,Vanuatu,Vanuatu,VAN,VAN,vanuatu
302627,Vanuatu Under-19s,Vanuatu Under-19s,Van19,Van19,vanuatu-under-19s
584,Victoria,Victoria,VIC,VIC,victoria
585,Victoria Second XI,Victoria Second XI,VIC2,VIC2,victoria-second-xi
722,Victoria Sporting Club,Victoria Sporting Club,VSC,VSC,victoria-sporting-club
595,Victoria Under-15s,Victoria Under-15s,,,victoria-under-15s
596,Victoria Under-17s,Victoria Under-17s,Vic,Vic,victoria-under-17s
597,Victoria Under-19s,Victoria Under-19s,Vic19,Vic19,victoria-under-19s
423864,Victoria Under-23s,Victoria Under-23s,Vic23,Vic23,victoria-under-23s
601,Victoria XI,Victoria XI,VicXI,VicXI,victoria-xi
2179,Vidarbha,Vidarbha,VIDAR,VIDAR,vidarbha
2184,Vidarbha Under-19s,Vidarbha Under-19s,Vid19,Vid19,vidarbha-under-19s
2448,Voorburg Cricket Club,Voorburg Cricket Club,,,voorburg-cricket-club
923769,WICB President's Celebrity XI,WICB President's Celebrity XI,WICBC,WICBC,wicb-presidents-celebrity-xi
387481,WIPA President's Select,WIPA President's Select,,,wipa-presidents-select
1420,Wales,Wales,Wales,Wales,wales
1421,Wales Minor Counties,Wales Minor Counties,WALMC,WALMC,wales-minor-counties
621,Waratahs (Dalby),Waratahs (Dalby),,,waratahs-dalby
3353,Warriors,Warriors,WAR,WAR,warriors
1428,Warwickshire,Warwickshire,WAR,WAR,warwickshire
1429,Warwickshire 2nd XI,Warwickshire 2nd XI,Wa2XI,Wa2XI,warwickshire-2nd-xi
1430,Warwickshire Cricket Board,Warwickshire Cricket Board,,,warwickshire-cricket-board
518371,Warwickshire Under-13s,Warwickshire Under-13s,,,warwickshire-under-13s
470511,Warwickshire Under-14s,Warwickshire Under-14s,,,warwickshire-under-14s
467155,Warwickshire Under-15s,Warwickshire Under-15s,,,warwickshire-under-15s
467156,Warwickshire Under-17s,Warwickshire Under-17s,,,warwickshire-under-17s
1501381,Washington DC Eagles,Washington DC Eagles,EAG,EAG,washington-dc-eagles
1381360,Washington Freedom,Washington Freedom,WSF,WSF,washington-freedom
3134,Water and Power Development Authority,Water and Power Development Authority,WAPDA,WAPDA,water-and-power-development-authority
501840,Waterkloof High School,Waterkloof High School,Water,Water,waterkloof-high-school
325788,Wayamba,Wayamba,Wayam,Wayam,wayamba
514783,Wayamba United,Wayamba United,WyUtd,WyUtd,wayamba-united
2600,Wellington,Wellington,WELL,WELL,wellington
2601,Wellington A,Wellington A,,,wellington-a
388450,Wellington Second XI,Wellington Second XI,,,wellington-second-xi
2605,Wellington Under-17s,Wellington Under-17s,,,wellington-under-17s
2606,Wellington Under-19s,Wellington Under-19s,,,wellington-under-19s
1204497,Welsh Fire (Men),Welsh Fire (Men),WF-M,WF-M,welsh-fire-men
3641,Wesley College,Wesley College,,,wesley-college
4,West Indies,West Indies,WI,WI,west-indies
3800,West Indies A,West Indies A,WI-A,WI-A,west-indies-a
3801,West Indies B,West Indies B,WI-B,WI-B,west-indies-b
3803,West Indies Cricket Board President's XI,West Indies Cricket Board President's XI,WbpXI,WbpXI,west-indies-cricket-board-presidents-xi
3802,West Indies Cricket Board XI,West Indies Cricket Board XI,WCBXI,WCBXI,west-indies-cricket-board-xi
1203621,West Indies Emerging Team,West Indies Emerging Team,WI-E,WI-E,west-indies-emerging-team
3807,West Indies Masters,West Indies Masters,WI-M,WI-M,west-indies-masters
3809,West Indies President's XI,West Indies President's XI,WI-XI,WI-XI,west-indies-presidents-xi
3810,West Indies Select XI,West Indies Select XI,WiSXi,WiSXi,west-indies-select-xi
3811,West Indies Under-15s,West Indies Under-15s,,,west-indies-under-15s
3812,West Indies Under-19s,West Indies Under-19s,WI19,WI19,west-indies-under-19s
3814,West Indies Under-23s,West Indies Under-23s,,,west-indies-under-23s
3817,West Indies XI,West Indies XI,WIXI,WIXI,west-indies-xi
1443,West Region,West Region,,,west-region
2196,West Zone,West Zone,WEZ,WEZ,west-zone
2200,West Zone Under-19s,West Zone Under-19s,WZ19,WZ19,west-zone-under-19s
3474,West of Scotland,West of Scotland,,,west-of-scotland
602,Western Australia,Western Australia,WA,WA,western-australia
604,Western Australia A,Western Australia A,WA A,WA A,western-australia-a
683165,Western Australia Chairman's XI,Western Australia Chairman's XI,WAXI,WAXI,western-australia-chairmans-xi
603,Western Australia Second XI,Western Australia Second XI,WA2,WA2,western-australia-second-xi
625,Western Australia Under-17s,Western Australia Under-17s,WA,WA,western-australia-under-17s
626,Western Australia Under-19s,Western Australia Under-19s,WA19,WA19,western-australia-under-19s
423865,Western Australia Under-23s,Western Australia Under-23s,WAU23,WAU23,western-australia-under-23s
631,Western Australia XI,Western Australia XI,WA-XI,WA-XI,western-australia-xi
601610,Western Cape Invitation XI,Western Cape Invitation XI,WCINV,WCINV,western-cape-invitation-xi
336540,Western Chiefs,Western Chiefs,Cheif,Cheif,western-chiefs
2203,Western India,Western India,W-IND,W-IND,western-india
3357,Western Province,Western Province,WPR,WPR,western-province
265701,Western Province (SACB),Western Province (SACB),,,western-province-sacb
3359,Western Province B,Western Province B,,,western-province-b
595169,Western Province Under-13s,Western Province Under-13s,WpU13,WpU13,western-province-under-13s
594832,Western Province Under-15s,Western Province Under-15s,WpU15,WpU15,western-province-under-15s
594833,Western Province Under-17s,Western Province Under-17s,WpU17,WpU17,western-province-under-17s
3366,Western Province Under-19s,Western Province Under-19s,WP19,WP19,western-province-under-19s
636,Western Suburbs,Western Suburbs,,,western-suburbs
287570,Westerns,Westerns,West,West,westerns
2202,Wills' XI,Wills' XI,,,wills-xi
1447,Wiltshire,Wiltshire,WilSH,WilSH,wiltshire
3821,Windward Islands,Windward Islands,WWD,WWD,windward-islands
3822,Windward Islands Under-19s,Windward Islands Under-19s,WWI19,WWI19,windward-islands-under-19s
755,Winnipeg,Winnipeg,,,winnipeg
1150153,Winnipeg Hawks,Winnipeg Hawks,WH,WH,winnipeg-hawks
645,Woodville,Woodville,,,woodville
1458,Worcestershire,Worcestershire,WOR,WOR,worcestershire
1459,Worcestershire 2nd XI,Worcestershire 2nd XI,Wo2XI,Wo2XI,worcestershire-2nd-xi
515918,Worcestershire Academy,Worcestershire Academy,,,worcestershire-academy
1460,Worcestershire Cricket Board,Worcestershire Cricket Board,,,worcestershire-cricket-board
471203,Worcestershire Under-13s,Worcestershire Under-13s,,,worcestershire-under-13s
471204,Worcestershire Under-14s,Worcestershire Under-14s,,,worcestershire-under-14s
471205,Worcestershire Under-15s,Worcestershire Under-15s,,,worcestershire-under-15s
471206,Worcestershire Under-17s,Worcestershire Under-17s,,,worcestershire-under-17s
1298094,World Giants,World Giants,WG,WG,world-giants
167,World Masters,World Masters,,,world-masters
168,World XI,World XI,WLDXI,WLDXI,world-xi
89,World-XI,World-XI,World,World,world-xi
498551,Wynberg Boys' High School,Wynberg Boys' High School,WBHS,WBHS,wynberg-boys-high-school
752197,Yaal Blazers,Yaal Blazers,Blaze,Blaze,yaal-blazers
1464,Yorkshire,Yorkshire,YOR,YOR,yorkshire
1465,Yorkshire 2nd XI,Yorkshire 2nd XI,Yo2XI,Yo2XI,yorkshire-2nd-xi
361805,Yorkshire Academy,Yorkshire Academy,,,yorkshire-academy
468690,Yorkshire Under-14s,Yorkshire Under-14s,,,yorkshire-under-14s
468691,Yorkshire Under-15s,Yorkshire Under-15s,,,yorkshire-under-15s
1470,Yorkshire Under-17s,Yorkshire Under-17s,,,yorkshire-under-17s
1474,Yorkshire XI,Yorkshire XI,,,yorkshire-xi
649,Young Australia,Young Australia,,,young-australia
3855,Young Mashonaland,Young Mashonaland,,,young-mashonaland
48,Zambia,Zambia,Zamb,Zamb,zambia
